レース	馬番	馬名	前半3F	向正面	出自
1	1		40.4		推定
1	2		39.4		推定
1	3		39.8		推定
1	4		40.2		推定
1	5		39.3		推定
1	6		39.5		推定
1	7		40.7		推定
1	8		42.2		推定
1	9		40.0		推定
2	1		38.9		実測(融合3頭)
2	2		39.7		実測(融合4頭)
2	3		40.6		実測
2	4		40.1		実測
2	5		39.7		実測(融合4頭)
2	6		39.7		実測(融合4頭)
2	7		38.9		実測(融合3頭)
2	8		39.7		実測(融合4頭)
2	9		38.9		実測(融合3頭)
3	1		39.3		実測
3	2		40.0		実測(融合3頭)
3	3		40.3		実測
3	4		40.0		実測(融合3頭)
3	5		40.0		実測(融合3頭)
3	6		39.6		実測(融合2頭)
3	7		39.6		実測(融合2頭)
4	1		38.4		実測(融合3頭)
4	2		38.2		実測
4	3		38.7		実測(融合3頭)
4	4		37.9		実測
4	5		38.7		実測(融合3頭)
4	6		38.7		実測(融合3頭)
4	7		38.4		実測(融合3頭)
4	8		39.5		実測
4	9		39.9		実測
4	10		38.4		実測(融合3頭)
5	1		39.3		実測(融合2頭)
5	2		40.6		実測
5	3		39.8		実測(融合2頭)
5	4		39.3		実測(融合2頭)
5	5		38.8		実測(融合2頭)
5	6		39.5		実測(融合2頭)
5	7		38.8		実測(融合2頭)
5	8		41.0		実測
5	9		39.8		実測(融合2頭)
5	10		39.5		実測
5	11		39.5		実測(融合2頭)
6	1		38.6		推定
6	2		38.0		推定
6	3		38.4		推定
6	4		40.6		推定
6	5		38.1		推定
6	6		37.8		推定
6	7		38.5		推定
6	8		37.9		推定
7	1		39.9		推定
7	2		38.2		推定
7	3		38.9		推定
7	4		37.9		推定
7	5		38.7		推定
7	6		37.7		推定
7	7		39.6		推定
7	8		38.0		推定
7	9		38.5		推定
7	10		38.4		推定
7	11		38.7		推定
7	12		40.0		推定
8	1		37.9		推定
8	2		38.5		推定
8	3		39.1		推定
8	4		38.7		推定
8	5		37.8		推定
8	6		39.1		推定
8	7		38.0		推定
8	9		37.6		推定
8	10		39.1		推定
9	1		38.5		推定
9	2		38.0		推定
9	3		38.6		推定
9	4		39.5		推定
9	5		39.6		推定
9	6		38.1		推定
9	7		38.9		推定
9	8		38.5		推定
9	9		39.4		推定
9	10		38.4		推定
9	11		38.2		推定
10	1		37.4		推定
10	2		37.4		推定
10	3		38.2		推定
10	4		38.4		推定
10	5		38.6		推定
10	6		37.5		推定
10	7		38.5		推定
10	8		37.4		推定
10	9		38.0		推定
11	1		38.0		推定
11	2		37.7		推定
11	3		37.8		推定
11	4		37.2		推定
11	5		38.2		推定
11	6		37.8		推定
11	7		38.2		推定
11	8		37.8		推定
11	9		37.5		推定
11	10		37.3		推定
12	1		39.0		推定
12	2		38.5		推定
12	3		38.3		推定
12	4		39.7		推定
12	5		38.9		推定
12	6		38.4		推定
12	7		38.5		推定
12	8		37.7		推定
12	9		38.1		推定
12	11		39.5		推定
12	12		38.0		推定
