レース	馬番	馬名	前半3F	向正面	出自
1	1		40.9		推定
1	2		39.5		推定
1	3		40.6		推定
1	4		39.3		推定
1	5		39.1		推定
1	6		40.8		推定
1	7		40.8		推定
1	8		41.8		推定
1	9		40.5		推定
1	10		40.8		推定
1	11		40.4		推定
1	12		40.5		推定
2	1		40.4		推定
2	2		39.6		推定
2	3		39.0		推定
2	4		38.0		推定
2	5		38.1		推定
2	6		38.8		推定
2	7		39.9		推定
2	8		41.0		推定
3	1		40.2		推定
3	2		38.6		推定
3	3		39.2		推定
3	4		39.0		推定
3	5		40.2		推定
3	6		40.2		推定
3	7		38.9		推定
3	8		40.0		推定
3	9		40.0		推定
3	10		39.6		推定
4	1		40.9		推定
4	2		40.6		推定
4	3		39.5		推定
4	4		41.0		推定
4	5		40.5		推定
4	6		39.2		推定
4	7		39.2		推定
4	8		39.5		推定
4	9		40.4		推定
4	10		39.3		推定
4	11		40.3		推定
4	12		41.1		推定
5	1		39.9		推定
5	2		38.4		推定
5	3		38.4		推定
5	4		39.5		推定
5	5		41.0		推定
5	6		40.1		推定
5	7		40.4		推定
5	8		39.7		推定
5	9		40.0		推定
5	10		40.5		推定
6	1		40.4		推定
6	2		40.2		推定
6	3		40.6		推定
6	4		39.5		推定
6	5		39.8		推定
6	6		39.8		推定
6	7		41.0		推定
6	8		40.9		推定
6	9		39.8		推定
6	10		39.1		推定
6	11		39.5		推定
6	12		40.0		推定
7	1		39.4		実測
7	2		42.2		実測
7	3		39.8		実測(融合2頭)
7	4		39.8		実測(融合2頭)
7	5		39.0		実測
7	6		43.1		実測(融合3頭)
7	7		43.1		実測(融合3頭)
7	8		43.1		実測(融合3頭)
7	9		42.0		実測
7	10		42.7		実測
8	1		41.0		実測(融合3頭)
8	2		41.0		実測(融合3頭)
8	3		41.0		実測(融合3頭)
8	4		40.0		実測(融合2頭)
8	5		40.7		実測
8	6		39.0		実測(融合2頭)
8	7		40.4		実測(融合2頭)
8	8		40.0		実測(融合2頭)
8	9		40.4		実測(融合2頭)
8	11		39.0		実測(融合2頭)
9	1		38.3		実測(融合2頭)
9	2		39.8		実測
9	3		39.4		実測(融合3頭)
9	4		40.3		実測(融合2頭)
9	5		39.4		実測(融合3頭)
9	6		39.4		実測(融合3頭)
9	7		39.1		実測(融合2頭)
9	8		38.3		実測(融合2頭)
9	9		39.1		実測(融合2頭)
9	10		40.3		実測(融合2頭)
10	1		38.9		実測(融合2頭)
10	2		40.0		実測
10	3		38.5		実測(融合2頭)
10	4		39.8		実測(融合3頭)
10	5		39.8		実測(融合3頭)
10	6		39.8		実測(融合3頭)
10	7		38.5		実測(融合2頭)
10	8		38.9		実測(融合2頭)
11	1		40.6		推定
11	2		40.1		推定
11	3		40.6		推定
11	4		39.6		推定
11	5		39.4		推定
11	6		39.9		推定
11	7		41.0		推定
11	8		40.1		推定
11	9		39.5		推定
11	10		39.6		推定
11	11		40.5		推定
11	12		40.6		推定
