レース	馬番	馬名	前半3F	向正面	出自
1	1		40.5		推定
1	2		40.4		推定
1	3		39.9		推定
1	4		39.6		推定
1	5		38.7		推定
1	6		38.3		推定
1	7		39.7		推定
1	8		40.3		推定
1	9		38.7		推定
1	10		40.2		推定
1	11		39.8		推定
2	1		39.5		推定
2	2		38.9		推定
2	3		40.5		推定
2	4		40.6		推定
2	5		39.5		推定
2	6		39.5		推定
2	7		39.0		推定
2	8		39.8		推定
2	9		40.0		推定
2	10		39.0		推定
3	1		41.2		推定
3	2		39.8		推定
3	3		40.3		推定
3	4		40.0		推定
3	5		40.8		推定
3	6		40.4		推定
3	7		41.0		推定
3	8		39.5		推定
3	9		39.6		推定
3	10		41.9		推定
3	11		40.1		推定
3	12		41.6		推定
4	1		38.5		推定
4	2		39.9		推定
4	3		41.3		推定
4	4		40.7		推定
4	5		39.7		推定
4	6		40.0		推定
4	7		39.2		推定
4	8		38.6		推定
4	9		40.1		推定
5	1		39.6		推定
5	2		39.2		推定
5	3		39.0		推定
5	4		40.0		推定
5	5		39.4		推定
5	6		39.1		推定
5	8		40.5		推定
5	9		39.8		推定
5	10		39.0		推定
6	1		41.9		推定
6	2		42.7		推定
6	3		41.3		推定
6	4		40.9		推定
6	5		41.8		推定
6	6		41.9		推定
6	7		43.3		推定
6	8		44.4		推定
7	1		39.7		実測(融合3頭)
7	2		40.4		実測(融合4頭)
7	3		40.8		実測(融合2頭)
7	4		39.7		実測(融合3頭)
7	5		40.4		実測(融合4頭)
7	6		40.4		実測(融合4頭)
7	7		39.7		実測(融合3頭)
7	8		40.4		実測(融合4頭)
7	9		40.8		実測(融合2頭)
7	10		41.2		実測
8	1		39.3		実測(融合2頭)
8	2		39.6		実測
8	3		38.5		実測(融合3頭)
8	4		38.5		実測(融合3頭)
8	5		39.1		実測(融合3頭)
8	6		39.1		実測(融合3頭)
8	7		39.1		実測(融合3頭)
8	8		39.3		実測(融合2頭)
8	9		38.5		実測(融合3頭)
8	10		40.1		実測
9	1		38.9		推定
9	2		40.1		推定
9	4		38.6		推定
9	5		39.9		推定
9	6		40.9		推定
9	7		40.1		推定
9	8		40.8		推定
9	9		40.8		推定
9	10		38.9		推定
9	11		39.9		推定
9	12		40.4		推定
