レース	馬番	馬名	前半3F	向正面	出自
1	1		39.0		推定
1	2		39.6		推定
1	3		38.9		推定
1	4		39.0		推定
1	5		38.9		推定
1	6		40.5		推定
1	7		38.1		推定
1	8		40.0		推定
1	9		38.1		推定
2	1		39.0		推定
2	3		39.8		推定
2	4		38.6		推定
2	5		39.1		推定
2	6		39.9		推定
2	7		40.0		推定
2	8		39.5		推定
2	9		38.8		推定
2	10		39.8		推定
2	11		38.6		推定
3	1		39.5		実測(融合4頭)
3	2		40.5		実測
3	3		38.8		実測(融合3頭)
3	4		39.5		実測(融合4頭)
3	5		39.5		実測(融合4頭)
3	6		38.8		実測(融合3頭)
3	7		38.8		実測(融合3頭)
3	8		39.5		実測(融合4頭)
3	9		39.9		実測
4	1		39.2		実測(融合5頭)
4	2		38.4		実測(融合4頭)
4	3		38.4		実測(融合4頭)
4	4		39.2		実測(融合5頭)
4	5		40.5		実測
4	6		39.2		実測(融合5頭)
4	7		39.2		実測(融合5頭)
4	8		38.4		実測(融合4頭)
4	9		39.2		実測(融合5頭)
4	10		39.9		実測
4	11		38.4		実測(融合4頭)
5	1		38.7		実測(融合3頭)
5	2		38.7		実測(融合3頭)
5	3		38.1		実測(融合3頭)
5	5		38.7		実測(融合3頭)
5	6		39.0		実測(融合3頭)
5	7		39.0		実測(融合3頭)
5	8		39.2		実測
5	9		38.1		実測(融合3頭)
5	10		39.0		実測(融合3頭)
5	11		38.1		実測(融合3頭)
6	1		39.4		実測(融合4頭)
6	2		39.4		実測(融合4頭)
6	3		38.9		実測(融合2頭)
6	4		39.9		実測(融合4頭)
6	5		38.9		実測(融合2頭)
6	6		40.2		実測(融合2頭)
6	7		39.4		実測(融合4頭)
6	8		39.9		実測(融合4頭)
6	9		40.2		実測(融合2頭)
6	10		39.9		実測(融合4頭)
6	11		39.9		実測(融合4頭)
6	12		39.4		実測(融合4頭)
7	1		42.0		実測
7	2		40.2		実測
7	3		40.8		実測(融合2頭)
7	4		39.9		実測(融合3頭)
7	5		38.7		実測
7	6		39.9		実測(融合3頭)
7	7		41.0		実測
7	8		41.5		実測
7	9		40.8		実測(融合2頭)
7	10		39.9		実測(融合3頭)
8	1		39.7		実測(融合2頭)
8	2		40.4		実測(融合3頭)
8	3		40.4		実測(融合3頭)
8	4		39.7		実測(融合2頭)
8	5		40.0		実測(融合2頭)
8	6		40.7		実測(融合3頭)
8	7		40.0		実測(融合2頭)
8	8		40.7		実測(融合3頭)
8	9		40.4		実測(融合3頭)
8	10		40.7		実測(融合3頭)
9	1		39.4		実測(融合4頭)
9	2		39.4		実測(融合4頭)
9	3		39.4		実測(融合4頭)
9	4		38.8		実測(融合2頭)
9	5		40.0		実測(融合2頭)
9	6		39.4		実測(融合4頭)
9	7		40.0		実測(融合2頭)
9	8		40.3		実測
9	9		39.7		実測(融合3頭)
9	10		39.7		実測(融合3頭)
9	11		38.8		実測(融合2頭)
9	12		39.7		実測(融合3頭)
10	1		39.4		実測(融合3頭)
10	2		40.0		実測
10	3		40.2		実測
10	4		39.7		実測(融合3頭)
10	5		39.4		実測(融合3頭)
10	6		39.4		実測(融合3頭)
10	7		38.9		実測(融合2頭)
10	8		38.9		実測(融合2頭)
10	9		39.7		実測(融合3頭)
10	10		39.7		実測(融合3頭)
11	1		38.5		実測(融合3頭)
11	2		39.3		実測(融合4頭)
11	3		38.5		実測(融合3頭)
11	4		38.5		実測(融合3頭)
11	5		39.3		実測(融合4頭)
11	6		39.3		実測(融合4頭)
11	7		39.7		実測
11	8		39.3		実測(融合4頭)
12	1		38.6		推定
12	2		39.4		推定
12	3		38.7		推定
12	4		39.7		推定
12	5		38.6		推定
12	7		37.0		推定
12	8		39.5		推定
12	9		38.4		推定
12	10		37.8		推定
12	11		39.1		推定
12	12		37.0		推定
