レース	馬番	馬名	前半3F	向正面	出自
1	1		39.5		実測(融合2頭)
1	2		39.3		実測(融合3頭)
1	3		39.5		実測(融合2頭)
1	4		39.3		実測(融合3頭)
1	5		39.3		実測(融合3頭)
1	6		38.5		実測(融合2頭)
1	7		39.0		実測(融合3頭)
1	8		39.0		実測(融合3頭)
1	9		40.5		実測
1	10		38.5		実測(融合2頭)
1	11		39.0		実測(融合3頭)
2	1		40.0		実測
2	2		41.1		実測
2	3		40.7		実測(融合2頭)
2	4		41.5		実測
2	5		40.6		実測(融合2頭)
2	6		40.6		実測(融合2頭)
2	8		40.3		実測(融合2頭)
2	9		40.7		実測(融合2頭)
2	10		40.3		実測(融合2頭)
3	1		39.3		推定
3	2		39.0		推定
3	3		39.9		推定
3	4		39.9		推定
3	5		40.2		推定
3	6		40.3		推定
3	7		39.6		推定
3	8		38.9		推定
3	9		39.2		推定
3	10		39.4		推定
4	1		39.6		実測(融合4頭)
4	2		39.3		実測
4	3		39.6		実測(融合4頭)
4	4		41.0		実測
4	5		41.4		実測
4	6		39.6		実測(融合4頭)
4	7		40.2		実測(融合4頭)
4	8		40.2		実測(融合4頭)
4	9		40.2		実測(融合4頭)
4	10		39.6		実測(融合4頭)
4	11		40.4		実測
4	12		40.2		実測(融合4頭)
5	1		40.6		推定
5	2		40.3		推定
5	3		40.1		推定
5	4		39.4		推定
5	5		39.1		推定
5	6		41.2		推定
5	7		40.4		推定
5	8		38.3		推定
5	9		40.1		推定
5	10		38.8		推定
5	11		39.0		推定
6	1		41.0		推定
6	2		40.6		推定
6	3		40.2		推定
6	4		40.8		推定
6	5		40.0		推定
6	6		40.5		推定
6	7		41.1		推定
6	8		40.4		推定
6	9		40.1		推定
6	10		40.4		推定
7	1		37.5		推定
7	2		38.2		推定
7	3		38.8		推定
7	4		38.2		推定
7	5		38.6		推定
7	6		39.1		推定
7	7		37.9		推定
7	8		39.0		推定
7	9		38.0		推定
8	1		39.4		実測(融合2頭)
8	2		39.0		実測(融合3頭)
8	3		39.0		実測(融合3頭)
8	4		38.5		実測
8	5		39.4		実測(融合2頭)
8	6		39.0		実測(融合3頭)
8	7		39.5		実測
8	8		38.9		実測
9	1		39.6		推定
9	2		39.2		推定
9	3		38.8		推定
9	4		38.1		推定
9	5		38.3		推定
9	6		38.8		推定
9	7		38.3		推定
9	8		40.4		推定
9	9		39.4		推定
9	11		38.8		推定
9	12		38.2		推定
