レース	馬番	馬名	前半3F	向正面	出自
1	1		38.8		推定
1	2		40.5		推定
1	3		40.9		推定
1	4		40.1		推定
1	5		41.0		推定
1	6		38.9		推定
1	7		41.9		推定
1	8		40.5		推定
1	9		39.0		推定
1	10		40.0		推定
1	11		40.8		推定
2	1		42.3		推定
2	2		41.7		推定
2	3		41.9		推定
2	4		42.3		推定
2	5		41.7		推定
2	6		42.5		推定
2	7		41.5		推定
2	8		41.5		推定
2	9		41.7		推定
3	1		38.1		推定
3	2		38.9		推定
3	3		38.0		推定
3	4		39.1		推定
3	5		37.9		推定
3	6		39.0		推定
3	7		40.0		推定
3	8		38.8		推定
3	9		39.5		推定
3	10		39.8		推定
4	1		39.3		推定
4	2		39.2		推定
4	3		38.6		推定
4	4		39.7		推定
4	5		38.8		推定
4	6		38.6		推定
4	7		39.9		推定
4	8		39.7		推定
4	9		40.1		推定
5	1		40.0		推定
5	2		39.4		推定
5	3		39.1		推定
5	4		39.3		推定
5	6		39.4		推定
5	7		39.8		推定
5	8		40.3		推定
5	9		41.7		推定
5	10		41.3		推定
6	1		39.2		推定
6	2		41.4		推定
6	3		38.2		推定
6	4		38.7		推定
6	5		40.5		推定
6	6		38.9		推定
6	7		39.5		推定
6	8		38.4		推定
6	9		40.2		推定
6	10		39.2		推定
6	11		38.3		推定
7	1		40.6		推定
7	2		39.6		推定
7	3		40.2		推定
7	4		39.8		推定
7	5		39.8		推定
7	6		40.1		推定
7	7		39.3		推定
7	8		40.9		推定
7	9		39.7		推定
7	10		39.4		推定
8	1		39.4		実測(融合4頭)
8	2		39.4		実測(融合4頭)
8	3		39.4		実測(融合4頭)
8	4		40.5		実測
8	5		39.4		実測(融合4頭)
8	6		38.8		実測(融合2頭)
8	7		38.8		実測(融合2頭)
8	8		40.0		実測
9	1		39.1		実測(融合4頭)
9	2		38.3		実測(融合3頭)
9	3		39.1		実測(融合4頭)
9	4		39.1		実測(融合4頭)
9	5		40.2		実測
9	6		40.0		実測
9	7		38.3		実測(融合3頭)
9	8		39.1		実測(融合4頭)
9	9		38.3		実測(融合3頭)
10	1		39.4		実測(融合3頭)
10	2		39.4		実測(融合3頭)
10	3		39.6		実測(融合2頭)
10	4		39.9		実測
10	5		39.6		実測(融合2頭)
10	6		40.4		実測
10	7		38.9		実測(融合2頭)
10	8		39.4		実測(融合3頭)
10	10		38.9		実測(融合2頭)
11	1		39.5		実測
11	3		38.5		実測(融合4頭)
11	4		38.9		実測
11	5		38.5		実測(融合4頭)
11	6		37.7		実測(融合3頭)
11	7		38.5		実測(融合4頭)
11	8		37.7		実測(融合3頭)
11	9		38.5		実測(融合4頭)
11	10		37.7		実測(融合3頭)
12	1		40.0		推定
12	2		39.6		推定
12	3		41.1		推定
12	4		40.0		推定
12	5		41.0		推定
12	6		39.7		推定
12	7		40.7		推定
12	8		39.6		推定
12	9		39.4		推定
12	10		39.6		推定
12	11		40.2		推定
12	12		39.2		推定
