レース	馬番	馬名	前半3F	向正面	出自
1	1		38.4		実測(融合2頭)
1	2		37.7		実測
1	3		38.8		実測(融合3頭)
1	4		38.8		実測(融合3頭)
1	5		38.7		実測(融合2頭)
1	6		38.7		実測(融合2頭)
1	7		39.5		実測
1	8		39.4		実測
1	9		38.5		実測
1	10		38.8		実測(融合3頭)
1	11		38.4		実測(融合2頭)
2	1		38.7		実測(融合2頭)
2	2		39.1		実測
2	3		38.5		実測(融合2頭)
2	4		38.3		実測(融合2頭)
2	5		38.5		実測(融合2頭)
2	6		37.9		実測(融合2頭)
2	7		37.9		実測(融合2頭)
2	8		38.3		実測(融合2頭)
2	9		38.7		実測(融合2頭)
3	1		38.5		推定
3	2		38.8		推定
3	3		38.2		推定
3	4		38.6		推定
3	5		38.9		推定
3	6		38.5		推定
3	7		38.5		推定
3	8		38.8		推定
3	9		38.2		推定
4	1		38.7		推定
4	2		37.5		推定
4	3		37.1		推定
4	4		37.3		推定
4	5		37.3		推定
4	6		38.7		推定
4	7		38.2		推定
4	8		37.1		推定
4	9		38.4		推定
4	10		36.7		推定
4	11		36.6		推定
5	1		39.8		実測(融合3頭)
5	2		40.0		実測(融合3頭)
5	3		40.8		実測
5	4		40.4		実測(融合2頭)
5	5		40.0		実測(融合3頭)
5	6		39.4		実測
5	7		39.8		実測(融合3頭)
5	8		40.4		実測(融合2頭)
5	9		40.0		実測(融合3頭)
5	10		39.8		実測(融合3頭)
9	1		38.5		推定
9	2		40.0		推定
9	3		38.9		推定
9	4		38.9		推定
9	5		39.5		推定
9	6		38.0		推定
9	7		38.5		推定
9	8		38.2		推定
9	9		38.4		推定
9	10		38.8		推定
10	1		38.4		推定
10	2		37.5		推定
10	3		37.7		推定
10	4		37.5		推定
10	5		38.6		推定
10	6		37.8		推定
10	7		38.4		推定
10	8		37.7		推定
10	9		38.0		推定
10	10		38.1		推定
10	11		38.0		推定
11	1		39.2		推定
11	2		37.9		推定
11	3		37.5		推定
11	4		37.0		推定
11	5		38.0		推定
11	6		37.4		推定
11	7		37.5		推定
11	8		37.5		推定
11	9		37.6		推定
11	10		37.0		推定
11	11		37.2		推定
11	12		37.1		推定
