レース	馬番	馬名	前半3F	向正面	出自
2	1		41.6		推定
2	3		42.9		推定
2	4		41.4		推定
2	5		42.4		推定
2	6		41.4		推定
2	7		41.8		推定
2	8		42.0		推定
2	9		41.8		推定
2	10		41.9		推定
5	1		38.1		推定
5	2		38.2		推定
5	3		37.1		推定
5	4		37.6		推定
5	5		37.5		推定
5	6		38.0		推定
5	7		38.6		推定
5	8		37.9		推定
5	9		37.2		推定
5	10		37.9		推定
5	11		37.5		推定
5	12		37.6		推定
6	1		42.5		実測
6	2		39.1		実測(融合3頭)
6	3		39.1		実測(融合3頭)
6	4		40.6		実測(融合2頭)
6	5		41.0		実測(融合2頭)
6	6		40.6		実測(融合2頭)
6	7		41.0		実測(融合2頭)
6	8		39.1		実測(融合3頭)
7	1		40.0		実測
7	2		41.1		実測(融合4頭)
7	3		41.1		実測(融合4頭)
7	4		41.1		実測(融合4頭)
7	6		40.5		実測
7	7		41.1		実測(融合4頭)
7	8		40.8		実測
8	1		40.6		実測(融合2頭)
8	2		39.8		実測(融合3頭)
8	3		40.6		実測(融合2頭)
8	4		39.3		実測
8	5		40.3		実測
8	6		39.6		実測
8	7		39.8		実測(融合3頭)
8	8		39.8		実測(融合3頭)
9	1		37.8		推定
9	2		38.6		推定
9	3		39.4		推定
9	4		39.0		推定
9	5		38.0		推定
9	6		38.9		推定
9	7		39.7		推定
9	8		38.9		推定
9	9		38.1		推定
10	1		38.8		推定
10	2		38.7		推定
10	3		39.4		推定
10	4		37.9		推定
10	5		38.5		推定
10	6		38.3		推定
10	7		39.6		推定
10	8		38.6		推定
10	9		37.7		推定
11	1		37.4		推定
11	2		39.3		推定
11	3		38.5		推定
11	4		39.2		推定
11	5		39.1		推定
11	6		39.3		推定
11	7		37.0		推定
11	8		37.6		推定
11	9		37.6		推定
12	1		38.9		実測(融合2頭)
12	2		39.7		実測(融合4頭)
12	3		40.4		実測(融合2頭)
12	4		41.1		実測
12	5		39.7		実測(融合4頭)
12	6		39.7		実測(融合4頭)
12	7		42.3		実測
12	8		39.7		実測(融合4頭)
12	9		40.4		実測(融合2頭)
12	10		40.1		実測
12	11		38.9		実測(融合2頭)
