レース	馬番	馬名	前半3F	向正面	出自
1	1		39.2		推定
1	2		40.1		推定
1	3		39.8		推定
1	4		39.5		推定
1	5		39.0		推定
1	6		39.0		推定
1	7		39.2		推定
1	8		39.0		推定
2	1		38.4		推定
2	2		38.5		推定
2	3		38.5		推定
2	4		38.2		推定
2	5		38.0		推定
2	6		39.6		推定
2	7		38.5		推定
2	8		38.0		推定
2	9		39.2		推定
2	10		38.2		推定
3	1		39.1		推定
3	2		38.9		推定
3	3		37.8		推定
3	4		37.5		推定
3	5		38.4		推定
3	6		37.5		推定
3	7		38.0		推定
3	8		37.8		推定
3	9		38.9		推定
3	10		38.9		推定
3	11		37.7		推定
4	1		38.4		推定
4	2		37.8		推定
4	3		38.1		推定
4	4		37.6		推定
4	5		37.5		推定
4	6		38.9		推定
4	7		38.0		推定
4	8		38.2		推定
4	9		37.9		推定
4	10		38.4		推定
5	1		39.3		実測(融合3頭)
5	2		39.3		実測(融合3頭)
5	3		39.8		実測
5	4		39.9		実測
5	5		39.3		実測(融合3頭)
5	7		38.9		実測(融合2頭)
5	9		38.9		実測(融合2頭)
6	1		38.1		推定
6	2		37.6		推定
6	3		38.2		推定
6	4		38.7		推定
6	5		37.8		推定
6	6		39.3		推定
6	8		38.5		推定
6	9		37.9		推定
6	10		38.0		推定
6	11		38.6		推定
7	1		38.2		実測(融合4頭)
7	2		38.7		実測(融合2頭)
7	3		37.7		実測(融合2頭)
7	4		38.2		実測(融合4頭)
7	5		38.2		実測(融合4頭)
7	6		38.7		実測(融合2頭)
7	7		39.1		実測
7	8		38.2		実測(融合4頭)
7	9		37.7		実測(融合2頭)
8	1		38.6		実測(融合4頭)
8	2		38.6		実測(融合4頭)
8	3		37.7		実測(融合4頭)
8	4		38.6		実測(融合4頭)
8	5		37.7		実測(融合4頭)
8	6		38.9		実測
8	7		38.6		実測(融合4頭)
8	9		39.2		実測
8	10		39.0		実測
8	11		37.7		実測(融合4頭)
8	12		37.7		実測(融合4頭)
9	1		38.3		実測(融合4頭)
9	2		38.3		実測(融合4頭)
9	3		39.4		実測
9	4		37.4		実測(融合4頭)
9	5		37.4		実測(融合4頭)
9	6		39.6		実測
9	7		38.3		実測(融合4頭)
9	9		37.4		実測(融合4頭)
9	10		38.3		実測(融合4頭)
9	11		37.4		実測(融合4頭)
10	1		40.0		実測
10	2		39.2		実測(融合3頭)
10	3		39.2		実測(融合3頭)
10	4		38.5		実測(融合3頭)
10	5		38.5		実測(融合3頭)
10	6		39.5		実測
10	7		39.2		実測(融合3頭)
10	8		38.5		実測(融合3頭)
12	1		39.2		推定
12	2		38.4		推定
12	3		38.5		推定
12	4		40.8		推定
12	5		39.1		推定
12	6		39.2		推定
12	7		39.5		推定
12	8		38.0		推定
12	9		40.2		推定
12	10		39.0		推定
12	11		38.6		推定
12	12		38.9		推定
