レース	馬番	馬名	前半3F	向正面	出自
1	1		41.2		推定
1	2		38.3		推定
1	3		38.9		推定
1	4		38.7		推定
1	5		38.4		推定
1	6		39.5		推定
2	1		38.5		実測(融合3頭)
2	2		39.9		実測
2	3		38.5		実測(融合3頭)
2	4		37.9		実測(融合3頭)
2	5		38.9		実測(融合3頭)
2	6		38.9		実測(融合3頭)
2	7		38.5		実測(融合3頭)
2	8		37.9		実測(融合3頭)
2	9		37.9		実測(融合3頭)
2	10		38.9		実測(融合3頭)
3	1		40.3		実測(融合3頭)
3	2		40.6		実測(融合2頭)
3	3		40.0		実測(融合2頭)
3	4		40.3		実測(融合3頭)
3	5		40.0		実測(融合2頭)
3	6		40.6		実測(融合2頭)
3	7		40.3		実測(融合3頭)
3	8		39.7		実測
4	1		40.7		実測
4	2		39.2		実測
4	3		39.7		実測(融合2頭)
4	4		40.5		実測
4	5		39.5		実測(融合2頭)
4	6		42.6		実測
4	7		39.5		実測(融合2頭)
4	8		40.0		実測
4	9		39.7		実測(融合2頭)
5	1		38.8		推定
5	2		39.1		推定
5	3		38.4		推定
5	4		38.8		推定
5	5		38.5		推定
5	6		38.8		推定
5	7		39.8		推定
5	8		39.5		推定
5	9		39.4		推定
5	10		39.5		推定
6	1		39.2		推定
6	2		39.1		推定
6	3		39.4		推定
6	4		38.2		推定
6	5		38.6		推定
6	6		38.1		推定
6	7		38.7		推定
6	8		39.3		推定
6	9		38.8		推定
7	1		39.2		実測(融合2頭)
7	2		40.1		実測(融合2頭)
7	3		39.2		実測(融合2頭)
7	4		40.1		実測(融合2頭)
7	6		39.8		実測(融合2頭)
7	7		39.8		実測(融合2頭)
7	8		39.3		実測
7	9		39.5		実測
8	1		39.2		実測(融合4頭)
8	2		39.2		実測(融合4頭)
8	3		41.0		実測
8	4		39.8		実測(融合3頭)
8	5		39.7		実測(融合2頭)
8	6		39.2		実測(融合4頭)
8	7		40.8		実測
8	8		39.7		実測(融合2頭)
8	9		39.2		実測(融合4頭)
8	10		39.8		実測(融合3頭)
8	11		39.8		実測(融合3頭)
9	1		39.2		実測(融合2頭)
9	2		39.7		実測(融合3頭)
9	3		39.7		実測(融合3頭)
9	4		39.9		実測(融合2頭)
9	5		39.9		実測(融合2頭)
9	6		38.9		実測
9	7		39.7		実測(融合3頭)
9	8		40.0		実測
9	9		40.3		実測
9	10		39.2		実測(融合2頭)
10	1		37.9		実測
10	2		39.5		実測(融合2頭)
10	3		39.0		実測
10	4		40.8		実測
10	5		38.7		実測(融合2頭)
10	6		39.7		実測(融合2頭)
10	7		38.7		実測(融合2頭)
10	8		40.6		実測
10	9		39.7		実測(融合2頭)
10	10		39.5		実測(融合2頭)
10	11		38.2		実測
11	1		38.1		推定
11	2		38.5		推定
11	3		38.5		推定
11	4		38.0		推定
11	5		37.5		推定
11	6		37.6		推定
11	7		38.0		推定
11	8		38.9		推定
11	9		39.0		推定
11	10		38.8		推定
11	11		37.6		推定
