レース	馬番	馬名	前半3F	向正面	出自
1	1		40.7		実測
1	2		39.6		実測(融合2頭)
1	3		40.5		実測(融合2頭)
1	4		40.0		実測(融合3頭)
1	5		40.0		実測(融合3頭)
1	6		39.6		実測(融合2頭)
1	7		40.0		実測(融合3頭)
1	8		40.5		実測(融合2頭)
2	1		40.8		実測(融合3頭)
2	2		40.8		実測(融合3頭)
2	3		39.7		実測(融合2頭)
2	4		41.4		実測
2	5		40.3		実測(融合3頭)
2	6		41.2		実測
2	7		40.3		実測(融合3頭)
2	8		39.7		実測(融合2頭)
2	9		40.3		実測(融合3頭)
2	10		40.2		実測(融合2頭)
2	11		40.2		実測(融合2頭)
2	12		40.8		実測(融合3頭)
3	1		39.3		実測
3	2		39.9		実測(融合3頭)
3	3		39.9		実測(融合3頭)
3	4		39.6		実測(融合2頭)
3	5		40.6		実測
3	7		39.9		実測(融合3頭)
3	8		39.6		実測(融合2頭)
4	1		40.3		推定
4	2		41.3		推定
4	3		39.3		推定
4	4		38.5		推定
4	5		38.9		推定
4	6		42.5		推定
4	7		39.5		推定
4	8		39.5		推定
4	9		38.2		推定
4	10		38.5		推定
4	11		39.4		推定
4	12		40.0		推定
5	1		39.5		推定
5	2		40.6		推定
5	3		38.8		推定
5	4		39.0		推定
5	5		40.5		推定
5	6		39.6		推定
5	7		39.6		推定
5	8		40.4		推定
5	9		39.0		推定
6	1		38.6		実測(融合3頭)
6	3		39.5		実測
6	4		39.4		実測(融合3頭)
6	5		39.4		実測(融合3頭)
6	6		38.6		実測(融合3頭)
6	7		39.4		実測(融合3頭)
6	8		38.6		実測(融合3頭)
7	1		38.2		実測(融合5頭)
7	2		40.9		実測
7	3		39.5		実測
7	4		38.2		実測(融合5頭)
7	5		40.0		実測
7	6		40.2		実測
7	9		38.2		実測(融合5頭)
7	10		38.2		実測(融合5頭)
7	11		38.2		実測(融合5頭)
8	1		38.9		実測(融合3頭)
8	2		38.3		実測(融合2頭)
8	3		39.3		実測
8	4		38.9		実測(融合3頭)
8	5		40.0		実測
8	6		38.3		実測(融合2頭)
8	7		38.9		実測(融合3頭)
8	8		39.0		実測
9	1		39.1		実測(融合3頭)
9	2		39.1		実測(融合3頭)
9	3		39.8		実測
9	4		39.1		実測(融合3頭)
9	5		38.6		実測(融合2頭)
9	6		40.2		実測
9	7		39.4		実測(融合2頭)
9	8		38.6		実測(融合2頭)
9	9		39.4		実測(融合2頭)
10	1		39.8		実測(融合2頭)
10	2		40.3		実測(融合3頭)
10	3		40.6		実測(融合2頭)
10	4		40.6		実測(融合2頭)
10	5		41.0		実測
10	6		40.3		実測(融合3頭)
10	7		40.3		実測(融合3頭)
10	8		39.8		実測(融合2頭)
11	1		37.6		推定
11	2		37.6		推定
11	3		38.0		推定
11	4		37.7		推定
11	5		37.3		推定
11	6		38.1		推定
11	7		37.5		推定
11	8		38.2		推定
11	9		37.7		推定
12	2		39.3		実測(融合4頭)
12	4		40.0		実測(融合3頭)
12	5		39.3		実測(融合4頭)
12	6		40.0		実測(融合3頭)
12	7		38.9		実測(融合2頭)
12	8		38.9		実測(融合2頭)
12	9		39.3		実測(融合4頭)
12	10		39.3		実測(融合4頭)
12	11		40.4		実測
12	12		40.0		実測(融合3頭)
