レース	馬番	馬名	前半3F	向正面	出自
1	1		40.0		実測(融合4頭)
1	2		40.0		実測(融合4頭)
1	3		41.0		実測
1	4		40.0		実測(融合4頭)
1	5		42.6		実測
1	6		40.0		実測(融合4頭)
1	7		41.2		実測
1	8		41.5		実測
2	1		40.0		推定
2	2		39.5		推定
2	3		39.1		推定
2	4		39.6		推定
2	5		40.2		推定
2	6		40.4		推定
2	7		39.2		推定
2	8		40.4		推定
2	9		39.5		推定
3	1		38.8		推定
3	2		38.6		推定
3	3		40.5		推定
3	4		39.2		推定
3	7		39.8		推定
3	8		39.8		推定
3	9		38.7		推定
3	10		38.8		推定
4	2		40.3		実測(融合4頭)
4	3		40.3		実測(融合4頭)
4	4		39.7		実測(融合2頭)
4	5		40.3		実測(融合4頭)
4	6		40.3		実測(融合4頭)
4	7		41.1		実測
4	8		40.8		実測
4	9		39.7		実測(融合2頭)
5	1		40.3		実測(融合4頭)
5	2		39.7		実測(融合3頭)
5	3		40.3		実測(融合4頭)
5	4		40.3		実測(融合4頭)
5	5		40.3		実測(融合4頭)
5	6		41.4		実測
5	7		41.0		実測
5	8		40.9		実測
5	9		39.7		実測(融合3頭)
5	11		39.7		実測(融合3頭)
6	1		39.6		実測(融合4頭)
6	2		38.7		実測(融合4頭)
6	3		39.6		実測(融合4頭)
6	4		38.7		実測(融合4頭)
6	5		38.7		実測(融合4頭)
6	6		38.7		実測(融合4頭)
6	7		39.6		実測(融合4頭)
6	8		40.2		実測
6	9		40.5		実測
6	10		39.6		実測(融合4頭)
7	1		40.0		推定
7	2		40.0		推定
7	3		40.0		推定
7	4		39.4		推定
7	5		39.2		推定
7	6		40.0		推定
7	7		39.4		推定
7	8		39.4		推定
7	9		39.0		推定
7	10		39.0		推定
7	11		40.1		推定
8	1		38.6		推定
8	2		39.2		推定
8	3		39.7		推定
8	4		39.3		推定
8	5		38.6		推定
8	6		39.7		推定
8	7		39.4		推定
8	8		38.2		推定
9	1		39.1		推定
9	2		39.8		推定
9	3		40.7		推定
9	4		41.0		推定
9	5		38.7		推定
9	6		39.5		推定
9	7		38.6		推定
9	8		39.0		推定
9	9		39.6		推定
9	10		38.7		推定
9	11		41.4		推定
9	12		38.7		推定
