レース	馬番	馬名	前半3F	向正面	出自
1	1		39.5		推定
1	2		38.9		推定
1	3		39.5		推定
1	4		39.9		推定
1	5		41.1		推定
1	6		41.1		推定
1	7		40.1		推定
1	8		38.9		推定
1	9		39.1		推定
1	10		42.4		推定
1	11		39.0		推定
1	12		39.5		推定
2	1		39.5		推定
2	2		39.7		推定
2	3		39.7		推定
2	4		40.2		推定
2	5		39.2		推定
2	6		39.1		推定
2	7		38.9		推定
2	8		40.0		推定
2	9		40.0		推定
2	10		39.3		推定
2	11		39.4		推定
3	1		42.1		推定
3	2		38.8		推定
3	3		38.8		推定
3	4		39.2		推定
3	5		39.4		推定
3	6		41.5		推定
3	7		40.5		推定
3	8		41.3		推定
3	9		41.6		推定
3	10		40.1		推定
3	11		38.9		推定
3	12		38.7		推定
4	1		42.4		実測
4	2		42.6		実測(融合3頭)
4	3		41.6		実測(融合2頭)
4	4		42.6		実測(融合3頭)
4	5		41.6		実測(融合2頭)
4	6		42.2		実測
4	7		42.0		実測
4	8		42.6		実測(融合3頭)
5	1		39.2		推定
5	2		39.3		推定
5	3		39.4		推定
5	4		38.9		推定
5	5		39.0		推定
5	6		38.5		推定
5	7		39.3		推定
5	8		38.7		推定
6	1		40.0		推定
6	2		39.0		推定
6	3		39.4		推定
6	4		40.8		推定
6	5		40.9		推定
6	6		38.9		推定
6	7		39.8		推定
6	8		39.8		推定
6	9		41.4		推定
7	2		39.0		推定
7	3		40.1		推定
7	4		39.2		推定
7	5		40.0		推定
7	6		40.0		推定
7	7		40.2		推定
7	8		40.0		推定
7	9		39.0		推定
7	10		38.8		推定
8	1		39.8		推定
8	2		40.5		推定
8	3		40.3		推定
8	4		40.2		推定
8	5		40.1		推定
8	6		40.7		推定
8	7		39.6		推定
8	8		41.0		推定
8	9		39.8		推定
8	10		40.0		推定
9	1		40.2		推定
9	2		39.5		推定
9	3		38.8		推定
9	4		40.0		推定
9	5		38.5		推定
9	6		39.1		推定
9	7		38.5		推定
9	8		39.0		推定
9	9		40.0		推定
9	10		38.0		推定
9	11		39.0		推定
9	12		40.2		推定
