レース	馬番	馬名	前半3F	向正面	出自
1	1		40.1		推定
1	2		41.5		推定
1	3		40.6		推定
1	4		41.8		推定
1	5		40.8		推定
1	6		40.9		推定
1	7		40.5		推定
1	8		40.5		推定
1	9		41.2		推定
2	1		40.6		推定
2	2		41.4		推定
2	3		39.8		推定
2	4		40.5		推定
2	5		40.0		推定
2	6		39.5		推定
2	7		40.5		推定
2	8		39.5		推定
3	1		40.1		推定
3	2		39.0		推定
3	3		41.4		推定
3	4		39.7		推定
3	5		40.6		推定
3	6		39.4		推定
3	7		40.6		推定
3	8		39.6		推定
3	9		39.0		推定
3	11		39.9		推定
4	1		41.1		推定
4	2		41.8		推定
4	3		42.5		推定
4	4		42.4		推定
4	6		40.6		推定
4	7		40.9		推定
4	8		41.1		推定
4	9		43.2		推定
4	10		41.1		推定
5	1		41.8		推定
5	2		40.5		推定
5	3		41.7		推定
5	4		41.4		推定
5	5		41.1		推定
5	6		41.4		推定
5	7		40.7		推定
5	8		40.0		推定
5	9		40.4		推定
6	1		40.5		実測(融合2頭)
6	2		40.5		実測(融合2頭)
6	3		41.0		実測(融合3頭)
6	4		41.0		実測(融合3頭)
6	5		42.1		実測
6	6		41.4		実測(融合2頭)
6	7		41.4		実測(融合2頭)
6	8		41.0		実測(融合3頭)
7	1		42.4		実測(融合4頭)
7	2		42.4		実測(融合4頭)
7	3		42.4		実測(融合4頭)
7	4		43.0		実測(融合2頭)
7	5		42.4		実測(融合4頭)
7	6		43.6		実測
7	7		38.8		実測
7	8		43.0		実測(融合2頭)
8	1		40.8		実測(融合5頭)
8	2		42.0		実測
8	3		40.8		実測(融合5頭)
8	4		40.0		実測(融合2頭)
8	5		40.8		実測(融合5頭)
8	6		40.5		実測(融合3頭)
8	7		40.0		実測(融合2頭)
8	8		40.5		実測(融合3頭)
8	9		40.8		実測(融合5頭)
8	10		40.5		実測(融合3頭)
8	11		40.8		実測(融合5頭)
8	12		41.7		実測
