レース	馬番	馬名	前半3F	向正面	出自
1	1		40.5		実測(融合2頭)
1	2		43.0		実測
1	3		41.3		実測
1	4		40.3		実測
1	5		39.6		実測(融合4頭)
1	6		40.5		実測(融合2頭)
1	7		39.6		実測(融合4頭)
1	8		39.6		実測(融合4頭)
1	9		39.6		実測(融合4頭)
2	1		37.1		推定
2	2		38.7		推定
2	3		39.7		推定
2	4		39.8		推定
2	5		37.3		推定
2	6		38.1		推定
2	7		37.5		推定
2	8		37.6		推定
2	10		37.8		推定
3	1		38.2		推定
3	2		38.5		推定
3	3		39.0		推定
3	4		38.6		推定
3	5		39.6		推定
3	6		40.1		推定
3	7		39.9		推定
3	8		39.0		推定
3	9		38.2		推定
4	1		39.1		推定
4	2		40.0		推定
4	3		38.9		推定
4	4		38.8		推定
4	5		39.5		推定
4	6		38.9		推定
4	7		39.6		推定
4	8		38.9		推定
4	9		38.9		推定
5	1		39.5		推定
5	2		38.4		推定
5	3		38.1		推定
5	4		37.9		推定
5	5		39.0		推定
5	6		39.0		推定
5	7		38.6		推定
5	8		37.6		推定
5	9		38.0		推定
5	10		37.9		推定
6	1		38.9		実測(融合2頭)
6	2		38.5		実測(融合2頭)
6	3		39.2		実測(融合2頭)
6	4		39.8		実測
6	5		38.9		実測(融合2頭)
6	6		39.2		実測(融合2頭)
6	7		39.5		実測
6	8		38.5		実測(融合2頭)
7	1		38.1		実測(融合2頭)
7	2		38.5		実測(融合2頭)
7	3		38.5		実測(融合2頭)
7	4		38.7		実測(融合2頭)
7	5		38.1		実測(融合2頭)
7	6		39.1		実測(融合2頭)
7	7		39.1		実測(融合2頭)
7	8		38.7		実測(融合2頭)
8	1		37.0		推定
8	2		37.5		推定
8	3		38.5		推定
8	4		37.2		推定
8	5		37.6		推定
8	6		38.2		推定
8	7		36.9		推定
8	9		37.1		推定
9	2		38.2		実測(融合4頭)
9	4		38.2		実測(融合4頭)
9	5		38.5		実測
9	7		38.2		実測(融合4頭)
9	8		37.4		実測(融合4頭)
9	9		37.4		実測(融合4頭)
9	10		38.2		実測(融合4頭)
9	11		37.4		実測(融合4頭)
9	12		37.4		実測(融合4頭)
10	1		37.9		推定
10	2		37.4		推定
10	3		37.8		推定
10	4		37.5		推定
10	5		37.9		推定
10	6		39.9		推定
10	7		39.8		推定
10	8		38.1		推定
10	9		38.4		推定
10	10		37.6		推定
10	11		38.1		推定
10	12		37.8		推定
