レース	馬番	馬名	前半3F	向正面	出自
1	1		38.5		推定
1	2		37.5		推定
1	3		38.4		推定
1	4		37.5		推定
1	5		37.8		推定
1	6		37.2		推定
1	7		37.6		推定
1	8		38.1		推定
1	9		37.5		推定
1	10		39.0		推定
2	1		38.4		推定
2	2		37.5		推定
2	3		39.5		推定
2	4		37.5		推定
2	5		40.0		推定
2	6		39.5		推定
2	7		38.1		推定
2	8		37.8		推定
2	10		37.2		推定
2	11		37.1		推定
3	1		37.9		実測(融合2頭)
3	2		38.7		実測(融合3頭)
3	3		40.4		実測
3	4		38.4		実測(融合3頭)
3	5		38.4		実測(融合3頭)
3	6		39.6		実測
3	7		38.7		実測(融合3頭)
3	8		37.9		実測(融合2頭)
3	9		38.4		実測(融合3頭)
3	10		38.7		実測(融合3頭)
4	1		38.7		実測
4	3		40.8		実測
4	4		39.5		実測(融合3頭)
4	5		41.4		実測
4	6		40.5		実測
4	7		39.5		実測(融合3頭)
4	8		39.5		実測(融合3頭)
5	1		39.8		実測(融合3頭)
5	2		39.1		実測
5	3		38.9		実測(融合3頭)
5	4		39.8		実測(融合3頭)
5	5		36.8		実測
5	6		38.6		実測(融合2頭)
5	7		38.6		実測(融合2頭)
5	8		38.9		実測(融合3頭)
5	9		39.8		実測(融合3頭)
5	10		38.9		実測(融合3頭)
5	11		37.8		実測
6	1		40.4		実測(融合5頭)
6	2		40.8		実測(融合2頭)
6	3		40.1		実測
6	4		40.4		実測(融合5頭)
6	5		41.0		実測
6	6		40.4		実測(融合5頭)
6	7		40.8		実測(融合2頭)
6	8		40.4		実測(融合5頭)
6	9		40.4		実測(融合5頭)
7	1		37.2		推定
7	2		36.5		推定
7	3		36.8		推定
7	4		36.9		推定
7	5		36.8		推定
7	6		37.1		推定
7	7		37.5		推定
7	8		37.5		推定
7	9		37.9		推定
8	1		37.9		推定
8	2		37.6		推定
8	3		37.8		推定
8	4		38.0		推定
8	5		37.4		推定
8	6		37.1		推定
8	7		36.5		推定
8	8		37.8		推定
8	9		36.5		推定
8	10		37.2		推定
9	1		37.1		推定
9	2		37.2		推定
9	3		37.6		推定
9	4		39.4		推定
9	5		38.0		推定
9	6		38.1		推定
9	7		38.0		推定
9	8		37.3		推定
9	9		37.8		推定
9	10		38.6		推定
10	1		39.1		推定
10	2		37.3		推定
10	3		37.7		推定
10	4		37.2		推定
10	5		38.2		推定
10	6		38.8		推定
10	7		40.9		推定
10	8		38.6		推定
10	9		37.2		推定
10	10		39.3		推定
11	1		38.0		推定
11	2		37.1		推定
11	3		37.5		推定
11	4		39.5		推定
11	5		37.5		推定
11	6		38.1		推定
11	7		38.0		推定
11	8		36.9		推定
11	9		37.8		推定
11	10		37.1		推定
11	11		39.5		推定
12	1		37.0		推定
12	2		38.5		推定
12	3		38.1		推定
12	4		36.6		推定
12	5		36.9		推定
12	6		37.2		推定
12	7		37.8		推定
12	8		38.4		推定
12	9		37.0		推定
12	10		38.5		推定
12	11		38.6		推定
12	12		37.2		推定
