レース	馬番	馬名	前半3F	向正面	出自
1	1		42.9		実測(融合2頭)
1	2		44.2		実測(融合2頭)
1	3		44.2		実測(融合2頭)
1	4		42.5		実測(融合2頭)
1	5		44.0		実測
1	6		42.9		実測(融合2頭)
1	7		43.7		実測
1	8		42.5		実測(融合2頭)
2	1		42.6		推定
2	2		39.7		推定
2	4		42.0		推定
2	5		39.7		推定
2	6		42.9		推定
2	7		39.9		推定
2	8		40.1		推定
2	9		40.4		推定
3	1		39.3		実測(融合4頭)
3	2		39.8		実測
3	3		39.3		実測(融合4頭)
3	4		38.5		実測(融合3頭)
3	5		39.3		実測(融合4頭)
3	6		38.5		実測(融合3頭)
3	7		39.5		実測
3	8		39.3		実測(融合4頭)
3	9		38.5		実測(融合3頭)
4	1		39.6		実測(融合2頭)
4	2		39.8		実測(融合3頭)
4	3		40.4		実測(融合4頭)
4	4		40.4		実測(融合4頭)
4	5		40.4		実測(融合4頭)
4	6		39.3		実測
4	7		39.8		実測(融合3頭)
4	8		40.4		実測(融合4頭)
4	9		39.6		実測(融合2頭)
4	10		39.8		実測(融合3頭)
5	1		40.2		実測(融合4頭)
5	2		39.1		実測(融合4頭)
5	3		40.2		実測(融合4頭)
5	4		40.2		実測(融合4頭)
5	5		38.9		実測
5	6		40.2		実測(融合4頭)
5	7		39.1		実測(融合4頭)
5	8		39.1		実測(融合4頭)
5	9		39.1		実測(融合4頭)
5	10		40.4		実測
6	1		39.5		推定
6	2		40.1		推定
6	4		39.8		推定
6	5		39.6		推定
6	6		39.2		推定
6	7		40.2		推定
6	8		40.0		推定
6	9		39.8		推定
6	10		40.4		推定
7	1		40.2		実測(融合4頭)
7	2		39.8		実測(融合3頭)
7	3		39.4		実測
7	4		40.2		実測(融合4頭)
7	5		39.8		実測(融合3頭)
7	6		40.6		実測
7	7		40.2		実測(融合4頭)
7	8		39.8		実測(融合3頭)
7	9		40.2		実測(融合4頭)
7	10		40.5		実測
8	1		39.6		実測
8	2		39.0		実測(融合2頭)
8	3		39.1		実測(融合2頭)
8	4		38.6		実測(融合2頭)
8	5		39.2		実測
8	6		38.6		実測(融合2頭)
8	7		39.1		実測(融合2頭)
8	8		39.4		実測
8	9		39.0		実測(融合2頭)
9	1		37.6		実測
9	2		37.9		実測(融合4頭)
9	3		39.2		実測
9	4		37.9		実測(融合4頭)
9	5		37.9		実測(融合4頭)
9	6		37.9		実測(融合4頭)
9	7		37.4		実測
9	8		37.0		実測(融合2頭)
9	9		37.0		実測(融合2頭)
9	10		38.2		実測
10	1		40.0		実測
10	2		38.7		実測(融合3頭)
10	3		39.5		実測(融合6頭)
10	4		40.5		実測
10	5		40.2		実測
10	6		39.5		実測(融合6頭)
10	7		39.5		実測(融合6頭)
10	8		39.5		実測(融合6頭)
10	9		38.7		実測(融合3頭)
10	10		39.5		実測(融合6頭)
10	11		39.5		実測(融合6頭)
10	12		38.7		実測(融合3頭)
