レース	馬番	馬名	前半3F	向正面	出自
1	1		39.7		推定
1	2		39.3		推定
1	3		40.2		推定
1	4		39.8		推定
1	5		39.9		推定
1	6		40.1		推定
1	7		39.7		推定
2	1		39.7		推定
2	2		39.8		推定
2	3		39.6		推定
2	4		39.5		推定
2	5		40.2		推定
2	6		40.1		推定
2	7		39.8		推定
2	8		39.8		推定
3	1		42.0		推定
3	2		41.0		推定
3	3		40.7		推定
3	4		41.8		推定
3	5		41.9		推定
3	6		41.5		推定
3	7		41.0		推定
3	8		40.7		推定
3	9		41.8		推定
3	10		42.3		推定
3	11		40.8		推定
4	1		41.2		実測(融合3頭)
4	2		41.6		実測(融合3頭)
4	3		42.1		実測(融合3頭)
4	4		41.2		実測(融合3頭)
4	5		41.6		実測(融合3頭)
4	6		41.6		実測(融合3頭)
4	7		42.1		実測(融合3頭)
4	8		42.1		実測(融合3頭)
4	9		40.5		実測
4	10		41.2		実測(融合3頭)
6	1		40.6		実測(融合5頭)
6	2		41.2		実測
6	3		40.9		実測
6	4		40.6		実測(融合5頭)
6	5		40.6		実測(融合5頭)
6	6		40.0		実測(融合4頭)
6	7		39.6		実測
6	8		40.0		実測(融合4頭)
6	9		40.6		実測(融合5頭)
6	10		40.6		実測(融合5頭)
6	11		40.0		実測(融合4頭)
6	12		40.0		実測(融合4頭)
7	1		40.9		実測(融合2頭)
7	2		39.9		実測
7	3		40.6		実測(融合4頭)
7	4		40.4		実測(融合2頭)
7	5		40.6		実測(融合4頭)
7	6		40.6		実測(融合4頭)
7	7		40.4		実測(融合2頭)
7	8		40.6		実測(融合4頭)
7	10		40.9		実測(融合2頭)
8	1		41.8		実測(融合3頭)
8	2		41.8		実測(融合3頭)
8	3		41.3		実測(融合2頭)
8	4		42.2		実測
8	5		41.8		実測(融合3頭)
8	6		42.4		実測(融合2頭)
8	7		42.8		実測
8	8		42.4		実測(融合2頭)
8	9		41.3		実測(融合2頭)
10	1		40.1		実測(融合2頭)
10	2		40.1		実測(融合2頭)
10	3		41.6		実測(融合3頭)
10	4		41.9		実測(融合2頭)
10	5		39.4		実測
10	6		41.9		実測(融合2頭)
10	7		41.6		実測(融合3頭)
10	8		41.6		実測(融合3頭)
10	9		42.2		実測
10	10		40.5		実測
10	11		40.6		実測
12	1		39.6		推定
12	2		39.3		推定
12	3		39.6		推定
12	4		38.8		推定
12	5		39.6		推定
12	6		39.0		推定
12	7		39.0		推定
12	8		38.8		推定
12	9		39.2		推定
12	10		39.3		推定
12	11		39.8		推定
