レース	馬番	馬名	前半3F	向正面	出自
1	1		40.8		推定
1	2		41.7		推定
1	3		42.0		推定
1	4		41.2		推定
1	5		41.2		推定
1	6		42.9		推定
1	7		40.6		推定
1	8		43.0		推定
1	9		41.9		推定
2	1		40.1		推定
2	2		40.5		推定
2	3		40.9		推定
2	4		41.9		推定
2	5		40.3		推定
2	6		40.3		推定
2	7		41.1		推定
2	8		40.1		推定
2	9		40.2		推定
3	1		39.5		推定
3	2		39.1		推定
3	3		40.0		推定
3	4		40.1		推定
3	5		38.6		推定
3	6		40.0		推定
3	7		40.4		推定
3	8		39.0		推定
3	9		39.8		推定
3	10		39.8		推定
3	11		38.9		推定
4	1		43.6		実測(融合3頭)
4	2		39.0		実測(融合2頭)
4	3		43.6		実測(融合3頭)
4	4		43.6		実測(融合3頭)
4	5		41.0		実測
4	6		39.0		実測(融合2頭)
4	7		38.6		実測
4	8		40.8		実測
4	9		40.3		実測(融合3頭)
4	10		40.3		実測(融合3頭)
4	11		40.3		実測(融合3頭)
5	1		39.0		実測
5	2		41.2		実測
5	3		39.3		実測(融合2頭)
5	4		39.3		実測(融合2頭)
5	5		39.6		実測(融合2頭)
5	6		39.9		実測(融合2頭)
5	7		39.6		実測(融合2頭)
5	8		38.3		実測(融合2頭)
5	9		39.9		実測(融合2頭)
5	10		38.3		実測(融合2頭)
5	11		40.4		実測
6	1		40.8		推定
6	2		40.5		推定
6	3		41.7		推定
6	4		42.1		推定
6	5		41.5		推定
6	6		42.9		推定
6	7		40.8		推定
6	8		40.5		推定
6	9		40.2		推定
6	10		40.4		推定
6	11		41.6		推定
6	12		41.4		推定
7	1		38.8		実測
7	2		39.1		実測(融合2頭)
7	3		39.9		実測(融合2頭)
7	4		39.4		実測(融合3頭)
7	5		39.8		実測(融合3頭)
7	6		39.4		実測(融合3頭)
7	7		39.4		実測(融合3頭)
7	8		40.3		実測
7	9		39.8		実測(融合3頭)
7	10		39.8		実測(融合3頭)
7	11		39.9		実測(融合2頭)
7	12		39.1		実測(融合2頭)
8	1		37.7		実測(融合2頭)
8	2		38.2		実測(融合5頭)
8	3		37.7		実測(融合2頭)
8	4		38.2		実測(融合5頭)
8	5		38.2		実測(融合5頭)
8	6		39.2		実測
8	7		38.2		実測(融合5頭)
8	8		39.0		実測
9	1		39.3		実測(融合2頭)
9	2		39.9		実測(融合2頭)
9	3		39.3		実測(融合2頭)
9	4		39.9		実測(融合2頭)
9	5		40.0		実測(融合2頭)
9	6		40.3		実測
9	7		39.7		実測
9	8		40.0		実測(融合2頭)
10	1		39.6		実測(融合3頭)
10	2		39.2		実測(融合3頭)
10	3		39.2		実測(融合3頭)
10	4		39.6		実測(融合3頭)
10	5		39.2		実測(融合3頭)
10	6		39.0		実測(融合2頭)
10	7		38.5		実測(融合2頭)
10	8		39.0		実測(融合2頭)
10	9		39.6		実測(融合3頭)
10	10		39.7		実測
10	11		38.5		実測(融合2頭)
11	1		39.8		実測(融合3頭)
11	2		39.2		実測(融合2頭)
11	3		38.9		実測
11	4		39.5		実測(融合3頭)
11	5		39.5		実測(融合3頭)
11	6		39.8		実測(融合3頭)
11	7		39.2		実測(融合2頭)
11	8		39.8		実測(融合3頭)
11	9		39.5		実測(融合3頭)
11	10		41.1		実測
12	1		40.5		推定
12	2		39.2		推定
12	3		39.5		推定
12	4		38.6		推定
12	5		39.6		推定
12	6		39.0		推定
12	7		39.5		推定
12	8		39.2		推定
12	9		39.5		推定
12	10		38.5		推定
12	11		40.5		推定
12	12		38.5		推定
