レース	馬番	馬名	前半3F	向正面	出自
1	1		40.7		実測(融合5頭)
1	2		41.3		実測
1	3		40.7		実測(融合5頭)
1	4		42.1		実測
1	5		39.8		実測(融合4頭)
1	6		39.8		実測(融合4頭)
1	7		39.8		実測(融合4頭)
1	8		40.7		実測(融合5頭)
1	9		40.7		実測(融合5頭)
1	10		39.8		実測(融合4頭)
1	11		40.7		実測(融合5頭)
2	1		41.8		実測(融合4頭)
2	2		41.8		実測(融合4頭)
2	3		42.1		実測
2	4		42.0		実測
2	5		41.0		実測(融合3頭)
2	6		41.0		実測(融合3頭)
2	7		41.8		実測(融合4頭)
2	8		41.0		実測(融合3頭)
2	9		41.8		実測(融合4頭)
3	1		42.0		推定
3	2		42.3		推定
3	3		41.5		推定
3	4		42.1		推定
3	5		42.4		推定
3	6		42.9		推定
3	7		41.1		推定
3	8		41.5		推定
3	9		41.9		推定
4	1		38.3		実測(融合3頭)
4	2		38.8		実測(融合4頭)
4	3		40.6		実測
4	4		38.8		実測(融合4頭)
4	5		39.9		実測
4	6		37.5		実測(融合3頭)
4	7		38.8		実測(融合4頭)
4	8		37.5		実測(融合3頭)
4	9		38.8		実測(融合4頭)
4	10		38.3		実測(融合3頭)
4	11		38.3		実測(融合3頭)
4	12		37.5		実測(融合3頭)
5	1		40.6		実測(融合2頭)
5	2		41.4		実測
5	3		40.5		実測
5	4		41.0		実測(融合2頭)
5	5		41.0		実測(融合2頭)
5	6		40.8		実測(融合2頭)
5	7		40.0		実測(融合2頭)
5	8		40.8		実測(融合2頭)
5	9		40.0		実測(融合2頭)
5	10		40.6		実測(融合2頭)
6	1		39.1		推定
6	2		39.5		推定
6	3		40.9		推定
6	4		41.3		推定
6	5		40.7		推定
6	6		40.3		推定
6	7		41.0		推定
6	8		40.6		推定
6	9		39.5		推定
6	10		40.4		推定
6	11		39.5		推定
7	1		39.3		実測(融合5頭)
7	2		39.3		実測(融合5頭)
7	3		39.3		実測(融合5頭)
7	4		40.8		実測
7	5		40.1		実測
7	6		38.9		実測(融合2頭)
7	7		39.3		実測(融合5頭)
7	8		38.9		実測(融合2頭)
7	9		39.3		実測(融合5頭)
7	10		41.4		実測
8	1		40.1		実測(融合4頭)
8	2		40.1		実測(融合4頭)
8	3		39.5		実測(融合2頭)
8	4		40.8		実測
8	5		40.3		実測(融合3頭)
8	6		40.1		実測(融合4頭)
8	7		40.3		実測(融合3頭)
8	8		40.1		実測(融合4頭)
8	9		39.5		実測(融合2頭)
8	10		40.9		実測
8	11		40.3		実測(融合3頭)
9	1		40.1		実測(融合2頭)
9	2		41.0		実測(融合4頭)
9	3		41.4		実測(融合2頭)
9	4		41.9		実測
9	5		41.0		実測(融合4頭)
9	6		40.6		実測(融合3頭)
9	7		41.0		実測(融合4頭)
9	8		41.4		実測(融合2頭)
9	9		40.1		実測(融合2頭)
9	10		40.6		実測(融合3頭)
9	11		40.6		実測(融合3頭)
9	12		41.0		実測(融合4頭)
