レース	馬番	馬名	前半3F	向正面	出自
1	1		40.6		推定
1	2		40.0		推定
1	3		42.3		推定
1	4		39.3		推定
1	5		40.4		推定
1	6		41.1		推定
1	8		40.1		推定
1	9		41.1		推定
1	10		39.7		推定
2	1		38.5		実測(融合3頭)
2	2		39.0		実測(融合4頭)
2	3		39.4		実測
2	4		39.0		実測(融合4頭)
2	5		39.0		実測(融合4頭)
2	6		38.1		実測(融合2頭)
2	7		38.5		実測(融合3頭)
2	8		38.1		実測(融合2頭)
2	9		39.0		実測(融合4頭)
2	10		38.5		実測(融合3頭)
3	2		39.8		実測
3	3		39.0		実測(融合4頭)
3	4		40.0		実測
3	5		39.5		実測(融合3頭)
3	6		39.0		実測(融合4頭)
3	7		39.5		実測(融合3頭)
3	8		38.6		実測
3	9		39.0		実測(融合4頭)
3	10		39.5		実測(融合3頭)
3	11		39.0		実測(融合4頭)
4	1		40.3		実測(融合4頭)
4	2		40.3		実測(融合4頭)
4	3		40.9		実測(融合3頭)
4	4		40.9		実測(融合3頭)
4	5		40.9		実測(融合3頭)
4	6		40.3		実測(融合4頭)
4	8		39.7		実測(融合3頭)
4	9		39.7		実測(融合3頭)
4	10		39.7		実測(融合3頭)
4	11		41.9		実測
4	12		40.3		実測(融合4頭)
5	1		39.8		実測
5	2		39.5		実測(融合2頭)
5	3		38.7		実測(融合2頭)
5	4		39.5		実測(融合2頭)
5	6		38.7		実測(融合2頭)
5	7		39.4		実測(融合2頭)
5	8		39.2		実測(融合2頭)
5	9		39.2		実測(融合2頭)
5	10		39.9		実測
5	11		39.4		実測(融合2頭)
6	1		42.8		実測(融合2頭)
6	2		41.0		実測(融合4頭)
6	3		41.0		実測(融合4頭)
6	4		43.9		実測
6	5		41.0		実測(融合4頭)
6	6		41.0		実測(融合4頭)
6	7		42.8		実測(融合2頭)
6	8		42.9		実測
6	9		42.4		実測
6	10		41.5		実測
6	11		44.5		実測
8	1		41.8		推定
8	2		41.2		推定
8	3		39.5		推定
8	4		40.7		推定
8	5		39.7		推定
8	6		39.8		推定
8	7		41.2		推定
8	8		39.3		推定
8	9		40.0		推定
8	10		40.3		推定
9	1		41.7		推定
9	2		40.5		推定
9	3		40.5		推定
9	4		40.1		推定
9	5		41.7		推定
9	7		41.6		推定
9	8		40.0		推定
9	10		40.2		推定
10	1		40.5		実測(融合2頭)
10	2		41.6		実測
10	3		42.6		実測
10	4		40.9		実測(融合2頭)
10	5		41.1		実測
10	6		41.5		実測
10	7		40.9		実測(融合2頭)
10	8		41.4		実測
10	9		40.5		実測(融合2頭)
11	1		40.0		実測
11	2		39.3		実測(融合2頭)
11	3		40.4		実測
11	4		41.3		実測
11	5		39.8		実測
11	6		40.8		実測
11	7		39.3		実測(融合2頭)
12	1		38.9		実測(融合3頭)
12	2		38.9		実測(融合3頭)
12	3		38.1		実測(融合2頭)
12	4		39.2		実測(融合3頭)
12	5		39.5		実測
12	6		38.7		実測(融合3頭)
12	7		39.2		実測(融合3頭)
12	8		38.1		実測(融合2頭)
12	9		38.7		実測(融合3頭)
12	10		38.9		実測(融合3頭)
12	11		38.7		実測(融合3頭)
12	12		39.2		実測(融合3頭)
