レース	馬番	馬名	前半3F	向正面	出自
2	1		38.5		推定
2	2		38.4		推定
2	3		39.8		推定
2	4		38.5		推定
2	5		38.1		推定
3	2		39.5		実測(融合2頭)
3	3		40.2		実測
3	4		39.7		実測(融合3頭)
3	5		39.7		実測(融合3頭)
3	6		41.1		実測
3	7		39.7		実測(融合3頭)
3	8		39.1		実測
3	9		39.5		実測(融合2頭)
4	1		38.6		推定
4	4		37.4		推定
4	5		37.8		推定
4	6		37.6		推定
4	7		39.5		推定
4	8		37.4		推定
4	9		38.6		推定
9	1		39.1		実測(融合2頭)
9	2		39.1		実測(融合2頭)
9	3		39.4		実測(融合3頭)
9	4		41.3		実測
9	5		39.8		実測(融合2頭)
9	6		39.8		実測(融合2頭)
9	7		38.7		実測(融合2頭)
9	8		39.4		実測(融合3頭)
9	9		39.4		実測(融合3頭)
9	10		38.7		実測(融合2頭)
10	1		39.6		実測(融合3頭)
10	2		39.9		実測(融合5頭)
10	3		39.1		実測(融合2頭)
10	4		39.9		実測(融合5頭)
10	5		39.9		実測(融合5頭)
10	6		39.6		実測(融合3頭)
10	7		40.9		実測
10	8		39.9		実測(融合5頭)
10	9		39.9		実測(融合5頭)
10	10		39.1		実測(融合2頭)
10	11		39.6		実測(融合3頭)
11	1		37.0		実測(融合2頭)
11	2		37.9		実測(融合3頭)
11	3		37.9		実測(融合3頭)
11	4		38.5		実測(融合2頭)
11	5		39.0		実測
11	6		37.4		実測
11	7		37.0		実測(融合2頭)
11	8		38.5		実測(融合2頭)
11	9		37.9		実測(融合3頭)
12	1		39.2		推定
12	2		38.9		推定
12	3		39.5		推定
12	4		39.6		推定
12	5		40.2		推定
12	6		40.7		推定
12	7		40.3		推定
12	8		39.7		推定
12	9		41.1		推定
12	10		38.8		推定
12	11		41.1		推定
12	12		38.6		推定
