レース	馬番	馬名	前半3F	向正面	出自
1	1		39.4		推定
1	2		39.1		推定
1	3		39.4		推定
1	4		39.3		推定
1	5		39.7		推定
1	6		39.3		推定
1	7		38.9		推定
1	8		39.1		推定
1	9		39.2		推定
2	1		39.9		推定
2	2		39.1		推定
2	3		39.6		推定
2	4		39.1		推定
2	5		40.5		推定
2	6		39.5		推定
2	7		39.4		推定
2	8		39.4		推定
2	9		38.9		推定
2	10		39.0		推定
3	1		39.1		推定
3	2		39.0		推定
3	3		39.5		推定
3	4		39.6		推定
3	5		39.6		推定
3	6		39.3		推定
3	7		39.0		推定
3	8		39.0		推定
4	1		38.9		実測(融合3頭)
4	2		39.3		実測(融合4頭)
4	3		40.0		実測
4	4		39.3		実測(融合4頭)
4	5		39.6		実測
4	6		39.3		実測(融合4頭)
4	7		38.4		実測(融合2頭)
4	8		38.9		実測(融合3頭)
4	9		38.9		実測(融合3頭)
4	10		38.4		実測(融合2頭)
4	11		39.3		実測(融合4頭)
5	1		41.8		実測(融合4頭)
5	2		41.1		実測(融合3頭)
5	3		41.8		実測(融合4頭)
5	4		40.1		実測(融合2頭)
5	5		41.8		実測(融合4頭)
5	6		41.1		実測(融合3頭)
5	7		41.8		実測(融合4頭)
5	8		41.1		実測(融合3頭)
5	9		41.5		実測
5	10		40.1		実測(融合2頭)
6	1		40.2		実測(融合3頭)
6	2		40.2		実測(融合3頭)
6	3		41.1		実測(融合2頭)
6	4		40.2		実測(融合3頭)
6	5		41.4		実測(融合2頭)
6	6		41.4		実測(融合2頭)
6	7		39.9		実測
6	8		41.9		実測
6	9		41.1		実測(融合2頭)
7	1		42.1		実測
7	2		41.3		実測(融合4頭)
7	3		42.4		実測(融合2頭)
7	4		41.3		実測(融合4頭)
7	5		41.9		実測
7	6		41.3		実測(融合4頭)
7	7		41.3		実測(融合4頭)
7	8		40.9		実測
7	9		42.4		実測(融合2頭)
8	1		38.3		実測(融合3頭)
8	2		37.8		実測(融合2頭)
8	3		38.3		実測(融合3頭)
8	4		37.8		実測(融合2頭)
8	5		39.2		実測
8	6		38.7		実測(融合2頭)
8	7		38.7		実測(融合2頭)
8	9		38.3		実測(融合3頭)
9	1		38.9		推定
9	2		39.0		推定
9	3		38.6		推定
9	4		38.8		推定
9	5		39.3		推定
9	6		39.2		推定
9	7		38.3		推定
9	8		38.8		推定
9	9		38.5		推定
9	12		38.6		推定
