レース	馬番	馬名	前半3F	向正面	出自
3	1		41.4		推定
3	2		39.0		推定
3	3		39.6		推定
3	4		40.1		推定
3	5		39.5		推定
3	6		39.1		推定
3	7		39.0		推定
3	8		38.5		推定
3	9		39.4		推定
3	10		39.5		推定
4	1		39.2		推定
4	2		38.3		推定
4	3		39.6		推定
4	4		38.9		推定
4	5		40.0		推定
4	6		38.4		推定
4	7		38.5		推定
4	8		38.8		推定
4	9		39.1		推定
4	10		38.7		推定
5	1		39.9		推定
5	2		39.0		推定
5	3		39.0		推定
5	4		39.6		推定
5	5		40.0		推定
5	6		38.8		推定
5	7		39.9		推定
5	8		38.9		推定
5	9		38.5		推定
5	10		38.6		推定
6	1		38.0		実測(融合4頭)
6	2		40.6		実測
6	3		38.0		実測(融合4頭)
6	4		38.0		実測(融合4頭)
6	5		40.8		実測
6	6		40.0		実測
6	7		41.3		実測
6	8		40.2		実測
6	9		38.0		実測(融合4頭)
7	1		38.7		実測(融合4頭)
7	2		39.6		実測(融合4頭)
7	3		40.4		実測
7	4		38.7		実測(融合4頭)
7	5		39.6		実測(融合4頭)
7	6		38.7		実測(融合4頭)
7	7		39.6		実測(融合4頭)
7	8		40.1		実測
7	9		39.6		実測(融合4頭)
7	11		38.7		実測(融合4頭)
8	1		40.0		実測(融合3頭)
8	3		39.3		実測(融合3頭)
8	4		40.0		実測(融合3頭)
8	5		40.0		実測(融合3頭)
8	6		40.1		実測
8	7		39.3		実測(融合3頭)
8	8		39.3		実測(融合3頭)
9	1		38.3		実測(融合3頭)
9	2		39.4		実測(融合2頭)
9	3		38.3		実測(融合3頭)
9	4		38.3		実測(融合3頭)
9	5		40.1		実測(融合2頭)
9	6		40.1		実測(融合2頭)
9	7		40.4		実測
9	8		39.4		実測(融合2頭)
10	1		38.5		実測(融合4頭)
10	2		39.8		実測
10	3		38.5		実測(融合4頭)
10	4		39.0		実測
10	5		38.5		実測(融合4頭)
10	6		38.3		実測
10	7		38.5		実測(融合4頭)
11	1		37.5		推定
11	2		38.1		推定
11	3		39.2		推定
11	4		37.9		推定
11	5		38.7		推定
11	6		38.5		推定
11	7		37.4		推定
11	8		40.0		推定
11	9		37.7		推定
11	10		40.3		推定
11	11		40.2		推定
11	12		38.6		推定
