レース	馬番	馬名	前半3F	向正面	出自
1	1		41.7		推定
1	2		42.4		推定
1	3		41.6		推定
1	4		41.9		推定
1	5		41.6		推定
1	6		41.8		推定
1	7		42.6		推定
1	8		42.2		推定
2	1		39.4		実測(融合3頭)
2	2		39.4		実測(融合3頭)
2	3		40.1		実測(融合4頭)
2	4		40.5		実測
2	5		39.4		実測(融合3頭)
2	6		40.9		実測
2	7		40.1		実測(融合4頭)
2	8		40.1		実測(融合4頭)
2	9		40.1		実測(融合4頭)
3	1		40.5		推定
3	2		41.4		推定
3	3		40.9		推定
3	4		41.1		推定
3	5		40.5		推定
3	6		41.1		推定
3	7		42.5		推定
3	8		41.4		推定
3	9		40.7		推定
3	10		41.2		推定
3	11		41.5		推定
4	1		38.9		推定
4	2		39.5		推定
4	3		40.2		推定
4	4		40.4		推定
4	5		41.1		推定
4	6		40.0		推定
4	7		40.6		推定
4	8		40.1		推定
4	9		39.2		推定
4	10		39.8		推定
4	11		39.3		推定
5	1		39.9		推定
5	3		40.3		推定
5	4		40.5		推定
5	5		39.5		推定
5	6		40.9		推定
5	7		39.5		推定
5	8		39.4		推定
6	1		40.4		推定
6	2		39.8		推定
6	3		43.2		推定
6	5		41.8		推定
6	6		41.1		推定
6	7		40.1		推定
6	8		40.9		推定
6	9		39.6		推定
6	10		40.2		推定
7	1		41.2		推定
7	2		43.6		推定
7	3		41.0		推定
7	4		39.9		推定
7	5		39.4		推定
7	6		39.7		推定
7	7		41.2		推定
7	8		40.0		推定
7	9		39.1		推定
7	10		39.3		推定
7	11		39.6		推定
8	1		40.9		実測
8	2		41.2		実測
8	3		42.0		実測(融合4頭)
8	4		41.4		実測
8	5		41.6		実測(融合2頭)
8	6		42.0		実測(融合4頭)
8	7		42.0		実測(融合4頭)
8	8		42.0		実測(融合4頭)
8	9		41.6		実測(融合2頭)
9	1		40.2		推定
9	2		40.0		推定
9	3		41.2		推定
9	4		40.4		推定
9	5		39.8		推定
9	6		39.7		推定
9	7		40.3		推定
9	8		40.8		推定
9	9		40.6		推定
9	10		40.8		推定
9	11		41.2		推定
9	12		39.9		推定
