レース	馬番	馬名	前半3F	向正面	出自
1	1		38.8		実測(融合2頭)
1	2		39.2		実測
1	3		39.4		実測(融合3頭)
1	4		39.9		実測
1	5		39.4		実測(融合3頭)
1	7		39.7		実測(融合2頭)
1	8		39.7		実測(融合2頭)
1	9		38.8		実測(融合2頭)
1	10		39.4		実測(融合3頭)
2	1		39.3		推定
2	2		37.7		推定
2	3		38.9		推定
2	4		40.5		推定
2	5		37.5		推定
2	6		38.8		推定
2	7		38.2		推定
2	8		37.8		推定
3	1		38.8		推定
3	2		39.5		推定
3	3		39.4		推定
3	4		40.2		推定
3	5		39.5		推定
3	6		38.2		推定
3	7		38.0		推定
3	8		39.5		推定
3	9		38.5		推定
4	1		39.0		推定
4	2		39.0		推定
4	3		37.8		推定
4	4		38.5		推定
4	5		38.8		推定
4	6		39.6		推定
4	7		39.0		推定
4	8		38.2		推定
4	9		38.0		推定
4	10		38.5		推定
4	11		38.5		推定
4	12		38.1		推定
5	1		38.4		実測(融合2頭)
5	2		38.1		実測(融合3頭)
5	3		37.8		実測(融合2頭)
5	4		38.1		実測(融合3頭)
5	5		38.1		実測(融合3頭)
5	6		38.7		実測
5	7		37.4		実測(融合2頭)
5	8		38.5		実測
5	9		37.8		実測(融合2頭)
5	10		38.4		実測(融合2頭)
5	11		37.4		実測(融合2頭)
6	1		37.0		実測(融合3頭)
6	2		37.6		実測(融合6頭)
6	3		37.6		実測(融合6頭)
6	4		39.7		実測
6	5		40.0		実測
6	6		37.6		実測(融合6頭)
6	7		37.6		実測(融合6頭)
6	8		39.0		実測
6	9		37.6		実測(融合6頭)
6	10		37.0		実測(融合3頭)
6	11		37.6		実測(融合6頭)
6	12		37.0		実測(融合3頭)
7	1		39.8		推定
7	2		39.5		推定
7	3		40.2		推定
7	4		39.4		推定
7	5		40.0		推定
7	6		39.4		推定
7	7		39.2		推定
7	8		39.3		推定
7	9		39.4		推定
7	10		40.1		推定
8	1		40.2		推定
8	2		38.4		推定
8	3		38.6		推定
8	4		39.1		推定
8	5		39.3		推定
8	6		39.5		推定
8	7		39.5		推定
8	8		38.5		推定
8	9		39.9		推定
8	10		40.2		推定
8	11		38.9		推定
8	12		38.5		推定
12	1		38.4		推定
12	2		38.8		推定
12	3		39.5		推定
12	4		37.1		推定
12	5		38.2		推定
12	6		37.0		推定
12	7		37.2		推定
12	8		37.6		推定
12	9		39.8		推定
12	10		37.5		推定
12	11		37.2		推定
12	12		37.8		推定
