レース	馬番	馬名	前半3F	向正面	出自
1	1		42.9		推定
1	2		40.2		推定
1	3		42.6		推定
1	4		41.2		推定
1	5		42.1		推定
1	6		40.7		推定
1	7		41.0		推定
1	8		41.5		推定
1	9		41.1		推定
1	10		40.3		推定
1	11		40.3		推定
1	12		40.7		推定
2	1		38.8		推定
2	2		40.0		推定
2	3		39.4		推定
2	4		38.0		推定
2	5		39.8		推定
2	6		37.8		推定
2	7		38.4		推定
2	8		39.2		推定
2	9		40.3		推定
2	10		37.5		推定
2	11		37.9		推定
2	12		38.4		推定
3	1		41.1		推定
3	2		38.9		推定
3	3		38.0		推定
3	4		38.2		推定
3	5		38.2		推定
3	6		38.6		推定
3	7		38.5		推定
3	8		39.0		推定
3	9		38.8		推定
4	1		39.6		実測
4	2		37.4		実測(融合9頭)
4	3		37.4		実測(融合9頭)
4	4		37.4		実測(融合9頭)
4	5		39.5		実測
4	6		37.4		実測(融合9頭)
4	7		37.4		実測(融合9頭)
4	8		37.4		実測(融合9頭)
4	9		37.4		実測(融合9頭)
4	10		37.4		実測(融合9頭)
4	11		39.8		実測
4	12		37.4		実測(融合9頭)
5	1		39.2		実測(融合3頭)
5	2		39.0		実測(融合2頭)
5	3		38.5		実測(融合2頭)
5	4		39.7		実測(融合3頭)
5	5		39.7		実測(融合3頭)
5	6		39.1		実測
5	7		40.3		実測
5	8		39.2		実測(融合3頭)
5	9		39.7		実測(融合3頭)
5	10		39.2		実測(融合3頭)
5	11		38.5		実測(融合2頭)
5	12		39.0		実測(融合2頭)
6	1		41.0		実測
6	2		39.9		実測(融合3頭)
6	3		39.4		実測(融合2頭)
6	4		40.0		実測(融合4頭)
6	5		39.4		実測(融合2頭)
6	6		39.9		実測(融合3頭)
6	7		40.0		実測(融合4頭)
6	8		39.9		実測(融合3頭)
6	9		41.5		実測
6	10		40.0		実測(融合4頭)
6	11		40.0		実測(融合4頭)
7	1		38.4		実測(融合2頭)
7	2		39.2		実測(融合4頭)
7	3		40.0		実測
7	4		39.0		実測(融合3頭)
7	5		38.4		実測(融合2頭)
7	6		39.2		実測(融合4頭)
7	7		39.0		実測(融合3頭)
7	9		39.0		実測(融合3頭)
7	10		39.2		実測(融合4頭)
7	11		39.2		実測(融合4頭)
8	1		41.6		実測
8	2		40.8		実測(融合3頭)
8	3		41.1		実測
8	4		39.6		実測(融合3頭)
8	5		40.5		実測(融合2頭)
8	6		40.8		実測(融合3頭)
8	8		40.5		実測(融合2頭)
8	9		39.6		実測(融合3頭)
8	10		40.8		実測(融合3頭)
8	11		39.6		実測(融合3頭)
9	1		39.7		実測(融合5頭)
9	2		39.7		実測(融合5頭)
9	3		39.7		実測(融合5頭)
9	4		41.6		実測
9	5		41.0		実測
9	6		40.7		実測
9	7		40.4		実測
9	8		39.7		実測(融合5頭)
9	9		39.7		実測(融合5頭)
10	1		41.5		実測(融合3頭)
10	2		40.6		実測
10	3		42.0		実測
10	4		40.9		実測(融合2頭)
10	6		41.5		実測(融合3頭)
10	7		40.9		実測(融合2頭)
10	8		41.5		実測(融合3頭)
11	1		38.3		実測(融合2頭)
11	2		38.4		実測(融合3頭)
11	3		38.4		実測(融合3頭)
11	4		37.8		実測(融合2頭)
11	5		37.8		実測(融合2頭)
11	7		40.1		実測
11	8		38.4		実測(融合3頭)
12	1		39.0		実測(融合3頭)
12	2		38.8		実測(融合3頭)
12	3		38.2		実測(融合3頭)
12	4		39.4		実測(融合2頭)
12	5		38.2		実測(融合3頭)
12	6		39.4		実測(融合2頭)
12	7		38.8		実測(融合3頭)
12	8		38.8		実測(融合3頭)
12	9		39.8		実測
12	10		39.0		実測(融合3頭)
12	11		39.0		実測(融合3頭)
12	12		38.2		実測(融合3頭)
