レース	馬番	馬名	前半3F	向正面	出自
1	1		39.6		推定
1	2		40.0		推定
1	3		40.5		推定
1	4		39.4		推定
1	5		40.4		推定
1	6		40.8		推定
1	7		39.6		推定
1	8		41.5		推定
1	9		39.8		推定
2	1		38.5		推定
2	2		38.6		推定
2	3		39.0		推定
2	4		38.1		推定
2	5		38.0		推定
2	6		38.5		推定
2	8		39.4		推定
3	1		38.8		推定
3	2		38.3		推定
3	3		38.8		推定
3	4		38.5		推定
3	5		38.8		推定
3	6		38.5		推定
3	7		39.7		推定
3	8		39.1		推定
4	1		39.6		推定
4	2		39.4		推定
4	3		39.9		推定
4	4		38.9		推定
4	5		38.9		推定
4	6		40.4		推定
4	7		38.9		推定
4	8		38.5		推定
4	9		40.3		推定
5	1		38.1		推定
5	2		36.8		推定
5	3		38.8		推定
5	4		37.2		推定
5	5		40.7		推定
5	6		37.3		推定
5	7		37.2		推定
5	8		40.6		推定
5	9		36.9		推定
6	1		38.5		実測(融合3頭)
6	2		38.5		実測(融合3頭)
6	3		37.7		実測(融合2頭)
6	4		38.8		実測
6	5		38.2		実測(融合3頭)
6	6		38.2		実測(融合3頭)
6	7		39.3		実測
6	8		38.5		実測(融合3頭)
6	9		37.7		実測(融合2頭)
6	10		38.2		実測(融合3頭)
7	1		38.2		実測(融合3頭)
7	2		38.2		実測(融合3頭)
7	3		37.5		実測(融合3頭)
7	4		37.5		実測(融合3頭)
7	5		38.2		実測(融合3頭)
7	6		38.6		実測(融合2頭)
7	7		38.1		実測(融合2頭)
7	8		38.7		実測
7	9		37.5		実測(融合3頭)
7	10		38.6		実測(融合2頭)
7	11		38.1		実測(融合2頭)
8	1		38.0		推定
8	2		38.2		推定
8	3		37.6		推定
8	4		37.9		推定
8	5		38.2		推定
8	6		38.3		推定
8	7		39.2		推定
8	8		37.4		推定
8	9		38.4		推定
8	10		37.8		推定
8	11		39.5		推定
8	12		37.4		推定
9	2		36.6		実測(融合2頭)
9	3		37.6		実測(融合2頭)
9	4		37.1		実測(融合4頭)
9	5		36.6		実測(融合2頭)
9	7		37.6		実測(融合2頭)
9	8		37.1		実測(融合4頭)
9	9		38.5		実測
9	10		37.1		実測(融合4頭)
9	11		38.0		実測
9	12		37.1		実測(融合4頭)
10	1		38.0		推定
10	2		38.7		推定
10	3		38.2		推定
10	4		38.4		推定
10	5		38.9		推定
10	6		38.8		推定
10	7		38.4		推定
10	8		38.2		推定
10	9		38.8		推定
10	10		38.7		推定
10	11		39.3		推定
10	12		38.5		推定
