レース	馬番	馬名	前半3F	向正面	出自
1	1		39.7		推定
1	2		39.2		推定
1	3		40.0		推定
1	4		41.8		推定
1	5		39.7		推定
1	6		40.0		推定
1	7		39.2		推定
1	8		40.4		推定
1	9		40.8		推定
2	1		39.7		推定
2	2		40.7		推定
2	3		40.7		推定
2	4		41.4		推定
2	5		39.9		推定
2	6		39.7		推定
2	7		38.9		推定
2	8		38.8		推定
2	9		38.3		推定
2	10		39.4		推定
2	11		38.5		推定
3	1		39.0		推定
3	2		39.3		推定
3	3		40.1		推定
3	4		40.1		推定
3	5		39.8		推定
3	6		39.6		推定
3	7		39.2		推定
3	8		40.3		推定
3	9		39.0		推定
3	10		38.8		推定
4	1		41.7		実測
4	2		41.2		実測
4	3		40.7		実測(融合2頭)
4	4		40.7		実測(融合2頭)
4	6		40.1		実測
4	7		40.5		実測(融合2頭)
4	8		40.5		実測(融合2頭)
5	1		40.4		実測(融合4頭)
5	2		39.5		実測(融合4頭)
5	3		39.5		実測(融合4頭)
5	4		40.4		実測(融合4頭)
5	5		40.4		実測(融合4頭)
5	6		41.1		実測
5	7		39.5		実測(融合4頭)
5	8		40.4		実測(融合4頭)
5	9		39.5		実測(融合4頭)
5	10		40.9		実測
6	1		39.8		実測
6	2		38.3		実測(融合5頭)
6	3		40.8		実測
6	4		39.5		実測
6	5		38.3		実測(融合5頭)
6	6		40.4		実測
6	7		38.3		実測(融合5頭)
6	8		40.1		実測
6	9		38.3		実測(融合5頭)
6	10		38.3		実測(融合5頭)
7	1		40.1		実測(融合2頭)
7	2		40.5		実測(融合3頭)
7	4		39.7		実測(融合2頭)
7	5		40.5		実測(融合3頭)
7	6		40.5		実測(融合3頭)
7	7		41.1		実測
7	8		40.1		実測(融合2頭)
7	9		39.7		実測(融合2頭)
7	10		40.9		実測
8	2		39.6		実測(融合5頭)
8	3		38.8		実測(融合3頭)
8	4		38.8		実測(融合3頭)
8	5		38.8		実測(融合3頭)
8	6		39.6		実測(融合5頭)
8	7		39.6		実測(融合5頭)
8	8		40.0		実測(融合2頭)
8	9		40.1		実測
8	10		39.6		実測(融合5頭)
8	11		40.0		実測(融合2頭)
8	12		39.6		実測(融合5頭)
9	1		39.3		実測(融合3頭)
9	2		38.6		実測(融合2頭)
9	3		39.3		実測(融合3頭)
9	4		39.0		実測(融合2頭)
9	5		39.5		実測
9	6		38.6		実測(融合2頭)
9	7		39.8		実測
9	8		39.3		実測(融合3頭)
9	9		39.0		実測(融合2頭)
10	1		40.0		推定
10	2		39.1		推定
10	3		39.0		推定
10	4		39.4		推定
10	5		40.0		推定
10	6		38.8		推定
10	7		40.2		推定
10	8		40.5		推定
10	9		40.0		推定
10	10		41.2		推定
10	11		39.0		推定
10	12		39.0		推定
