レース	馬番	馬名	前半3F	向正面	出自
1	1		39.9		実測(融合2頭)
1	2		39.6		実測(融合3頭)
1	3		39.6		実測(融合3頭)
1	4		39.2		実測(融合3頭)
1	5		39.2		実測(融合3頭)
1	6		39.4		実測
1	7		40.4		実測(融合2頭)
1	8		39.2		実測(融合3頭)
1	9		39.9		実測(融合2頭)
1	10		40.4		実測(融合2頭)
1	11		39.6		実測(融合3頭)
2	1		40.0		実測(融合3頭)
2	3		39.4		実測(融合3頭)
2	4		40.0		実測(融合3頭)
2	5		39.6		実測(融合2頭)
2	6		39.6		実測(融合2頭)
2	7		40.0		実測(融合3頭)
2	8		40.4		実測
2	9		38.8		実測(融合2頭)
2	10		39.4		実測(融合3頭)
2	11		39.4		実測(融合3頭)
2	12		38.8		実測(融合2頭)
3	1		39.5		実測(融合2頭)
3	2		39.4		実測(融合2頭)
3	3		38.8		実測(融合2頭)
3	4		42.8		実測
3	5		39.5		実測(融合2頭)
3	6		39.4		実測(融合2頭)
3	7		40.6		実測
3	8		39.8		実測
3	9		38.8		実測(融合2頭)
4	1		39.8		実測
4	2		39.3		実測
4	3		39.1		実測(融合2頭)
4	4		40.7		実測(融合2頭)
4	5		40.7		実測(融合2頭)
4	6		39.4		実測(融合2頭)
4	7		38.7		実測
4	8		40.6		実測
4	9		39.4		実測(融合2頭)
4	10		39.1		実測(融合2頭)
4	11		39.9		実測
5	1		38.8		推定
5	2		39.7		推定
5	3		38.3		推定
5	4		37.9		推定
5	5		38.6		推定
5	6		38.8		推定
5	7		39.8		推定
5	8		37.4		推定
5	9		39.7		推定
5	10		38.9		推定
6	1		37.9		推定
6	2		38.4		推定
6	3		38.1		推定
6	4		39.1		推定
6	5		37.8		推定
6	6		38.5		推定
6	7		38.4		推定
6	8		37.6		推定
6	9		38.8		推定
6	10		39.2		推定
6	11		39.3		推定
7	1		39.4		推定
7	2		38.6		推定
7	3		38.6		推定
7	4		40.6		推定
7	5		39.6		推定
7	6		40.0		推定
7	7		39.5		推定
7	8		40.5		推定
7	9		39.0		推定
7	10		40.1		推定
7	11		38.5		推定
7	12		38.5		推定
8	1		40.2		実測(融合5頭)
8	2		39.7		実測
8	3		39.5		実測(融合2頭)
8	5		40.2		実測(融合5頭)
8	6		40.2		実測(融合5頭)
8	7		40.2		実測(融合5頭)
8	8		40.2		実測(融合5頭)
8	9		39.5		実測(融合2頭)
9	1		40.5		実測(融合3頭)
9	2		39.3		実測
9	3		40.5		実測(融合3頭)
9	4		39.6		実測(融合3頭)
9	5		40.5		実測(融合3頭)
9	6		39.6		実測(融合3頭)
9	7		39.6		実測(融合3頭)
9	8		40.3		実測
10	1		39.2		実測
10	2		40.7		実測(融合2頭)
10	3		40.4		実測
10	4		40.0		実測(融合2頭)
10	5		40.3		実測
10	6		39.8		実測
10	7		40.0		実測(融合2頭)
10	8		40.7		実測(融合2頭)
11	1		39.0		実測
11	2		40.3		実測
11	3		39.7		実測(融合2頭)
11	4		39.4		実測(融合2頭)
11	5		38.4		実測
11	6		39.4		実測(融合2頭)
11	7		39.7		実測(融合2頭)
11	8		38.6		実測
12	1		38.7		実測(融合5頭)
12	2		38.7		実測(融合5頭)
12	3		41.1		実測(融合3頭)
12	4		38.7		実測(融合5頭)
12	5		41.4		実測
12	6		41.1		実測(融合3頭)
12	7		38.7		実測(融合5頭)
12	8		40.0		実測(融合2頭)
12	9		40.0		実測(融合2頭)
12	10		38.7		実測(融合5頭)
12	11		41.1		実測(融合3頭)
