レース	馬番	馬名	前半3F	向正面	出自
1	1		39.1		推定
1	2		39.8		推定
1	3		40.2		推定
1	4		39.5		推定
1	5		41.0		推定
1	6		39.2		推定
2	1		38.7		推定
2	2		38.8		推定
2	3		39.3		推定
2	4		37.7		推定
2	5		37.5		推定
2	6		37.7		推定
2	7		39.4		推定
2	8		38.8		推定
2	9		38.2		推定
2	10		41.0		推定
2	11		38.2		推定
3	1		39.5		推定
3	2		40.1		推定
3	3		38.0		推定
3	4		38.1		推定
3	5		38.2		推定
3	6		39.0		推定
3	7		39.0		推定
3	8		39.4		推定
3	9		38.6		推定
3	10		38.5		推定
4	1		39.3		推定
4	2		39.8		推定
4	3		38.6		推定
4	4		38.4		推定
4	5		39.4		推定
4	6		39.4		推定
4	7		38.6		推定
4	8		40.1		推定
4	9		38.5		推定
4	10		39.5		推定
4	11		38.5		推定
4	12		39.3		推定
5	1		37.5		推定
5	2		39.5		推定
5	3		37.4		推定
5	4		38.5		推定
5	5		39.5		推定
5	6		38.5		推定
5	7		37.2		推定
5	8		37.9		推定
5	9		37.6		推定
5	10		37.9		推定
5	11		38.4		推定
5	12		38.0		推定
6	1		39.3		推定
6	3		39.9		推定
6	4		39.6		推定
6	5		39.7		推定
6	6		38.9		推定
6	7		39.4		推定
6	8		39.6		推定
6	9		39.2		推定
6	10		38.7		推定
6	11		39.0		推定
6	12		38.7		推定
7	1		40.8		実測
7	2		39.9		実測
7	3		41.2		実測(融合3頭)
7	4		41.6		実測
7	5		41.2		実測(融合3頭)
7	6		40.7		実測
7	7		40.5		実測(融合2頭)
7	8		41.0		実測
7	9		41.2		実測(融合3頭)
7	10		40.5		実測(融合2頭)
8	1		41.0		実測(融合2頭)
8	2		39.8		実測(融合2頭)
8	3		37.9		実測
8	4		40.0		実測(融合3頭)
8	5		39.8		実測(融合2頭)
8	6		40.0		実測(融合3頭)
8	7		41.0		実測(融合2頭)
8	8		40.3		実測
8	9		40.0		実測(融合3頭)
8	10		38.8		実測
9	1		41.0		実測(融合2頭)
9	2		40.2		実測
9	3		39.9		実測(融合2頭)
9	4		41.0		実測(融合2頭)
9	5		39.9		実測(融合2頭)
9	6		40.6		実測(融合2頭)
9	7		40.5		実測
9	8		40.6		実測(融合2頭)
10	1		37.4		推定
10	2		37.4		推定
10	3		37.6		推定
10	4		37.6		推定
10	5		37.1		推定
10	6		37.9		推定
10	7		38.2		推定
10	8		38.2		推定
10	9		37.5		推定
11	1		40.7		推定
11	2		40.1		推定
11	3		38.3		推定
11	4		38.6		推定
11	5		40.6		推定
11	6		40.3		推定
11	7		40.8		推定
11	8		40.2		推定
11	9		38.5		推定
11	10		38.4		推定
11	11		38.5		推定
