レース	馬番	馬名	前半3F	向正面	出自
1	1		42.5		推定
1	2		40.3		推定
1	3		41.6		推定
1	4		41.4		推定
1	5		42.5		推定
1	7		40.6		推定
1	8		40.5		推定
2	1		39.5		実測
2	2		38.8		実測(融合3頭)
2	3		38.4		実測(融合4頭)
2	4		37.7		実測(融合3頭)
2	5		39.0		実測
2	6		38.4		実測(融合4頭)
2	7		38.4		実測(融合4頭)
2	8		37.7		実測(融合3頭)
2	9		37.7		実測(融合3頭)
2	10		38.8		実測(融合3頭)
2	11		38.4		実測(融合4頭)
2	12		38.8		実測(融合3頭)
3	2		41.6		実測(融合2頭)
3	4		43.2		実測
3	5		42.6		実測(融合2頭)
3	6		41.6		実測(融合2頭)
3	7		42.6		実測(融合2頭)
3	8		42.8		実測
3	9		42.3		実測(融合2頭)
3	10		42.3		実測(融合2頭)
4	1		41.8		実測(融合7頭)
4	2		41.8		実測(融合7頭)
4	3		41.8		実測(融合7頭)
4	4		41.3		実測
4	5		41.5		実測
4	6		41.8		実測(融合7頭)
4	7		41.8		実測(融合7頭)
4	8		41.8		実測(融合7頭)
4	9		43.6		実測
4	10		41.8		実測(融合7頭)
4	11		43.2		実測
5	1		41.5		実測(融合2頭)
5	2		41.2		実測(融合2頭)
5	3		40.5		実測(融合2頭)
5	4		41.9		実測
5	5		41.0		実測
5	6		41.5		実測(融合2頭)
5	7		41.2		実測(融合2頭)
5	8		40.5		実測(融合2頭)
6	1		41.0		実測
6	2		39.7		実測(融合2頭)
6	3		40.4		実測(融合2頭)
6	4		40.4		実測(融合2頭)
6	5		40.7		実測
6	6		41.8		実測
6	7		42.1		実測
6	8		40.9		実測
6	9		41.3		実測
6	10		39.7		実測(融合2頭)
7	1		41.5		実測
7	2		41.0		実測(融合3頭)
7	3		41.0		実測(融合3頭)
7	4		40.7		実測(融合2頭)
7	5		40.7		実測(融合2頭)
7	6		42.0		実測
7	7		41.0		実測(融合3頭)
7	8		40.3		実測(融合2頭)
7	9		40.3		実測(融合2頭)
8	1		38.9		実測
8	2		39.6		実測(融合3頭)
8	3		39.3		実測(融合2頭)
8	4		39.4		実測(融合2頭)
8	5		39.4		実測(融合2頭)
8	6		39.6		実測(融合3頭)
8	7		39.6		実測(融合3頭)
8	8		40.5		実測
8	9		39.3		実測(融合2頭)
9	1		40.0		実測(融合3頭)
9	2		40.0		実測(融合3頭)
9	3		40.5		実測
9	4		40.3		実測
9	5		39.4		実測
9	6		40.0		実測(融合3頭)
9	7		39.8		実測(融合2頭)
9	8		39.8		実測(融合2頭)
10	1		40.3		実測(融合6頭)
10	2		40.3		実測(融合6頭)
10	3		39.5		実測(融合3頭)
10	4		40.3		実測(融合6頭)
10	5		40.3		実測(融合6頭)
10	6		41.2		実測
10	7		40.3		実測(融合6頭)
10	8		40.3		実測(融合6頭)
10	9		40.8		実測(融合2頭)
10	10		39.5		実測(融合3頭)
10	11		40.8		実測(融合2頭)
10	12		39.5		実測(融合3頭)
