レース	馬番	馬名	前半3F	向正面	出自
1	1		42.0		推定
1	2		41.2		推定
1	3		40.4		推定
1	4		41.0		推定
1	6		41.0		推定
1	7		40.3		推定
1	8		40.4		推定
1	9		40.3		推定
3	1		40.2		実測(融合3頭)
3	2		40.5		実測(融合3頭)
3	3		39.8		実測(融合3頭)
3	4		40.2		実測(融合3頭)
3	5		39.8		実測(融合3頭)
3	6		39.8		実測(融合3頭)
3	7		40.5		実測(融合3頭)
3	8		40.8		実測
3	9		40.2		実測(融合3頭)
3	10		40.5		実測(融合3頭)
3	11		40.9		実測
3	12		39.5		実測
4	1		39.1		実測(融合5頭)
4	2		38.4		実測(融合3頭)
4	3		39.1		実測(融合5頭)
4	4		39.6		実測(融合3頭)
4	5		39.9		実測
4	6		39.6		実測(融合3頭)
4	7		39.1		実測(融合5頭)
4	8		39.6		実測(融合3頭)
4	9		39.1		実測(融合5頭)
4	10		39.1		実測(融合5頭)
4	11		38.4		実測(融合3頭)
4	12		38.4		実測(融合3頭)
5	1		40.5		推定
5	2		39.2		推定
5	3		38.6		推定
5	4		38.9		推定
5	5		38.4		推定
5	6		39.0		推定
5	7		39.2		推定
5	8		39.4		推定
5	9		39.4		推定
5	10		39.2		推定
6	1		39.0		推定
6	2		38.9		推定
6	3		39.5		推定
6	4		39.6		推定
6	5		40.1		推定
6	6		39.0		推定
6	7		38.6		推定
6	8		39.5		推定
6	9		39.2		推定
6	10		38.6		推定
7	1		39.9		推定
7	2		39.5		推定
7	3		40.1		推定
7	4		40.4		推定
7	5		39.9		推定
7	6		40.0		推定
7	7		39.3		推定
7	8		39.6		推定
7	9		40.0		推定
7	10		39.8		推定
7	11		39.3		推定
8	1		39.0		推定
8	2		40.8		推定
8	3		39.0		推定
8	4		39.6		推定
8	5		38.1		推定
8	6		39.8		推定
8	7		38.0		推定
8	8		39.5		推定
8	9		38.5		推定
8	10		37.5		推定
8	11		37.9		推定
9	1		40.0		推定
9	2		40.0		推定
9	3		40.9		推定
9	4		41.0		推定
9	5		40.2		推定
9	6		40.0		推定
9	7		40.5		推定
9	8		39.1		推定
9	9		40.0		推定
9	10		39.5		推定
9	11		39.5		推定
10	1		40.0		推定
10	2		40.4		推定
10	3		38.9		推定
10	4		39.1		推定
10	5		38.4		推定
10	6		38.6		推定
10	7		39.5		推定
10	8		39.0		推定
10	9		40.5		推定
10	10		38.9		推定
10	11		38.5		推定
10	12		38.5		推定
11	1		38.3		推定
11	2		38.6		推定
11	3		38.9		推定
11	4		38.6		推定
11	5		37.9		推定
11	6		37.8		推定
11	7		38.9		推定
11	8		39.0		推定
11	9		37.9		推定
11	10		38.7		推定
11	11		38.5		推定
12	1		39.5		推定
12	2		39.9		推定
12	3		39.8		推定
12	4		38.6		推定
12	5		39.1		推定
12	6		39.9		推定
12	7		39.5		推定
12	8		40.1		推定
12	9		39.0		推定
12	10		40.1		推定
12	11		38.8		推定
12	12		39.0		推定
