レース	馬番	馬名	前半3F	向正面	出自
1	1		38.9		推定
1	2		39.8		推定
1	3		39.4		推定
1	5		39.4		推定
1	6		39.0		推定
1	7		38.5		推定
1	8		38.5		推定
1	9		38.6		推定
2	1		38.6		推定
2	2		38.2		推定
2	4		38.8		推定
2	5		38.4		推定
2	6		37.4		推定
2	7		38.5		推定
2	8		38.5		推定
2	9		37.5		推定
2	10		37.9		推定
2	11		37.5		推定
3	1		38.2		推定
3	2		37.9		推定
3	3		37.9		推定
3	4		38.1		推定
3	5		39.8		推定
3	6		37.6		推定
3	7		37.7		推定
3	8		38.5		推定
3	9		39.2		推定
3	10		38.7		推定
5	1		40.4		実測(融合3頭)
5	2		40.6		実測
5	3		41.0		実測
5	4		40.2		実測(融合2頭)
5	5		40.4		実測(融合3頭)
5	6		40.4		実測(融合3頭)
5	7		39.8		実測
5	8		40.2		実測(融合2頭)
6	1		40.3		実測
6	2		38.7		実測(融合4頭)
6	3		38.7		実測(融合4頭)
6	4		38.1		実測(融合2頭)
6	5		38.7		実測(融合4頭)
6	6		38.1		実測(融合2頭)
6	7		38.7		実測(融合4頭)
6	8		40.6		実測
7	1		38.3		実測
7	2		39.2		実測(融合3頭)
7	3		39.5		実測
7	4		38.7		実測(融合4頭)
7	5		38.7		実測(融合4頭)
7	6		39.2		実測(融合3頭)
7	7		38.7		実測(融合4頭)
7	8		38.7		実測(融合4頭)
7	9		39.2		実測(融合3頭)
7	10		39.8		実測
8	1		38.9		実測(融合2頭)
8	2		39.5		実測(融合3頭)
8	3		39.6		実測(融合2頭)
8	4		40.0		実測
8	5		39.5		実測(融合3頭)
8	6		39.6		実測(融合2頭)
8	7		38.9		実測(融合2頭)
8	8		39.5		実測(融合3頭)
9	1		37.7		実測(融合2頭)
9	2		38.3		実測(融合4頭)
9	3		38.3		実測(融合4頭)
9	4		38.1		実測
9	5		38.3		実測(融合4頭)
9	6		39.0		実測
9	7		37.7		実測(融合2頭)
9	8		39.4		実測
9	9		38.3		実測(融合4頭)
9	10		39.2		実測
10	1		38.8		推定
10	2		38.0		推定
10	3		38.9		推定
10	5		38.1		推定
10	6		39.5		推定
10	7		39.0		推定
10	8		38.4		推定
10	9		39.7		推定
10	10		38.3		推定
11	1		38.6		実測(融合2頭)
11	2		38.9		実測(融合2頭)
11	3		38.8		実測(融合2頭)
11	4		39.7		実測
11	5		39.2		実測(融合4頭)
11	6		38.8		実測(融合2頭)
11	7		39.2		実測(融合4頭)
11	8		38.9		実測(融合2頭)
11	9		39.2		実測(融合4頭)
11	10		38.2		実測
11	11		38.6		実測(融合2頭)
11	12		39.2		実測(融合4頭)
