レース	馬番	馬名	前半3F	向正面	出自
1	1		41.9		推定
1	2		39.9		推定
1	3		39.6		推定
1	4		39.7		推定
1	5		40.5		推定
1	6		39.7		推定
1	7		39.6		推定
2	1		39.5		推定
2	2		39.4		推定
2	3		41.5		推定
2	4		39.9		推定
2	5		38.5		推定
2	6		40.9		推定
2	7		39.9		推定
2	8		39.6		推定
3	1		39.6		推定
3	2		39.7		推定
3	3		40.2		推定
3	4		39.6		推定
3	5		40.3		推定
3	6		41.1		推定
3	7		39.8		推定
3	8		39.5		推定
3	9		40.2		推定
4	1		39.0		実測
4	2		39.2		実測(融合5頭)
4	3		39.2		実測(融合5頭)
4	4		38.6		実測(融合2頭)
4	5		40.3		実測
4	6		39.2		実測(融合5頭)
4	7		38.6		実測(融合2頭)
4	8		39.2		実測(融合5頭)
4	9		40.0		実測
4	11		39.2		実測(融合5頭)
5	1		41.0		推定
5	2		40.8		推定
5	3		41.4		推定
5	4		41.5		推定
5	5		41.0		推定
5	6		41.1		推定
5	7		40.6		推定
5	8		40.5		推定
5	9		40.8		推定
6	1		39.2		推定
6	2		39.6		推定
6	3		40.0		推定
6	4		40.5		推定
6	5		39.9		推定
6	6		40.9		推定
6	7		40.4		推定
6	8		39.5		推定
6	9		39.1		推定
7	1		41.3		実測
7	2		39.3		実測(融合2頭)
7	3		39.8		実測
7	4		41.7		実測
7	5		41.1		実測
7	6		39.3		実測(融合2頭)
7	7		40.0		実測
8	1		41.1		実測
8	2		41.5		実測
8	3		40.2		実測(融合2頭)
8	4		40.6		実測(融合2頭)
8	5		40.2		実測(融合2頭)
8	6		40.6		実測(融合2頭)
9	1		40.5		推定
9	2		39.1		推定
9	3		39.9		推定
9	4		40.5		推定
9	5		40.5		推定
9	6		40.9		推定
9	7		40.0		推定
9	8		38.9		推定
9	9		39.5		推定
9	10		38.8		推定
9	11		40.5		推定
