レース	馬番	馬名	前半3F	向正面	出自
1	1		38.8		推定
1	2		38.5		推定
1	3		38.6		推定
1	4		39.2		推定
1	5		39.6		推定
1	6		39.0		推定
1	7		39.4		推定
1	8		38.5		推定
1	9		39.0		推定
1	10		38.5		推定
2	1		40.0		推定
2	2		39.3		推定
2	3		39.2		推定
2	4		39.3		推定
2	5		40.5		推定
2	6		40.3		推定
2	7		38.9		推定
2	8		39.1		推定
3	1		38.9		推定
3	2		38.3		推定
3	3		38.7		推定
3	4		38.2		推定
3	5		37.8		推定
3	6		39.1		推定
3	7		37.5		推定
3	8		39.4		推定
3	9		38.1		推定
3	10		38.7		推定
4	1		37.9		推定
4	2		39.1		推定
4	3		38.9		推定
4	4		37.8		推定
4	5		39.5		推定
4	6		38.3		推定
4	7		40.5		推定
4	8		38.7		推定
4	9		37.7		推定
4	10		38.1		推定
4	11		39.5		推定
5	1		39.1		推定
5	2		38.4		推定
5	3		37.8		推定
5	4		38.6		推定
5	5		38.7		推定
5	6		39.0		推定
5	7		37.9		推定
5	8		38.2		推定
5	9		38.0		推定
5	10		38.4		推定
6	1		38.0		推定
6	2		38.7		推定
6	3		39.3		推定
6	4		36.6		推定
6	5		39.3		推定
6	6		37.9		推定
6	7		36.7		推定
6	8		38.4		推定
6	9		38.7		推定
6	10		37.7		推定
6	11		37.6		推定
7	1		39.0		推定
7	2		38.0		推定
7	3		38.8		推定
7	4		37.6		推定
7	5		38.3		推定
7	6		37.4		推定
7	7		37.8		推定
7	8		38.7		推定
7	9		38.8		推定
7	10		37.7		推定
7	11		39.0		推定
8	1		38.2		推定
8	2		38.8		推定
8	3		38.6		推定
8	4		38.6		推定
8	5		37.5		推定
8	6		38.1		推定
8	7		37.6		推定
8	8		38.0		推定
8	9		40.1		推定
9	1		37.5		実測(融合6頭)
9	2		38.7		実測(融合3頭)
9	3		38.7		実測(融合3頭)
9	4		37.5		実測(融合6頭)
9	5		37.5		実測(融合6頭)
9	6		38.7		実測(融合3頭)
9	7		37.5		実測(融合6頭)
9	8		39.9		実測
9	9		37.5		実測(融合6頭)
9	10		38.9		実測
9	11		37.5		実測(融合6頭)
10	1		39.8		実測
10	2		38.3		実測(融合2頭)
10	3		38.8		実測(融合4頭)
10	4		39.3		実測(融合3頭)
10	5		39.3		実測(融合3頭)
10	6		38.8		実測(融合4頭)
10	7		38.8		実測(融合4頭)
10	8		38.3		実測(融合2頭)
10	9		39.3		実測(融合3頭)
10	10		38.8		実測(融合4頭)
11	1		39.1		実測
11	2		38.2		実測(融合4頭)
11	3		38.2		実測(融合4頭)
11	4		37.8		実測
11	5		39.5		実測
11	6		38.2		実測(融合4頭)
11	7		39.3		実測
11	8		38.2		実測(融合4頭)
12	1		38.8		推定
12	2		37.1		推定
12	3		37.2		推定
12	4		38.2		推定
12	5		37.7		推定
12	6		37.9		推定
12	7		38.7		推定
12	8		37.1		推定
12	9		38.6		推定
12	10		39.1		推定
12	11		38.7		推定
12	12		37.4		推定
