レース	馬番	馬名	前半3F	向正面	出自
1	1		38.8		推定
1	2		38.9		推定
1	3		39.7		推定
1	4		39.6		推定
2	1		38.6		推定
2	2		40.6		推定
2	3		38.5		推定
2	4		40.5		推定
2	5		40.0		推定
2	6		38.6		推定
2	7		39.1		推定
2	8		39.2		推定
2	9		40.1		推定
2	10		39.3		推定
2	11		39.0		推定
3	1		41.6		推定
3	3		38.9		推定
3	4		38.5		推定
3	5		38.7		推定
3	6		40.3		推定
3	7		38.5		推定
3	9		40.3		推定
3	10		39.2		推定
3	11		40.0		推定
3	12		38.6		推定
4	1		38.0		推定
4	2		37.8		推定
4	3		38.8		推定
4	4		37.6		推定
4	5		37.8		推定
4	6		39.5		推定
4	7		38.0		推定
4	8		39.4		推定
4	9		38.4		推定
5	1		39.2		実測
5	2		39.5		実測(融合2頭)
5	3		40.0		実測(融合2頭)
5	4		39.5		実測(融合2頭)
5	5		41.0		実測
5	6		40.3		実測(融合2頭)
5	7		40.0		実測(融合2頭)
5	8		40.3		実測(融合2頭)
7	1		40.9		推定
7	2		40.2		推定
7	3		40.3		推定
7	4		40.5		推定
7	5		39.6		推定
7	6		39.9		推定
7	7		40.0		推定
7	8		40.6		推定
7	9		40.4		推定
8	1		40.9		推定
8	2		39.5		推定
8	3		39.1		推定
8	4		39.4		推定
8	5		40.0		推定
8	6		38.9		推定
8	7		41.0		推定
8	8		38.8		推定
8	9		40.6		推定
8	10		38.3		推定
8	11		39.8		推定
9	1		40.6		実測(融合6頭)
9	2		42.1		実測
9	3		40.6		実測(融合6頭)
9	4		40.6		実測(融合6頭)
9	5		40.6		実測(融合6頭)
9	6		40.6		実測(融合6頭)
9	7		42.0		実測
9	8		40.6		実測(融合6頭)
9	9		40.1		実測(融合2頭)
9	10		42.2		実測
9	11		40.1		実測(融合2頭)
10	1		40.0		推定
10	2		39.1		推定
10	3		40.1		推定
10	4		38.8		推定
10	5		39.4		推定
10	6		39.1		推定
10	7		39.9		推定
10	8		39.3		推定
11	1		38.5		実測(融合4頭)
11	2		38.5		実測(融合4頭)
11	3		39.1		実測(融合2頭)
11	4		38.0		実測(融合2頭)
11	5		38.5		実測(融合4頭)
11	6		38.5		実測(融合4頭)
11	7		39.0		実測(融合3頭)
11	8		39.0		実測(融合3頭)
11	9		39.0		実測(融合3頭)
11	10		39.1		実測(融合2頭)
11	11		38.0		実測(融合2頭)
11	12		39.5		実測
