レース	馬番	馬名	前半3F	向正面	出自
1	1		39.6		実測
1	2		40.9		実測(融合3頭)
1	3		42.0		実測
1	4		40.9		実測(融合3頭)
1	5		40.1		実測
1	7		39.9		実測(融合2頭)
1	8		39.9		実測(融合2頭)
1	9		40.9		実測(融合3頭)
1	10		41.2		実測
2	1		40.1		推定
2	2		39.7		推定
2	3		39.0		推定
2	4		38.6		推定
2	5		38.7		推定
2	7		40.0		推定
2	8		39.5		推定
2	9		38.9		推定
2	10		38.6		推定
3	1		39.0		推定
3	2		40.1		推定
3	3		39.8		推定
3	4		39.1		推定
3	5		40.1		推定
3	6		39.4		推定
3	7		39.7		推定
3	8		39.2		推定
3	9		38.5		推定
3	10		39.2		推定
3	11		38.5		推定
3	12		38.5		推定
4	1		39.6		推定
4	2		40.7		推定
4	3		39.1		推定
4	4		39.7		推定
4	5		41.3		推定
4	6		38.6		推定
4	7		40.9		推定
4	8		38.7		推定
4	9		41.1		推定
4	10		41.7		推定
5	1		38.6		推定
5	2		39.8		推定
5	3		38.5		推定
5	4		39.0		推定
5	5		39.2		推定
5	6		39.0		推定
5	7		40.5		推定
5	8		39.0		推定
5	9		39.9		推定
5	10		39.9		推定
5	11		39.6		推定
5	12		39.2		推定
6	1		39.4		推定
6	2		38.6		推定
6	3		39.9		推定
6	4		40.0		推定
6	5		39.5		推定
6	6		40.0		推定
6	7		39.9		推定
6	8		39.0		推定
6	9		40.1		推定
6	10		39.8		推定
7	1		40.5		推定
7	2		39.5		推定
7	3		39.9		推定
7	4		39.0		推定
7	5		40.8		推定
7	6		39.0		推定
7	7		40.1		推定
7	8		39.0		推定
7	9		39.8		推定
7	10		40.5		推定
7	11		38.8		推定
8	1		39.4		推定
8	2		40.3		推定
8	3		39.1		推定
8	4		39.4		推定
8	5		39.6		推定
8	6		39.6		推定
8	7		38.7		推定
8	8		39.3		推定
8	9		39.6		推定
8	10		39.1		推定
8	11		38.8		推定
8	12		38.8		推定
9	1		38.5		推定
9	2		38.8		推定
9	3		38.5		推定
9	4		38.5		推定
9	5		38.5		推定
9	6		38.5		推定
9	7		38.4		推定
9	8		38.4		推定
10	1		40.1		実測(融合4頭)
10	2		39.1		実測(融合2頭)
10	3		40.1		実測(融合4頭)
10	4		40.1		実測(融合4頭)
10	5		39.1		実測(融合2頭)
10	6		39.6		実測(融合2頭)
10	7		40.1		実測(融合4頭)
10	8		39.3		実測(融合2頭)
10	9		39.3		実測(融合2頭)
10	10		40.4		実測
10	11		38.7		実測
10	12		39.6		実測(融合2頭)
