レース	馬番	馬名	前半3F	向正面	出自
1	1		41.0		推定
1	2		40.5		推定
1	3		39.6		推定
1	4		40.1		推定
1	5		40.4		推定
1	6		39.4		推定
1	7		39.7		推定
1	8		40.1		推定
1	9		39.4		推定
2	1		39.2		推定
2	2		39.4		推定
2	3		39.6		推定
2	4		39.7		推定
2	5		40.2		推定
2	6		39.7		推定
2	7		40.0		推定
2	8		39.3		推定
2	9		39.3		推定
3	1		41.7		推定
3	2		38.9		推定
3	3		38.6		推定
3	4		40.9		推定
3	5		40.0		推定
3	6		39.6		推定
3	7		40.5		推定
3	8		39.8		推定
3	9		39.2		推定
3	10		39.9		推定
3	11		38.8		推定
3	12		40.0		推定
4	1		39.9		推定
4	2		40.6		推定
4	3		39.3		推定
4	4		40.4		推定
4	5		39.2		推定
5	2		39.2		推定
5	3		39.1		推定
5	4		39.9		推定
5	5		40.8		推定
5	6		39.2		推定
5	7		39.6		推定
5	8		39.0		推定
5	9		40.9		推定
5	10		39.5		推定
5	11		39.5		推定
6	1		39.4		推定
6	2		39.9		推定
6	3		40.4		推定
6	4		40.0		推定
6	5		40.9		推定
6	6		40.0		推定
6	7		40.9		推定
6	8		38.8		推定
6	9		39.0		推定
6	10		39.7		推定
6	11		40.3		推定
7	1		41.6		推定
7	2		40.6		推定
7	3		41.4		推定
7	4		40.0		推定
7	5		41.0		推定
7	6		40.1		推定
7	7		40.5		推定
7	8		40.9		推定
7	9		41.0		推定
8	1		39.0		推定
8	2		39.1		推定
8	3		40.9		推定
8	4		38.5		推定
8	5		39.1		推定
8	6		40.5		推定
8	7		40.8		推定
8	8		39.6		推定
8	9		39.0		推定
9	1		39.3		推定
9	2		40.4		推定
9	3		40.0		推定
9	4		40.5		推定
9	5		39.5		推定
9	6		39.2		推定
9	7		39.7		推定
9	8		38.9		推定
9	9		39.7		推定
9	10		38.9		推定
10	1		40.1		実測(融合2頭)
10	2		40.2		実測
10	3		39.9		実測(融合2頭)
10	4		40.1		実測(融合2頭)
10	5		39.9		実測(融合2頭)
10	6		39.5		実測
11	1		39.5		推定
11	2		39.2		推定
11	3		39.2		推定
11	4		39.5		推定
11	5		40.2		推定
11	6		40.0		推定
11	7		40.0		推定
11	8		39.0		推定
11	9		39.6		推定
11	10		40.1		推定
11	11		38.6		推定
11	12		38.8		推定
