レース	馬番	馬名	前半3F	向正面	出自
1	1		38.5		実測(融合3頭)
1	2		37.9		実測(融合2頭)
1	3		38.4		実測(融合2頭)
1	4		37.9		実測(融合2頭)
1	5		38.5		実測(融合3頭)
1	6		39.0		実測(融合3頭)
1	7		38.5		実測(融合3頭)
1	8		40.6		実測
1	9		39.0		実測(融合3頭)
1	10		39.0		実測(融合3頭)
1	11		39.2		実測
1	12		38.4		実測(融合2頭)
2	1		38.2		推定
2	2		38.7		推定
2	3		38.0		推定
2	4		39.4		推定
2	5		40.6		推定
2	6		38.5		推定
2	7		38.9		推定
2	8		38.1		推定
2	9		38.4		推定
2	10		38.5		推定
3	1		39.1		実測(融合2頭)
3	2		39.8		実測
3	3		38.0		実測
3	4		38.9		実測(融合2頭)
3	5		38.9		実測(融合2頭)
3	6		38.6		実測(融合3頭)
3	7		38.4		実測(融合2頭)
3	9		39.1		実測(融合2頭)
3	10		38.6		実測(融合3頭)
3	11		38.6		実測(融合3頭)
3	12		38.4		実測(融合2頭)
4	1		37.0		実測(融合3頭)
4	2		38.0		実測(融合3頭)
4	3		37.7		実測(融合4頭)
4	4		38.5		実測
4	5		37.7		実測(融合4頭)
4	6		38.0		実測(融合3頭)
4	7		37.7		実測(融合4頭)
4	9		38.0		実測(融合3頭)
4	10		37.0		実測(融合3頭)
4	11		37.7		実測(融合4頭)
4	12		37.0		実測(融合3頭)
5	1		37.6		実測(融合6頭)
5	2		36.8		実測(融合2頭)
5	3		37.6		実測(融合6頭)
5	4		36.8		実測(融合2頭)
5	5		37.6		実測(融合6頭)
5	6		38.8		実測
5	7		37.6		実測(融合6頭)
5	8		37.3		実測(融合2頭)
5	9		37.6		実測(融合6頭)
5	10		37.6		実測(融合6頭)
5	11		37.3		実測(融合2頭)
5	12		39.3		実測
6	1		40.3		実測(融合3頭)
6	2		40.1		実測(融合2頭)
6	3		40.3		実測(融合3頭)
6	4		40.5		実測(融合3頭)
6	5		41.0		実測(融合3頭)
6	6		39.7		実測
6	8		40.5		実測(融合3頭)
6	9		41.0		実測(融合3頭)
6	10		40.5		実測(融合3頭)
6	11		40.3		実測(融合3頭)
6	12		40.1		実測(融合2頭)
7	1		38.9		推定
7	2		38.1		推定
7	4		39.0		推定
7	5		38.0		推定
7	6		38.4		推定
7	7		38.2		推定
7	8		39.5		推定
7	9		38.4		推定
7	10		38.4		推定
7	11		39.0		推定
7	12		37.9		推定
8	1		37.4		推定
8	2		38.0		推定
8	3		37.6		推定
8	4		40.0		推定
8	5		37.8		推定
8	6		38.2		推定
8	8		37.5		推定
8	9		37.6		推定
8	10		38.5		推定
9	1		38.2		実測(融合2頭)
9	2		38.5		実測
9	3		38.9		実測
9	4		38.2		実測(融合2頭)
9	5		37.2		実測(融合3頭)
9	6		38.0		実測(融合5頭)
9	7		38.0		実測(融合5頭)
9	8		38.0		実測(融合5頭)
9	9		38.0		実測(融合5頭)
9	10		37.2		実測(融合3頭)
9	11		37.2		実測(融合3頭)
9	12		38.0		実測(融合5頭)
10	1		39.5		実測
10	2		39.8		実測
10	3		40.2		実測
10	4		40.6		実測(融合2頭)
10	5		39.7		実測(融合2頭)
10	6		40.0		実測
10	7		39.1		実測(融合2頭)
10	8		39.1		実測(融合2頭)
10	9		39.7		実測(融合2頭)
10	10		40.6		実測(融合2頭)
11	1		37.6		推定
11	2		37.2		推定
11	3		37.4		推定
11	4		37.5		推定
11	5		37.7		推定
11	6		38.2		推定
11	7		38.4		推定
11	8		38.4		推定
11	9		38.2		推定
11	10		37.9		推定
12	1		38.4		実測(融合3頭)
12	2		37.9		実測(融合4頭)
12	3		39.3		実測
12	4		38.4		実測(融合3頭)
12	5		38.7		実測(融合3頭)
12	6		37.9		実測(融合4頭)
12	7		37.9		実測(融合4頭)
12	8		38.7		実測(融合3頭)
12	9		37.9		実測(融合4頭)
12	10		38.4		実測(融合3頭)
12	11		37.5		実測
12	12		38.7		実測(融合3頭)
