レース	馬番	馬名	前半3F	向正面	出自
1	1		40.8		推定
1	2		42.5		推定
1	3		41.1		推定
1	4		40.3		推定
1	5		41.7		推定
1	6		39.2		推定
1	7		39.2		推定
1	8		40.1		推定
1	9		39.0		推定
2	1		40.5		推定
2	2		41.0		推定
2	3		39.8		推定
2	4		38.8		推定
2	5		38.2		推定
2	6		39.8		推定
2	7		40.1		推定
2	8		39.1		推定
2	9		38.5		推定
2	10		40.5		推定
2	11		38.5		推定
3	1		41.6		推定
3	2		41.7		推定
3	3		39.9		推定
3	4		39.5		推定
3	5		39.7		推定
3	6		40.1		推定
3	7		40.6		推定
3	8		41.3		推定
3	9		39.5		推定
4	2		40.9		実測
4	3		39.7		実測(融合3頭)
4	4		39.7		実測(融合3頭)
4	5		39.7		実測(融合3頭)
4	6		41.1		実測
4	7		40.6		実測
5	1		40.6		推定
5	2		41.4		推定
5	3		41.0		推定
5	4		40.4		推定
5	5		40.5		推定
5	6		40.9		推定
5	7		40.5		推定
5	8		40.7		推定
6	1		40.9		推定
6	2		41.2		推定
6	3		41.5		推定
6	4		39.9		推定
6	5		40.9		推定
6	6		41.8		推定
6	7		41.9		推定
6	8		40.2		推定
6	9		39.5		推定
6	10		39.8		推定
7	1		40.6		推定
7	2		40.2		推定
7	3		41.0		推定
7	4		41.9		推定
7	5		41.2		推定
7	6		41.1		推定
7	7		40.6		推定
7	8		40.8		推定
7	9		40.5		推定
7	10		40.5		推定
7	11		41.4		推定
8	1		38.9		推定
8	2		38.9		推定
8	3		39.3		推定
8	4		39.3		推定
8	5		40.2		推定
8	6		39.4		推定
8	7		39.8		推定
8	8		38.7		推定
8	9		40.1		推定
8	10		38.3		推定
9	1		41.1		実測
9	2		42.0		実測(融合4頭)
9	3		41.9		実測(融合2頭)
9	4		42.0		実測(融合4頭)
9	5		42.0		実測(融合4頭)
9	6		42.0		実測(融合4頭)
9	7		43.0		実測
9	8		41.5		実測
9	9		41.9		実測(融合2頭)
9	10		42.6		実測
10	1		39.1		推定
10	2		40.1		推定
10	3		39.0		推定
10	4		40.2		推定
10	5		40.4		推定
10	6		39.5		推定
10	7		40.0		推定
10	8		39.4		推定
10	9		38.0		推定
10	10		41.1		推定
10	11		39.1		推定
10	12		38.0		推定
