レース	馬番	馬名	前半3F	向正面	出自
1	1		40.4		推定
1	2		39.6		推定
1	3		39.8		推定
1	4		39.9		推定
1	5		38.9		推定
1	6		38.3		推定
1	7		39.5		推定
1	8		40.4		推定
1	9		40.0		推定
1	10		38.3		推定
1	11		39.5		推定
2	1		39.8		実測(融合3頭)
2	2		39.8		実測(融合3頭)
2	3		39.5		実測(融合4頭)
2	4		39.5		実測(融合4頭)
2	5		38.9		実測(融合2頭)
2	6		39.5		実測(融合4頭)
2	7		39.5		実測(融合4頭)
2	8		40.1		実測
2	9		39.8		実測(融合3頭)
2	10		38.9		実測(融合2頭)
2	11		40.5		実測
3	1		40.5		実測(融合4頭)
3	2		40.5		実測(融合4頭)
3	3		40.7		実測
3	4		39.6		実測(融合4頭)
3	5		40.5		実測(融合4頭)
3	6		39.6		実測(融合4頭)
3	7		39.6		実測(融合4頭)
3	8		40.5		実測(融合4頭)
3	9		39.6		実測(融合4頭)
4	1		39.1		推定
4	2		39.1		推定
4	3		39.9		推定
4	4		40.0		推定
4	5		38.6		推定
4	6		37.7		推定
4	7		39.9		推定
4	8		38.4		推定
4	9		39.0		推定
4	10		39.2		推定
4	11		38.9		推定
5	1		39.6		推定
5	2		39.1		推定
5	3		38.5		推定
5	4		38.6		推定
5	5		39.6		推定
5	6		38.3		推定
5	7		39.0		推定
5	8		38.7		推定
5	9		38.4		推定
5	10		38.2		推定
5	11		39.6		推定
5	12		38.9		推定
6	1		40.5		推定
6	2		39.8		推定
6	3		39.5		推定
6	4		40.2		推定
6	5		40.0		推定
6	6		40.4		推定
6	7		40.5		推定
6	8		40.5		推定
6	9		39.6		推定
6	10		39.4		推定
6	11		39.9		推定
6	12		39.5		推定
7	1		39.2		推定
7	2		39.5		推定
7	3		39.0		推定
7	4		39.1		推定
7	5		39.0		推定
7	6		39.2		推定
7	7		40.5		推定
7	8		39.5		推定
7	9		39.2		推定
7	10		39.5		推定
7	11		39.0		推定
7	12		38.8		推定
8	1		38.9		推定
8	2		40.5		推定
8	3		40.2		推定
8	4		39.1		推定
8	5		39.6		推定
8	7		39.6		推定
8	8		37.9		推定
8	9		39.0		推定
8	10		38.6		推定
8	11		39.0		推定
8	12		38.1		推定
9	1		37.0		推定
9	2		39.1		推定
9	3		40.5		推定
9	4		39.9		推定
9	5		40.8		推定
9	6		38.5		推定
9	7		39.5		推定
9	8		39.2		推定
9	9		40.4		推定
9	10		37.5		推定
9	11		38.0		推定
9	12		38.5		推定
10	1		38.9		推定
10	2		38.9		推定
10	3		39.0		推定
10	4		39.2		推定
10	6		38.6		推定
10	7		39.8		推定
10	8		39.8		推定
10	9		39.5		推定
10	10		39.9		推定
10	11		39.8		推定
10	12		38.5		推定
11	1		37.8		推定
11	2		38.2		推定
11	3		37.4		推定
11	4		38.5		推定
11	5		37.1		推定
11	6		37.8		推定
11	7		37.2		推定
11	8		39.4		推定
11	9		37.5		推定
11	10		37.3		推定
11	11		38.0		推定
11	12		38.0		推定
12	1		40.0		推定
12	2		39.3		推定
12	3		38.7		推定
12	4		38.3		推定
12	5		38.4		推定
12	6		37.8		推定
12	7		38.9		推定
12	8		38.8		推定
12	9		38.2		推定
12	10		38.3		推定
12	11		38.1		推定
12	12		39.1		推定
