レース	馬番	馬名	前半3F	向正面	出自
1	1		41.5		推定
1	2		41.1		推定
1	3		41.3		推定
1	4		43.0		推定
1	5		41.0		推定
1	6		43.2		推定
1	7		41.8		推定
1	8		42.1		推定
1	9		42.4		推定
1	10		41.9		推定
1	11		41.2		推定
1	12		42.3		推定
2	1		41.6		実測(融合4頭)
2	2		42.0		実測(融合2頭)
2	3		41.6		実測(融合4頭)
2	4		41.0		実測(融合2頭)
2	5		41.6		実測(融合4頭)
2	6		42.2		実測
2	7		42.0		実測(融合2頭)
2	8		41.0		実測(融合2頭)
2	9		41.6		実測(融合4頭)
3	1		40.7		実測
3	2		41.0		実測(融合3頭)
3	3		41.0		実測(融合3頭)
3	4		42.2		実測(融合2頭)
3	5		41.0		実測(融合3頭)
3	6		42.2		実測(融合2頭)
3	7		41.9		実測(融合2頭)
3	8		41.9		実測(融合2頭)
4	1		40.6		推定
4	2		40.8		推定
4	3		42.1		推定
4	4		41.9		推定
4	5		41.2		推定
4	6		40.5		推定
4	7		41.6		推定
4	8		40.4		推定
4	9		40.9		推定
5	1		39.5		推定
5	2		39.5		推定
5	3		39.6		推定
5	4		38.5		推定
5	5		38.6		推定
5	6		38.5		推定
5	7		39.8		推定
5	8		41.0		推定
5	9		38.6		推定
6	1		40.7		推定
6	2		39.3		推定
6	3		38.6		推定
6	4		38.9		推定
6	5		39.7		推定
6	6		39.8		推定
6	7		39.0		推定
6	8		39.8		推定
6	9		39.3		推定
6	10		40.9		推定
7	1		39.8		推定
7	2		40.9		推定
7	3		40.6		推定
7	4		39.6		推定
7	5		40.0		推定
7	6		39.5		推定
7	7		40.1		推定
7	8		39.3		推定
7	9		40.0		推定
7	10		40.7		推定
7	11		39.8		推定
8	1		38.5		推定
8	2		39.6		推定
8	3		38.7		推定
8	4		39.9		推定
8	6		39.4		推定
8	7		40.4		推定
8	8		39.1		推定
8	9		39.7		推定
9	1		38.4		推定
9	2		39.0		推定
9	3		39.0		推定
9	4		40.0		推定
9	5		38.8		推定
9	6		38.6		推定
9	7		37.5		推定
9	8		38.5		推定
9	9		39.1		推定
9	10		38.1		推定
10	1		40.7		推定
10	2		40.2		推定
10	4		40.0		推定
10	5		41.4		推定
10	6		40.6		推定
10	7		40.3		推定
10	8		41.4		推定
10	9		41.7		推定
10	10		41.0		推定
10	11		40.9		推定
10	12		39.9		推定
