レース	馬番	馬名	前半3F	向正面	出自
1	1		40.8		推定
1	2		41.1		推定
1	3		41.1		推定
1	4		41.5		推定
1	5		42.5		推定
1	6		41.2		推定
1	7		41.5		推定
1	8		41.5		推定
2	1		40.4		推定
2	2		41.0		推定
2	3		40.8		推定
2	4		41.0		推定
2	5		39.3		推定
2	6		41.4		推定
2	7		41.6		推定
2	8		39.8		推定
3	1		40.1		推定
3	2		40.4		推定
3	3		39.7		推定
3	4		40.0		推定
3	5		40.4		推定
3	6		39.3		推定
3	7		40.4		推定
3	8		39.9		推定
3	9		39.6		推定
4	1		39.3		実測
4	2		40.0		実測(融合4頭)
4	3		40.0		実測(融合4頭)
4	4		40.5		実測
4	5		41.4		実測
4	6		40.0		実測(融合4頭)
4	7		40.7		実測
4	8		39.6		実測(融合3頭)
4	9		40.0		実測(融合4頭)
4	10		39.6		実測(融合3頭)
4	11		39.6		実測(融合3頭)
5	1		39.6		実測(融合2頭)
5	2		39.2		実測(融合2頭)
5	3		39.2		実測(融合2頭)
5	4		41.0		実測
5	5		39.6		実測(融合2頭)
5	6		39.9		実測(融合2頭)
5	7		39.9		実測(融合2頭)
5	8		40.7		実測
6	1		42.2		推定
6	2		44.9		推定
6	3		44.0		推定
6	4		41.9		推定
6	5		41.9		推定
6	6		44.8		推定
6	7		44.5		推定
6	8		42.6		推定
6	9		43.0		推定
6	10		42.0		推定
6	11		45.3		推定
7	1		39.7		実測(融合5頭)
7	2		38.9		実測(融合3頭)
7	3		39.7		実測(融合5頭)
7	4		40.7		実測
7	5		40.1		実測
7	6		39.7		実測(融合5頭)
7	7		38.9		実測(融合3頭)
7	8		39.7		実測(融合5頭)
7	9		39.7		実測(融合5頭)
7	10		38.9		実測(融合3頭)
8	1		39.5		実測(融合4頭)
8	2		40.3		実測
8	3		39.5		実測(融合4頭)
8	4		39.5		実測(融合4頭)
8	5		39.0		実測(融合2頭)
8	6		40.0		実測(融合3頭)
8	7		39.5		実測(融合4頭)
8	8		40.0		実測(融合3頭)
8	9		40.0		実測(融合3頭)
8	10		39.0		実測(融合2頭)
9	1		41.3		実測
9	2		42.2		実測(融合3頭)
9	3		41.6		実測(融合4頭)
9	4		41.6		実測(融合4頭)
9	5		42.2		実測(融合3頭)
9	6		42.3		実測(融合2頭)
9	7		41.6		実測(融合4頭)
9	8		42.2		実測(融合3頭)
9	9		41.6		実測(融合4頭)
9	10		42.3		実測(融合2頭)
10	1		42.5		実測
10	2		43.0		実測(融合2頭)
10	3		43.2		実測(融合2頭)
10	4		43.5		実測
10	5		43.0		実測(融合2頭)
10	6		43.2		実測(融合2頭)
11	1		40.5		実測(融合2頭)
11	2		40.7		実測
11	3		41.1		実測(融合5頭)
11	4		41.1		実測(融合5頭)
11	5		40.8		実測(融合2頭)
11	6		41.1		実測(融合5頭)
11	7		40.8		実測(融合2頭)
11	8		41.1		実測(融合5頭)
11	9		40.1		実測
11	10		41.1		実測(融合5頭)
11	11		40.5		実測(融合2頭)
11	12		40.6		実測
