レース	馬番	馬名	前半3F	向正面	出自
1	1		40.4		推定
1	2		41.3		推定
1	4		39.5		推定
1	5		39.3		推定
1	7		39.5		推定
1	8		40.0		推定
1	9		39.1		推定
1	10		39.4		推定
1	11		38.7		推定
2	1		40.5		推定
2	2		40.3		推定
2	3		41.1		推定
2	4		40.0		推定
2	5		40.8		推定
2	6		40.1		推定
2	7		40.1		推定
2	8		40.8		推定
2	9		40.4		推定
3	1		41.0		推定
3	2		40.3		推定
3	3		40.2		推定
3	4		40.6		推定
3	5		40.0		推定
3	6		40.2		推定
3	7		40.4		推定
3	8		41.3		推定
4	1		38.5		推定
4	2		41.4		推定
4	3		41.2		推定
4	4		39.2		推定
4	5		40.5		推定
4	6		40.0		推定
4	7		40.0		推定
4	8		39.6		推定
4	9		40.5		推定
4	10		39.6		推定
4	11		38.5		推定
5	1		40.7		推定
5	2		39.8		推定
5	3		40.1		推定
5	4		40.3		推定
5	5		40.7		推定
5	6		41.4		推定
5	7		40.7		推定
6	1		38.6		推定
6	2		38.9		推定
6	3		39.9		推定
6	4		38.1		推定
6	5		38.3		推定
6	6		38.9		推定
7	1		39.0		推定
7	2		39.1		推定
7	3		39.0		推定
7	4		38.5		推定
7	5		39.8		推定
7	6		38.6		推定
8	1		39.1		推定
8	2		38.5		推定
8	3		38.2		推定
8	4		39.0		推定
8	6		38.4		推定
8	7		38.5		推定
8	8		40.0		推定
8	9		38.7		推定
9	1		41.5		推定
9	2		40.3		推定
9	3		38.3		推定
9	4		38.6		推定
9	5		39.3		推定
9	6		40.5		推定
9	7		40.1		推定
9	8		40.4		推定
9	9		39.9		推定
9	10		38.4		推定
9	11		40.6		推定
9	12		38.4		推定
