レース	馬番	馬名	前半3F	向正面	出自
1	1		39.7		推定
1	2		40.6		推定
1	3		40.2		推定
1	4		39.4		推定
1	5		39.6		推定
1	6		41.4		推定
1	7		40.6		推定
1	8		41.2		推定
1	9		40.3		推定
2	1		40.6		実測
2	2		40.0		実測(融合4頭)
2	3		41.3		実測
2	4		39.5		実測(融合2頭)
2	5		39.5		実測(融合2頭)
2	6		40.8		実測
2	7		40.5		実測(融合3頭)
2	8		40.0		実測(融合4頭)
2	9		40.5		実測(融合3頭)
2	10		40.0		実測(融合4頭)
2	11		40.5		実測(融合3頭)
2	12		40.0		実測(融合4頭)
3	1		40.3		実測(融合3頭)
3	2		39.9		実測(融合3頭)
3	3		39.9		実測(融合3頭)
3	4		40.6		実測
3	6		39.4		実測(融合2頭)
3	7		39.9		実測(融合3頭)
3	8		39.4		実測(融合2頭)
3	9		40.3		実測(融合3頭)
3	10		40.3		実測(融合3頭)
4	1		40.1		実測(融合4頭)
4	2		40.1		実測(融合4頭)
4	3		40.4		実測(融合3頭)
4	4		40.4		実測(融合3頭)
4	5		39.4		実測(融合3頭)
4	6		39.4		実測(融合3頭)
4	7		40.1		実測(融合4頭)
4	9		40.4		実測(融合3頭)
4	10		39.4		実測(融合3頭)
4	11		41.0		実測
4	12		40.1		実測(融合4頭)
5	1		40.4		推定
5	2		41.5		推定
5	3		40.6		推定
5	4		39.9		推定
5	5		41.6		推定
5	6		40.9		推定
5	7		41.1		推定
5	8		40.1		推定
6	1		41.6		推定
6	2		40.9		推定
6	3		40.8		推定
6	4		41.2		推定
6	5		41.1		推定
7	1		41.3		推定
7	2		41.1		推定
7	3		40.6		推定
7	4		40.9		推定
7	5		41.1		推定
7	6		40.8		推定
8	1		38.9		推定
8	2		40.3		推定
8	3		41.3		推定
8	4		41.6		推定
8	5		41.8		推定
8	6		39.5		推定
8	7		39.7		推定
8	8		41.1		推定
8	9		39.1		推定
9	1		40.0		推定
9	3		40.5		推定
9	4		39.0		推定
9	5		39.0		推定
9	6		39.4		推定
9	7		40.3		推定
9	8		39.9		推定
10	1		42.6		推定
10	2		40.7		推定
10	3		41.2		推定
10	4		42.6		推定
10	5		42.4		推定
10	6		41.9		推定
10	7		41.6		推定
10	8		41.6		推定
10	9		40.9		推定
11	1		41.4		推定
11	2		41.1		推定
11	3		41.1		推定
11	4		41.5		推定
11	5		41.4		推定
11	6		41.5		推定
11	7		41.7		推定
11	8		40.5		推定
11	9		41.3		推定
11	10		40.3		推定
11	11		41.0		推定
11	12		40.1		推定
