レース	馬番	馬名	前半3F	向正面	出自
1	1		39.2		推定
1	2		39.1		推定
1	3		40.4		推定
1	4		39.1		推定
1	5		40.0		推定
1	6		39.6		推定
1	7		39.8		推定
1	8		39.8		推定
1	9		39.6		推定
1	10		40.2		推定
2	1		39.5		推定
2	2		40.1		推定
2	3		39.8		推定
2	4		39.1		推定
2	5		39.5		推定
2	6		38.5		推定
2	7		39.5		推定
2	8		39.1		推定
2	9		38.5		推定
2	10		38.8		推定
2	11		38.9		推定
3	1		39.0		推定
3	2		38.6		推定
3	3		38.4		推定
3	4		37.1		推定
3	5		39.1		推定
3	6		37.2		推定
3	7		39.0		推定
3	8		40.0		推定
3	9		37.5		推定
3	10		38.6		推定
3	11		37.4		推定
4	1		40.9		実測(融合2頭)
4	2		41.5		実測
4	3		40.8		実測(融合2頭)
4	4		40.6		実測(融合2頭)
4	5		41.2		実測
4	6		40.2		実測
4	7		40.8		実測(融合2頭)
4	8		40.9		実測(融合2頭)
4	9		40.6		実測(融合2頭)
5	1		39.4		実測(融合2頭)
5	2		39.9		実測
5	3		39.6		実測(融合2頭)
5	4		41.0		実測
5	5		39.4		実測(融合2頭)
5	6		39.6		実測(融合2頭)
5	7		38.8		実測
5	8		40.3		実測
6	1		39.8		実測(融合4頭)
6	2		39.8		実測(融合4頭)
6	3		41.0		実測
6	4		40.0		実測
6	5		39.8		実測(融合4頭)
6	6		40.5		実測(融合2頭)
6	7		38.9		実測
6	8		39.4		実測
6	9		40.5		実測(融合2頭)
6	10		39.8		実測(融合4頭)
7	1		38.2		実測(融合2頭)
7	2		38.2		実測(融合2頭)
7	3		40.3		実測
7	4		39.4		実測(融合4頭)
7	5		39.4		実測(融合4頭)
7	6		39.7		実測
7	7		41.0		実測
7	8		40.5		実測
7	9		39.4		実測(融合4頭)
7	10		39.4		実測(融合4頭)
7	11		39.9		実測
8	1		40.7		実測
8	2		39.6		実測
8	3		40.5		実測(融合4頭)
8	4		39.9		実測(融合2頭)
8	5		40.5		実測(融合4頭)
8	6		41.1		実測
8	7		40.5		実測(融合4頭)
8	8		39.9		実測(融合2頭)
8	9		40.5		実測(融合4頭)
9	1		41.1		実測(融合2頭)
9	2		40.6		実測(融合2頭)
9	3		39.8		実測
9	4		40.6		実測(融合2頭)
9	5		41.1		実測(融合2頭)
9	6		39.2		実測(融合2頭)
9	7		39.2		実測(融合2頭)
9	8		41.0		実測
9	9		40.4		実測
10	1		39.5		実測(融合4頭)
10	2		39.5		実測(融合4頭)
10	3		39.5		実測(融合4頭)
10	4		38.7		実測(融合4頭)
10	5		39.5		実測(融合4頭)
10	6		38.7		実測(融合4頭)
10	7		39.8		実測
10	8		40.1		実測
10	9		38.7		実測(融合4頭)
10	10		38.7		実測(融合4頭)
11	1		39.4		実測(融合3頭)
11	2		38.7		実測
11	3		39.6		実測(融合4頭)
11	4		39.6		実測(融合4頭)
11	5		39.4		実測(融合3頭)
11	6		39.6		実測(融合4頭)
11	7		39.4		実測(融合3頭)
11	8		40.5		実測
11	9		39.6		実測(融合4頭)
11	10		39.0		実測
12	1		40.4		実測
12	2		40.1		実測
12	3		39.8		実測(融合4頭)
12	4		39.8		実測(融合4頭)
12	5		39.8		実測(融合4頭)
12	6		37.6		実測(融合2頭)
12	7		40.8		実測(融合2頭)
12	8		40.8		実測(融合2頭)
12	9		41.1		実測
12	10		39.8		実測(融合4頭)
12	11		37.6		実測(融合2頭)
