レース	馬番	馬名	前半3F	向正面	出自
1	1		41.3		推定
1	2		42.2		推定
1	3		42.9		推定
1	4		41.5		推定
1	5		41.7		推定
1	6		41.2		推定
1	7		43.1		推定
1	8		41.2		推定
1	9		42.7		推定
2	2		40.3		推定
2	3		40.8		推定
2	4		39.0		推定
2	5		38.6		推定
2	6		41.4		推定
2	7		41.3		推定
2	8		40.8		推定
2	9		41.4		推定
2	10		39.1		推定
3	1		40.1		推定
3	2		41.9		推定
3	3		39.8		推定
3	4		40.1		推定
3	5		40.0		推定
3	6		39.0		推定
3	7		40.0		推定
3	8		40.1		推定
3	9		39.2		推定
4	1		40.1		推定
4	2		40.4		推定
4	3		39.1		推定
4	4		40.0		推定
4	5		40.1		推定
4	6		40.8		推定
4	7		39.9		推定
4	8		41.2		推定
4	9		39.3		推定
4	10		40.3		推定
4	11		39.4		推定
5	1		39.5		推定
5	2		40.0		推定
5	3		38.7		推定
5	4		37.7		推定
5	5		37.8		推定
5	6		39.9		推定
5	7		38.7		推定
5	8		38.0		推定
5	9		37.9		推定
5	10		38.1		推定
6	1		37.8		推定
6	2		39.4		推定
6	3		38.2		推定
6	4		41.9		推定
6	5		39.6		推定
6	6		37.9		推定
6	7		40.5		推定
6	8		39.5		推定
6	9		38.1		推定
7	1		38.0		実測(融合4頭)
7	2		40.0		実測
7	3		38.9		実測(融合3頭)
7	4		40.5		実測
7	5		39.5		実測
7	6		38.9		実測(融合3頭)
7	7		38.0		実測(融合4頭)
7	8		38.8		実測
7	9		38.0		実測(融合4頭)
7	10		38.9		実測(融合3頭)
7	11		38.0		実測(融合4頭)
8	1		40.5		推定
8	2		39.1		推定
8	3		39.2		推定
8	4		41.8		推定
8	5		42.1		推定
8	6		39.9		推定
8	7		40.7		推定
8	8		40.5		推定
8	9		39.7		推定
8	10		40.2		推定
9	1		38.4		実測(融合3頭)
9	2		39.2		実測(融合2頭)
9	3		39.2		実測(融合2頭)
9	4		38.3		実測
9	5		38.4		実測(融合3頭)
9	6		39.5		実測
9	7		38.9		実測(融合2頭)
9	8		38.4		実測(融合3頭)
9	9		40.2		実測
9	10		38.9		実測(融合2頭)
10	1		39.2		実測(融合3頭)
10	2		41.7		実測(融合2頭)
10	3		39.2		実測(融合3頭)
10	4		40.3		実測(融合6頭)
10	5		40.3		実測(融合6頭)
10	6		40.3		実測(融合6頭)
10	7		41.7		実測(融合2頭)
10	8		40.3		実測(融合6頭)
10	9		40.3		実測(融合6頭)
10	10		40.3		実測(融合6頭)
10	11		39.2		実測(融合3頭)
11	1		39.1		実測(融合2頭)
11	2		38.5		実測(融合3頭)
11	3		38.5		実測(融合3頭)
11	4		39.5		実測(融合3頭)
11	5		39.5		実測(融合3頭)
11	6		39.3		実測(融合2頭)
11	7		41.2		実測(融合2頭)
11	8		39.1		実測(融合2頭)
11	9		39.5		実測(融合3頭)
11	10		39.3		実測(融合2頭)
11	11		38.5		実測(融合3頭)
