レース	馬番	馬名	前半3F	向正面	出自
1	2		40.6		実測
1	3		38.5		実測(融合2頭)
1	4		38.9		実測(融合3頭)
1	5		40.3		実測
1	6		38.9		実測(融合3頭)
1	7		38.9		実測(融合3頭)
1	8		38.5		実測(融合2頭)
1	9		40.0		実測(融合2頭)
1	10		38.3		実測
1	11		40.0		実測(融合2頭)
2	1		41.1		実測
2	2		40.6		実測(融合2頭)
2	3		41.4		実測(融合3頭)
2	4		42.0		実測(融合2頭)
2	5		41.4		実測(融合3頭)
2	6		41.9		実測
2	7		42.4		実測
2	8		42.0		実測(融合2頭)
2	9		41.4		実測(融合3頭)
2	10		40.6		実測(融合2頭)
3	1		38.5		実測(融合3頭)
3	2		38.0		実測(融合3頭)
3	3		38.7		実測
3	4		37.8		実測(融合2頭)
3	5		38.8		実測
3	6		38.0		実測(融合3頭)
3	7		38.5		実測(融合3頭)
3	8		38.5		実測(融合3頭)
3	9		38.0		実測(融合3頭)
3	10		37.5		実測
3	11		37.8		実測(融合2頭)
4	1		38.5		推定
4	2		38.0		推定
4	3		38.0		推定
4	4		39.9		推定
4	5		39.4		推定
4	6		38.6		推定
4	7		38.0		推定
4	8		37.4		推定
4	9		38.5		推定
4	10		38.2		推定
4	11		38.8		推定
4	12		38.9		推定
5	1		37.5		推定
5	2		38.4		推定
5	3		37.5		推定
5	4		38.4		推定
5	5		38.6		推定
5	6		39.0		推定
5	7		39.3		推定
5	8		38.1		推定
5	9		37.9		推定
6	1		39.6		推定
6	2		39.8		推定
6	3		38.8		推定
6	4		38.6		推定
6	5		38.5		推定
6	6		38.5		推定
6	7		39.0		推定
6	8		39.0		推定
6	9		38.9		推定
6	10		39.0		推定
6	11		39.1		推定
7	1		37.8		推定
7	2		38.6		推定
7	3		40.2		推定
7	4		39.1		推定
7	5		38.2		推定
7	6		38.6		推定
7	7		37.9		推定
7	8		38.2		推定
7	9		37.5		推定
8	1		38.1		推定
8	2		37.5		推定
8	3		38.3		推定
8	4		38.3		推定
8	5		37.8		推定
8	6		38.8		推定
8	7		38.1		推定
8	8		38.1		推定
8	9		38.5		推定
9	1		37.7		推定
9	2		37.6		推定
9	3		37.2		推定
9	4		37.2		推定
9	5		37.0		推定
9	6		38.0		推定
9	7		37.1		推定
9	8		38.0		推定
10	1		39.1		推定
10	2		40.0		推定
10	3		37.6		推定
10	4		38.0		推定
10	5		37.6		推定
10	6		39.0		推定
10	7		37.7		推定
10	8		38.2		推定
10	10		38.1		推定
10	11		38.7		推定
10	12		39.1		推定
