レース	馬番	馬名	前半3F	向正面	出自
1	1		40.3		推定
1	3		38.6		推定
1	4		39.0		推定
1	5		39.5		推定
1	6		39.4		推定
1	7		39.0		推定
1	8		39.6		推定
2	1		39.3		実測
2	2		39.6		実測(融合2頭)
2	3		40.6		実測
2	4		40.2		実測
2	5		39.6		実測(融合2頭)
3	1		44.0		実測
3	2		43.6		実測(融合2頭)
3	3		43.6		実測(融合2頭)
3	4		43.8		実測
3	5		43.1		実測(融合2頭)
3	6		43.1		実測(融合2頭)
4	1		38.8		推定
4	2		39.1		推定
4	3		38.0		推定
4	4		38.8		推定
4	5		38.8		推定
4	6		38.2		推定
4	7		38.7		推定
4	8		37.4		推定
4	9		37.7		推定
4	10		38.6		推定
4	11		37.2		推定
4	12		37.3		推定
5	1		39.4		実測(融合2頭)
5	2		39.2		実測(融合2頭)
5	3		40.9		実測
5	4		38.7		実測(融合2頭)
5	5		39.4		実測(融合2頭)
5	6		42.5		実測
5	7		39.2		実測(融合2頭)
5	8		38.7		実測(融合2頭)
6	1		38.2		実測(融合3頭)
6	2		38.9		実測(融合6頭)
6	3		38.9		実測(融合6頭)
6	4		38.2		実測(融合3頭)
6	5		38.9		実測(融合6頭)
6	6		40.3		実測
6	7		39.7		実測
6	8		38.2		実測(融合3頭)
6	9		38.9		実測(融合6頭)
6	10		38.9		実測(融合6頭)
6	11		38.9		実測(融合6頭)
7	1		41.4		実測(融合2頭)
7	2		40.6		実測(融合2頭)
7	3		41.2		実測(融合2頭)
7	4		42.4		実測
7	5		41.4		実測(融合2頭)
7	6		41.2		実測(融合2頭)
7	7		40.6		実測(融合2頭)
7	8		42.9		実測
8	1		38.3		実測(融合5頭)
8	2		38.3		実測(融合5頭)
8	3		39.5		実測
8	4		39.6		実測
8	5		40.1		実測
8	6		38.3		実測(融合5頭)
8	7		38.3		実測(融合5頭)
8	8		38.3		実測(融合5頭)
9	1		40.0		実測(融合3頭)
9	2		42.5		実測
9	3		39.6		実測
9	4		40.4		実測(融合4頭)
9	5		40.4		実測(融合4頭)
9	6		40.8		実測(融合3頭)
9	7		40.0		実測(融合3頭)
9	8		40.4		実測(融合4頭)
9	9		40.8		実測(融合3頭)
9	10		40.8		実測(融合3頭)
9	11		40.0		実測(融合3頭)
9	12		40.4		実測(融合4頭)
