レース	馬番	馬名	前半3F	向正面	出自
1	1		43.0		推定
1	2		43.2		推定
1	3		41.7		推定
1	4		42.6		推定
1	5		42.0		推定
1	6		42.0		推定
1	7		41.5		推定
1	8		41.7		推定
1	9		41.4		推定
2	1		39.9		実測(融合4頭)
2	2		40.8		実測
2	3		41.1		実測
2	4		41.4		実測
2	5		39.9		実測(融合4頭)
2	6		39.5		実測
2	7		39.9		実測(融合4頭)
2	8		39.9		実測(融合4頭)
3	1		39.4		実測(融合4頭)
3	2		39.4		実測(融合4頭)
3	3		38.9		実測(融合2頭)
3	4		39.4		実測(融合4頭)
3	5		39.9		実測(融合2頭)
3	6		40.1		実測
3	7		38.9		実測(融合2頭)
3	8		39.4		実測(融合4頭)
3	9		39.9		実測(融合2頭)
4	1		38.2		推定
4	2		38.5		推定
4	4		37.6		推定
4	5		38.0		推定
4	6		38.0		推定
4	7		38.6		推定
4	8		38.5		推定
4	9		39.5		推定
4	10		40.1		推定
5	1		37.5		推定
5	2		38.9		推定
5	3		36.7		推定
5	4		38.9		推定
5	6		37.7		推定
5	7		38.7		推定
5	8		36.7		推定
5	9		36.4		推定
5	10		39.0		推定
5	11		38.5		推定
5	12		38.4		推定
6	1		38.7		推定
6	2		40.2		推定
6	3		39.0		推定
6	4		40.7		推定
6	5		40.7		推定
6	6		39.6		推定
6	7		40.8		推定
6	8		38.9		推定
7	1		39.5		推定
7	2		39.8		推定
7	3		40.6		推定
7	4		42.0		推定
7	5		38.7		推定
7	6		40.5		推定
7	7		39.0		推定
7	8		40.8		推定
7	9		38.6		推定
7	10		38.7		推定
7	11		39.6		推定
8	1		39.0		推定
8	2		38.1		推定
8	3		39.0		推定
8	5		39.5		推定
8	6		40.2		推定
8	7		39.2		推定
8	8		39.6		推定
8	9		38.9		推定
9	1		39.0		推定
9	2		39.2		推定
9	3		37.5		推定
9	4		38.8		推定
9	5		38.1		推定
9	6		37.9		推定
9	7		38.1		推定
9	8		40.0		推定
9	9		39.0		推定
10	1		38.6		推定
10	2		38.5		推定
10	3		39.4		推定
10	4		38.9		推定
10	5		41.0		推定
10	6		38.5		推定
10	7		40.0		推定
10	8		39.0		推定
10	9		38.9		推定
10	10		38.3		推定
10	11		40.0		推定
10	12		38.6		推定
