レース	馬番	馬名	前半3F	向正面	出自
1	1		42.6		推定
1	2		42.0		推定
1	3		41.9		推定
1	4		41.9		推定
1	5		41.5		推定
1	6		42.0		推定
1	7		41.8		推定
2	1		39.1		推定
2	2		40.5		推定
2	3		39.1		推定
2	4		39.8		推定
2	5		40.1		推定
2	6		39.3		推定
2	7		41.2		推定
2	8		39.6		推定
3	1		40.3		実測(融合4頭)
3	2		40.3		実測(融合4頭)
3	4		40.3		実測(融合4頭)
3	5		42.7		実測
3	6		41.9		実測
3	7		41.2		実測
3	8		41.5		実測
3	9		39.9		実測(融合2頭)
3	10		39.9		実測(融合2頭)
3	11		40.3		実測(融合4頭)
4	1		40.9		実測(融合2頭)
4	2		40.9		実測(融合2頭)
4	3		41.5		実測(融合3頭)
4	4		41.1		実測(融合3頭)
4	5		41.1		実測(融合3頭)
4	6		41.5		実測(融合3頭)
4	7		42.2		実測
4	8		42.0		実測
4	9		41.1		実測(融合3頭)
4	10		40.4		実測(融合2頭)
4	11		40.4		実測(融合2頭)
4	12		41.5		実測(融合3頭)
6	1		39.8		実測(融合5頭)
6	2		39.8		実測(融合5頭)
6	3		41.7		実測
6	4		41.1		実測
6	5		39.8		実測(融合5頭)
6	6		39.8		実測(融合5頭)
6	7		40.8		実測(融合4頭)
6	8		39.8		実測(融合5頭)
6	9		40.8		実測(融合4頭)
6	10		40.8		実測(融合4頭)
6	11		40.8		実測(融合4頭)
7	1		39.8		実測
7	2		40.1		実測
7	3		41.5		実測
7	4		41.0		実測
7	5		40.6		実測(融合2頭)
7	6		40.2		実測(融合3頭)
7	7		40.2		実測(融合3頭)
7	8		40.8		実測(融合2頭)
7	9		40.8		実測(融合2頭)
7	10		40.2		実測(融合3頭)
7	11		40.6		実測(融合2頭)
8	1		40.9		実測(融合2頭)
8	2		40.8		実測(融合2頭)
8	3		40.6		実測(融合2頭)
8	4		40.2		実測(融合3頭)
8	5		40.8		実測(融合2頭)
8	6		40.6		実測(融合2頭)
8	7		39.8		実測
8	8		40.2		実測(融合3頭)
8	9		40.1		実測
8	10		40.2		実測(融合3頭)
8	11		40.9		実測(融合2頭)
9	1		39.7		実測(融合5頭)
9	2		40.2		実測
9	3		39.7		実測(融合5頭)
9	4		39.7		実測(融合5頭)
9	5		38.9		実測(融合3頭)
9	6		38.9		実測(融合3頭)
9	7		40.0		実測(融合2頭)
9	8		40.4		実測
9	9		40.0		実測(融合2頭)
9	10		39.7		実測(融合5頭)
9	11		39.7		実測(融合5頭)
9	12		38.9		実測(融合3頭)
10	1		39.3		実測(融合3頭)
10	2		39.0		実測(融合4頭)
10	3		39.3		実測(融合3頭)
10	4		39.5		実測(融合2頭)
10	5		39.5		実測(融合2頭)
10	6		38.4		実測(融合2頭)
10	7		41.3		実測
10	8		38.4		実測(融合2頭)
10	9		39.3		実測(融合3頭)
10	10		39.0		実測(融合4頭)
10	11		39.0		実測(融合4頭)
10	12		39.0		実測(融合4頭)
11	1		39.4		実測(融合2頭)
11	2		39.4		実測(融合2頭)
11	3		40.2		実測(融合2頭)
11	4		40.4		実測(融合2頭)
11	5		40.0		実測(融合3頭)
11	6		40.0		実測(融合3頭)
11	7		40.6		実測
11	8		40.2		実測(融合2頭)
11	9		40.0		実測(融合3頭)
11	10		40.4		実測(融合2頭)
12	1		38.4		推定
12	2		40.2		推定
12	3		39.5		推定
12	4		38.4		推定
12	5		40.5		推定
12	6		39.4		推定
12	7		39.5		推定
12	8		39.9		推定
12	9		39.0		推定
12	10		40.0		推定
12	11		39.5		推定
12	12		39.0		推定
