レース	馬番	馬名	前半3F	向正面	出自
1	1		40.9		推定
1	2		40.9		推定
1	3		41.9		推定
1	4		41.9		推定
1	5		42.4		推定
1	6		40.5		推定
1	7		41.6		推定
1	8		42.3		推定
2	1		40.5		実測(融合3頭)
2	2		41.1		実測
2	3		40.0		実測(融合2頭)
2	4		40.9		実測
2	5		40.0		実測(融合2頭)
2	6		40.5		実測(融合3頭)
2	7		40.5		実測(融合3頭)
3	2		41.2		推定
3	3		40.5		推定
3	4		40.9		推定
3	5		41.4		推定
3	6		40.9		推定
3	7		40.2		推定
4	1		41.2		推定
4	2		42.1		推定
4	3		42.3		推定
4	4		41.4		推定
4	5		42.0		推定
4	6		40.3		推定
4	7		40.9		推定
5	1		41.2		推定
5	2		40.3		推定
5	3		41.5		推定
5	4		41.4		推定
5	5		40.6		推定
5	6		40.3		推定
5	7		40.6		推定
5	8		40.5		推定
6	1		38.8		推定
6	2		39.0		推定
6	3		39.2		推定
6	4		39.0		推定
6	5		39.2		推定
6	6		38.7		推定
7	1		39.3		推定
7	2		39.0		推定
7	3		39.5		推定
7	4		40.6		推定
7	5		40.3		推定
7	6		39.1		推定
7	7		39.1		推定
7	8		39.0		推定
7	9		39.7		推定
7	10		39.5		推定
8	1		40.9		推定
8	2		41.9		推定
8	3		42.3		推定
8	4		41.6		推定
8	5		40.1		推定
8	6		40.7		推定
8	7		41.3		推定
8	8		40.4		推定
8	9		41.3		推定
8	10		40.4		推定
8	11		41.8		推定
8	12		40.4		推定
