レース	馬番	馬名	前半3F	向正面	出自
1	1		37.8		実測(融合3頭)
1	2		37.8		実測(融合3頭)
1	3		39.8		実測
1	4		38.6		実測(融合3頭)
1	5		38.6		実測(融合3頭)
1	6		40.3		実測
1	7		38.6		実測(融合3頭)
1	8		38.4		実測
1	9		37.8		実測(融合3頭)
2	2		37.6		実測(融合3頭)
2	3		38.6		実測
2	4		38.2		実測(融合3頭)
2	5		38.5		実測(融合2頭)
2	6		37.6		実測(融合3頭)
2	7		38.5		実測(融合2頭)
2	8		38.2		実測(融合3頭)
2	9		37.6		実測(融合3頭)
2	10		38.2		実測(融合3頭)
3	2		40.2		推定
3	3		40.5		推定
3	6		40.6		推定
3	7		41.2		推定
3	9		41.1		推定
3	10		42.2		推定
4	1		39.3		実測(融合4頭)
4	2		39.3		実測(融合4頭)
4	3		39.9		実測
4	4		39.0		実測(融合2頭)
4	5		39.3		実測(融合4頭)
4	6		39.0		実測(融合2頭)
4	7		39.3		実測(融合4頭)
4	8		38.5		実測(融合2頭)
4	9		38.5		実測(融合2頭)
4	10		39.5		実測(融合2頭)
4	11		39.5		実測(融合2頭)
5	1		40.0		実測(融合3頭)
5	2		40.0		実測(融合3頭)
5	3		40.6		実測
5	4		40.0		実測(融合3頭)
5	6		39.6		実測
5	8		40.8		実測
6	1		40.0		実測(融合2頭)
6	2		40.1		実測
6	3		40.0		実測(融合2頭)
6	4		39.3		実測(融合2頭)
6	5		41.0		実測
6	6		39.3		実測(融合2頭)
6	7		38.8		実測
6	8		39.1		実測
7	1		39.0		実測(融合4頭)
7	2		39.0		実測(融合4頭)
7	3		39.0		実測(融合4頭)
7	4		38.8		実測(融合2頭)
7	5		38.4		実測
7	6		39.7		実測
7	7		39.0		実測(融合4頭)
7	8		38.8		実測(融合2頭)
8	1		39.6		実測(融合4頭)
8	2		40.1		実測(融合3頭)
8	3		40.1		実測(融合3頭)
8	4		39.6		実測(融合4頭)
8	5		39.6		実測(融合4頭)
8	6		39.0		実測(融合3頭)
8	7		40.6		実測
8	8		39.0		実測(融合3頭)
8	9		39.0		実測(融合3頭)
8	10		40.1		実測(融合3頭)
8	11		39.6		実測(融合4頭)
8	12		40.4		実測
