レース	馬番	馬名	前半3F	向正面	出自
1	1		40.5		実測
1	2		40.0		実測(融合5頭)
1	3		40.0		実測(融合5頭)
1	4		40.0		実測(融合5頭)
1	5		40.0		実測(融合5頭)
1	6		41.2		実測
1	7		40.0		実測(融合5頭)
1	8		39.4		実測(融合2頭)
1	9		39.4		実測(融合2頭)
2	1		38.7		実測(融合5頭)
2	2		39.1		実測(融合2頭)
2	3		37.9		実測(融合3頭)
2	4		39.1		実測(融合2頭)
2	5		38.7		実測(融合5頭)
2	6		38.7		実測(融合5頭)
2	7		37.9		実測(融合3頭)
2	8		38.7		実測(融合5頭)
2	9		38.7		実測(融合5頭)
2	10		40.0		実測
2	11		37.9		実測(融合3頭)
3	1		40.8		実測(融合5頭)
3	2		40.8		実測(融合5頭)
3	3		40.2		実測(融合2頭)
3	4		40.2		実測(融合2頭)
3	5		41.7		実測
3	6		40.8		実測(融合5頭)
3	7		40.8		実測(融合5頭)
3	8		41.3		実測(融合2頭)
3	9		41.3		実測(融合2頭)
3	10		40.8		実測(融合5頭)
4	1		39.3		実測(融合2頭)
4	2		41.0		実測
4	3		40.0		実測(融合2頭)
4	4		40.0		実測(融合2頭)
4	5		42.7		実測
4	6		39.9		実測(融合3頭)
4	7		39.9		実測(融合3頭)
4	8		40.8		実測
4	9		39.3		実測(融合2頭)
4	10		39.9		実測(融合3頭)
5	1		37.6		実測(融合4頭)
5	2		38.5		実測(融合5頭)
5	3		37.6		実測(融合4頭)
5	4		38.5		実測(融合5頭)
5	5		38.5		実測(融合5頭)
5	6		41.8		実測
5	7		38.5		実測(融合5頭)
5	8		38.5		実測(融合5頭)
5	9		37.6		実測(融合4頭)
5	10		39.1		実測
5	11		37.6		実測(融合4頭)
6	1		40.7		実測(融合2頭)
6	2		39.7		実測(融合3頭)
6	3		40.3		実測(融合3頭)
6	4		40.3		実測(融合3頭)
6	5		40.3		実測(融合3頭)
6	6		40.9		実測
6	7		39.7		実測(融合3頭)
6	8		39.7		実測(融合3頭)
6	10		40.7		実測(融合2頭)
7	1		40.0		実測(融合5頭)
7	2		40.0		実測(融合5頭)
7	3		40.7		実測
7	4		40.0		実測(融合5頭)
7	5		40.0		実測(融合5頭)
7	6		40.0		実測(融合5頭)
7	7		39.2		実測(融合3頭)
7	8		41.3		実測
7	9		40.3		実測(融合2頭)
7	10		40.3		実測(融合2頭)
7	11		39.2		実測(融合3頭)
7	12		39.2		実測(融合3頭)
8	1		39.8		推定
8	2		40.0		推定
8	3		40.5		推定
8	4		38.6		推定
8	5		39.7		推定
8	6		40.5		推定
9	1		37.9		推定
9	2		38.4		推定
9	3		38.9		推定
9	4		40.5		推定
9	5		39.4		推定
9	6		40.5		推定
9	7		40.1		推定
9	8		39.2		推定
9	9		40.0		推定
11	1		38.3		実測(融合3頭)
11	2		39.2		実測(融合3頭)
11	3		39.0		実測(融合3頭)
11	4		39.5		実測(融合2頭)
11	5		38.3		実測(融合3頭)
11	6		39.5		実測(融合2頭)
11	7		39.2		実測(融合3頭)
11	8		39.0		実測(融合3頭)
11	9		40.1		実測
11	10		39.2		実測(融合3頭)
11	11		38.3		実測(融合3頭)
11	12		39.0		実測(融合3頭)
