レース	馬番	馬名	前半3F	向正面	出自
1	1		40.5		推定
1	2		40.2		推定
1	3		41.4		推定
1	4		40.1		推定
1	5		40.9		推定
1	6		40.2		推定
1	7		40.2		推定
1	8		41.2		推定
1	9		40.6		推定
2	1		38.2		推定
2	2		38.5		推定
2	3		42.4		推定
2	4		42.9		推定
2	5		40.9		推定
2	6		39.8		推定
2	7		38.0		推定
2	8		40.3		推定
2	9		40.2		推定
2	10		37.8		推定
3	1		39.8		推定
3	2		39.2		推定
3	3		38.6		推定
3	4		39.1		推定
3	5		39.5		推定
3	6		40.0		推定
3	7		38.9		推定
3	8		38.8		推定
3	9		39.6		推定
3	10		39.1		推定
3	11		38.6		推定
4	1		38.8		推定
4	2		39.0		推定
4	3		39.5		推定
4	4		39.2		推定
4	5		39.6		推定
4	6		40.1		推定
4	7		40.5		推定
4	8		39.0		推定
4	9		38.9		推定
5	1		38.5		推定
5	2		38.8		推定
5	3		38.5		推定
5	4		40.5		推定
5	5		40.6		推定
5	6		39.5		推定
5	7		39.4		推定
5	8		39.6		推定
5	9		38.9		推定
6	1		39.2		推定
6	2		38.5		推定
6	3		38.0		推定
6	4		39.4		推定
6	5		39.4		推定
6	6		39.1		推定
6	7		38.9		推定
6	8		38.9		推定
6	9		39.1		推定
6	10		38.0		推定
6	11		38.2		推定
7	1		38.6		実測(融合3頭)
7	2		38.6		実測(融合3頭)
7	3		39.2		実測(融合2頭)
7	4		38.6		実測(融合3頭)
7	5		39.4		実測(融合3頭)
7	6		40.0		実測
7	7		39.7		実測
7	8		39.2		実測(融合2頭)
7	9		39.4		実測(融合3頭)
7	10		39.4		実測(融合3頭)
8	1		37.8		推定
8	2		38.0		推定
8	3		37.8		推定
8	4		38.3		推定
8	5		38.2		推定
8	6		37.6		推定
8	7		38.4		推定
8	9		37.8		推定
8	10		38.0		推定
9	1		38.9		実測(融合2頭)
9	2		39.4		実測(融合2頭)
9	3		39.4		実測(融合2頭)
9	4		39.9		実測(融合3頭)
9	5		38.9		実測(融合2頭)
9	6		39.5		実測(融合2頭)
9	7		40.1		実測
9	8		39.9		実測(融合3頭)
9	9		39.5		実測(融合2頭)
9	10		39.9		実測(融合3頭)
10	1		39.4		推定
10	2		39.9		推定
10	3		40.6		推定
10	4		38.6		推定
10	5		39.0		推定
10	6		40.2		推定
10	7		38.4		推定
10	8		38.9		推定
10	9		39.5		推定
10	10		38.6		推定
10	11		39.4		推定
10	12		40.1		推定
