レース	馬番	馬名	前半3F	向正面	出自
6	1		40.2		実測(融合2頭)
6	2		41.3		実測
6	3		40.2		実測(融合2頭)
6	4		40.7		実測
6	5		42.8		実測
6	6		39.4		実測(融合2頭)
6	7		42.4		実測(融合2頭)
6	8		42.4		実測(融合2頭)
6	9		41.9		実測
6	10		39.8		実測
6	11		39.4		実測(融合2頭)
7	1		39.0		実測
7	2		42.4		実測(融合3頭)
7	3		42.4		実測(融合3頭)
7	4		39.6		実測(融合2頭)
7	5		40.2		実測
7	6		38.6		実測(融合2頭)
7	7		42.4		実測(融合3頭)
7	8		38.6		実測(融合2頭)
7	9		39.6		実測(融合2頭)
8	1		41.2		実測(融合2頭)
8	2		41.6		実測(融合2頭)
8	3		42.8		実測
8	4		42.0		実測
8	5		41.2		実測(融合2頭)
8	6		39.2		実測(融合2頭)
8	7		39.2		実測(融合2頭)
8	8		42.3		実測
8	9		41.6		実測(融合2頭)
8	10		40.3		実測(融合2頭)
8	11		40.3		実測(融合2頭)
9	1		38.6		推定
9	2		37.6		推定
9	3		40.8		推定
9	4		39.0		推定
9	5		39.3		推定
9	6		40.0		推定
9	7		39.3		推定
9	8		39.0		推定
9	9		39.3		推定
10	1		40.5		実測
10	2		37.6		実測(融合5頭)
10	3		37.6		実測(融合5頭)
10	4		37.6		実測(融合5頭)
10	5		37.6		実測(融合5頭)
10	6		37.6		実測(融合5頭)
10	7		39.4		実測
10	8		38.9		実測
10	9		38.7		実測
11	1		37.7		実測(融合4頭)
11	2		37.3		実測
11	3		37.7		実測(融合4頭)
11	4		38.2		実測
11	5		37.7		実測(融合4頭)
11	6		37.7		実測(融合4頭)
11	7		38.9		実測
11	9		38.6		実測
12	1		40.4		実測(融合2頭)
12	2		40.0		実測
12	3		40.4		実測(融合2頭)
12	4		40.8		実測(融合3頭)
12	5		40.8		実測(融合3頭)
12	6		39.1		実測(融合2頭)
12	7		39.5		実測
12	8		41.6		実測
12	9		40.8		実測(融合3頭)
12	10		39.1		実測(融合2頭)
12	11		42.1		実測
