レース	馬番	馬名	前半3F	向正面	出自
1	1		42.2		実測
1	2		41.9		実測(融合2頭)
1	3		41.6		実測(融合2頭)
1	4		41.6		実測(融合2頭)
1	5		41.2		実測(融合2頭)
1	6		42.8		実測
1	7		41.2		実測(融合2頭)
1	8		41.9		実測(融合2頭)
2	1		38.9		実測(融合4頭)
2	2		39.9		実測(融合4頭)
2	3		39.9		実測(融合4頭)
2	4		38.9		実測(融合4頭)
2	5		39.9		実測(融合4頭)
2	6		38.9		実測(融合4頭)
2	7		40.3		実測
2	8		38.9		実測(融合4頭)
2	9		39.9		実測(融合4頭)
3	1		39.2		実測(融合3頭)
3	2		38.7		実測(融合2頭)
3	3		38.7		実測(融合2頭)
3	5		39.2		実測(融合3頭)
3	6		40.5		実測
3	7		39.5		実測(融合3頭)
3	8		39.5		実測(融合3頭)
3	9		39.5		実測(融合3頭)
3	10		39.2		実測(融合3頭)
4	1		39.5		実測(融合2頭)
4	2		40.6		実測
4	3		38.6		実測(融合3頭)
4	4		39.3		実測(融合3頭)
4	5		38.6		実測(融合3頭)
4	6		39.7		実測
4	7		39.5		実測(融合2頭)
4	8		39.3		実測(融合3頭)
4	9		38.6		実測(融合3頭)
4	10		39.3		実測(融合3頭)
5	1		40.5		実測
5	2		38.9		実測(融合2頭)
5	3		39.6		実測(融合2頭)
5	4		39.9		実測
5	5		39.4		実測(融合3頭)
5	6		38.9		実測(融合2頭)
5	7		39.4		実測(融合3頭)
5	8		39.4		実測(融合3頭)
5	9		39.6		実測(融合2頭)
6	1		37.9		実測(融合5頭)
6	2		37.9		実測(融合5頭)
6	3		39.0		実測(融合5頭)
6	4		39.0		実測(融合5頭)
6	5		39.4		実測
6	6		37.9		実測(融合5頭)
6	7		39.0		実測(融合5頭)
6	8		37.9		実測(融合5頭)
6	9		39.0		実測(融合5頭)
6	10		39.0		実測(融合5頭)
6	11		37.9		実測(融合5頭)
7	1		40.3		実測(融合3頭)
7	2		40.3		実測(融合3頭)
7	3		41.0		実測
7	4		41.4		実測
7	5		40.3		実測(融合3頭)
7	6		40.7		実測(融合3頭)
7	7		40.7		実測(融合3頭)
7	8		40.7		実測(融合3頭)
8	1		38.6		実測(融合4頭)
8	2		38.6		実測(融合4頭)
8	3		39.0		実測(融合2頭)
8	4		38.1		実測(融合2頭)
8	5		39.4		実測
8	6		38.6		実測(融合4頭)
8	7		38.1		実測(融合2頭)
8	8		38.6		実測(融合4頭)
8	9		39.0		実測(融合2頭)
9	1		39.9		実測(融合2頭)
9	2		40.7		実測(融合5頭)
9	3		41.0		実測
9	4		40.4		実測
9	5		40.7		実測(融合5頭)
9	6		39.9		実測(融合2頭)
9	7		40.7		実測(融合5頭)
9	8		40.7		実測(融合5頭)
9	9		40.5		実測
9	10		40.7		実測(融合5頭)
10	1		38.5		推定
10	2		39.3		推定
10	3		40.0		推定
10	4		38.7		推定
10	5		39.2		推定
10	6		39.8		推定
10	7		39.9		推定
10	9		39.3		推定
10	10		39.9		推定
10	11		39.8		推定
10	12		38.1		推定
