レース	馬番	馬名	前半3F	向正面	出自
1	1		38.3		推定
1	2		39.9		推定
1	3		39.1		推定
1	4		39.1		推定
1	5		40.2		推定
1	6		39.4		推定
1	7		38.5		推定
1	8		41.5		推定
1	9		38.4		推定
1	10		40.5		推定
1	11		38.7		推定
2	1		38.6		推定
2	2		38.1		推定
2	3		38.8		推定
2	4		39.0		推定
2	5		38.3		推定
2	6		39.5		推定
2	7		39.7		推定
2	8		40.0		推定
2	9		40.8		推定
2	10		40.2		推定
2	11		39.2		推定
3	1		40.2		実測(融合2頭)
3	2		40.0		実測(融合2頭)
3	3		40.4		実測(融合2頭)
3	4		40.0		実測(融合2頭)
3	5		40.2		実測(融合2頭)
3	6		40.6		実測
3	7		40.9		実測
3	8		40.4		実測(融合2頭)
3	9		39.5		実測(融合2頭)
3	10		39.5		実測(融合2頭)
4	1		39.3		実測(融合3頭)
4	2		39.3		実測(融合3頭)
4	3		40.2		実測(融合2頭)
4	4		40.0		実測(融合3頭)
4	5		40.4		実測
4	6		40.0		実測(融合3頭)
4	7		40.2		実測(融合2頭)
4	8		39.3		実測(融合3頭)
4	9		40.0		実測(融合3頭)
4	10		40.3		実測
5	1		38.9		実測(融合3頭)
5	2		40.3		実測
5	3		39.5		実測(融合4頭)
5	4		39.5		実測(融合4頭)
5	5		39.5		実測(融合4頭)
5	6		39.5		実測(融合4頭)
5	7		38.9		実測(融合3頭)
5	8		40.0		実測(融合3頭)
5	9		40.0		実測(融合3頭)
5	10		38.9		実測(融合3頭)
5	11		40.0		実測(融合3頭)
6	1		39.2		実測
6	2		40.0		実測(融合5頭)
6	3		40.0		実測(融合5頭)
6	4		40.5		実測(融合2頭)
6	5		40.5		実測(融合2頭)
6	6		40.0		実測(融合5頭)
6	7		39.6		実測(融合3頭)
6	8		40.0		実測(融合5頭)
6	9		40.0		実測(融合5頭)
6	10		39.6		実測(融合3頭)
6	11		39.6		実測(融合3頭)
7	1		39.0		実測(融合2頭)
7	2		38.3		実測(融合2頭)
7	3		38.8		実測(融合3頭)
7	4		39.6		実測
7	5		39.0		実測(融合2頭)
7	6		40.2		実測
7	7		40.7		実測
7	8		38.3		実測(融合2頭)
7	9		38.8		実測(融合3頭)
7	10		38.8		実測(融合3頭)
8	1		39.8		実測(融合6頭)
8	2		39.8		実測(融合6頭)
8	3		39.8		実測(融合6頭)
8	4		39.8		実測(融合6頭)
8	5		40.0		実測
8	6		39.8		実測(融合6頭)
8	7		38.5		実測(融合3頭)
8	8		39.8		実測(融合6頭)
8	9		38.5		実測(融合3頭)
8	10		38.5		実測(融合3頭)
9	2		39.4		実測(融合2頭)
9	3		41.8		実測
9	4		40.0		実測(融合4頭)
9	5		40.0		実測(融合4頭)
9	6		40.0		実測(融合4頭)
9	7		40.0		実測(融合4頭)
9	8		39.4		実測(融合2頭)
9	9		40.9		実測
9	10		41.2		実測
10	1		41.3		実測
10	2		39.7		実測
10	3		40.3		実測(融合4頭)
10	4		40.8		実測
10	5		41.0		実測
10	6		40.1		実測(融合2頭)
10	7		40.3		実測(融合4頭)
10	8		40.1		実測(融合2頭)
10	9		40.3		実測(融合4頭)
10	11		40.3		実測(融合4頭)
11	1		40.6		実測
11	2		39.7		実測(融合2頭)
11	3		40.2		実測(融合2頭)
11	4		40.4		実測(融合2頭)
11	5		41.2		実測
11	6		39.7		実測(融合2頭)
11	7		40.1		実測
11	8		40.4		実測(融合2頭)
11	10		40.2		実測(融合2頭)
12	1		38.4		実測
12	2		38.8		実測(融合5頭)
12	3		38.8		実測(融合5頭)
12	4		39.6		実測(融合5頭)
12	5		39.6		実測(融合5頭)
12	6		38.8		実測(融合5頭)
12	7		39.8		実測
12	8		39.6		実測(融合5頭)
12	9		38.8		実測(融合5頭)
12	10		39.6		実測(融合5頭)
12	11		38.8		実測(融合5頭)
12	12		39.6		実測(融合5頭)
