レース	馬番	馬名	前半3F	向正面	出自
1	1		41.6		推定
1	2		41.5		推定
1	3		40.4		推定
1	4		41.0		推定
1	5		41.5		推定
1	6		41.1		推定
1	7		42.5		推定
1	8		40.0		推定
1	9		40.0		推定
1	10		40.1		推定
2	1		40.5		推定
2	2		40.0		推定
2	3		39.0		推定
2	4		39.6		推定
2	5		40.0		推定
2	6		40.9		推定
2	7		39.6		推定
2	8		39.4		推定
2	9		40.1		推定
2	10		40.6		推定
3	1		40.9		推定
3	2		40.0		推定
3	3		40.9		推定
3	4		44.2		推定
3	5		39.8		推定
3	6		43.1		推定
3	7		41.2		推定
3	8		42.6		推定
3	9		40.0		推定
3	10		40.5		推定
3	11		40.2		推定
4	1		41.0		推定
4	2		40.6		推定
4	3		40.9		推定
4	4		40.2		推定
4	5		41.9		推定
4	6		39.8		推定
4	7		40.0		推定
4	8		40.5		推定
4	9		41.3		推定
4	10		40.2		推定
4	11		41.8		推定
5	1		39.6		推定
5	2		39.0		推定
5	3		41.0		推定
5	4		38.8		推定
5	5		39.9		推定
5	6		40.5		推定
5	7		42.0		推定
5	8		41.1		推定
5	9		42.0		推定
5	10		39.0		推定
5	11		40.0		推定
5	12		39.0		推定
7	1		40.3		推定
7	2		40.3		推定
7	3		40.0		推定
7	4		40.5		推定
7	5		41.4		推定
7	6		40.2		推定
7	7		41.2		推定
7	8		39.9		推定
7	9		40.2		推定
7	10		40.7		推定
7	11		41.2		推定
7	12		40.1		推定
8	1		39.5		推定
8	2		39.3		推定
8	3		38.5		推定
8	4		38.8		推定
8	5		39.8		推定
8	6		39.2		推定
8	7		40.2		推定
8	8		40.5		推定
8	9		38.9		推定
8	10		39.3		推定
8	11		40.5		推定
9	1		40.8		実測(融合2頭)
9	2		41.0		実測(融合2頭)
9	3		40.3		実測
9	4		41.5		実測
9	5		42.2		実測
9	6		40.8		実測(融合2頭)
9	7		41.1		実測
9	8		41.0		実測(融合2頭)
10	1		39.3		実測(融合3頭)
10	2		39.3		実測(融合3頭)
10	3		39.7		実測(融合2頭)
10	4		39.3		実測(融合3頭)
10	5		40.2		実測(融合2頭)
10	6		39.7		実測(融合2頭)
10	7		41.4		実測
10	8		39.0		実測
10	9		40.2		実測(融合2頭)
11	1		40.4		推定
11	2		40.9		推定
11	3		42.2		推定
11	4		41.9		推定
11	5		40.5		推定
11	6		40.5		推定
11	7		38.9		推定
11	8		41.6		推定
11	9		41.1		推定
11	10		41.5		推定
11	11		42.0		推定
11	12		39.5		推定
