レース	馬番	馬名	前半3F	向正面	出自
1	1		39.2		推定
1	2		38.9		推定
1	3		38.4		推定
1	5		39.0		推定
1	6		39.4		推定
1	7		38.0		推定
1	8		38.1		推定
1	9		40.5		推定
1	10		39.0		推定
2	1		38.5		実測(融合3頭)
2	2		39.1		実測(融合2頭)
2	3		39.5		実測
2	4		39.1		実測(融合2頭)
2	5		38.9		実測(融合4頭)
2	6		38.5		実測(融合3頭)
2	7		38.9		実測(融合4頭)
2	8		38.0		実測(融合2頭)
2	9		38.0		実測(融合2頭)
2	10		38.9		実測(融合4頭)
2	11		38.5		実測(融合3頭)
2	12		38.9		実測(融合4頭)
3	1		40.1		推定
3	2		40.0		推定
3	3		39.1		推定
3	4		42.1		推定
3	5		39.9		推定
3	6		39.8		推定
3	7		38.9		推定
3	8		38.9		推定
3	9		39.0		推定
3	10		39.1		推定
4	1		39.4		推定
4	2		38.4		推定
4	3		38.5		推定
4	4		38.8		推定
4	5		38.0		推定
4	6		38.5		推定
4	7		38.5		推定
4	8		39.2		推定
4	9		38.2		推定
5	1		39.5		推定
5	2		38.0		推定
5	3		38.1		推定
5	4		40.0		推定
5	5		40.0		推定
5	6		40.0		推定
5	7		39.6		推定
5	8		39.6		推定
5	9		38.6		推定
5	10		39.6		推定
6	1		39.5		実測(融合3頭)
6	2		38.7		実測
6	3		40.2		実測
6	4		40.4		実測
6	5		39.1		実測(融合2頭)
6	6		39.5		実測(融合3頭)
6	7		39.2		実測(融合2頭)
6	8		39.5		実測(融合3頭)
6	9		39.2		実測(融合2頭)
6	10		39.1		実測(融合2頭)
7	1		37.8		実測(融合2頭)
7	2		37.8		実測(融合2頭)
7	3		38.7		実測(融合2頭)
7	4		38.3		実測(融合2頭)
7	6		39.5		実測
7	7		38.7		実測(融合2頭)
7	8		38.3		実測(融合2頭)
7	9		38.2		実測
8	1		39.1		実測(融合3頭)
8	2		38.8		実測(融合3頭)
8	3		39.1		実測(融合3頭)
8	4		38.8		実測(融合3頭)
8	5		38.8		実測(融合3頭)
8	6		39.5		実測(融合2頭)
8	7		39.6		実測
8	8		39.1		実測(融合3頭)
8	9		38.4		実測
8	10		39.5		実測(融合2頭)
9	1		39.6		実測
9	2		39.4		実測(融合3頭)
9	3		40.0		実測
9	5		39.0		実測(融合3頭)
9	6		39.0		実測(融合3頭)
9	7		39.4		実測(融合3頭)
9	8		39.0		実測(融合3頭)
9	9		38.6		実測
9	10		39.4		実測(融合3頭)
10	1		38.7		実測
10	2		38.1		実測(融合3頭)
10	3		37.2		実測(融合2頭)
10	4		37.7		実測(融合4頭)
10	5		37.7		実測(融合4頭)
10	6		38.1		実測(融合3頭)
10	8		38.5		実測
10	9		38.1		実測(融合3頭)
10	10		37.2		実測(融合2頭)
10	11		37.7		実測(融合4頭)
10	12		37.7		実測(融合4頭)
