レース	馬番	馬名	前半3F	向正面	出自
1	1		39.4		実測(融合4頭)
1	2		39.4		実測(融合4頭)
1	3		39.7		実測
1	4		39.4		実測(融合4頭)
1	5		40.1		実測
1	6		38.8		実測(融合2頭)
1	7		39.4		実測(融合4頭)
1	8		38.8		実測(融合2頭)
2	1		39.7		実測
2	2		38.6		実測(融合3頭)
2	3		38.6		実測(融合3頭)
2	4		39.4		実測
2	5		37.9		実測(融合3頭)
2	6		38.6		実測(融合3頭)
2	7		37.9		実測(融合3頭)
2	8		37.9		実測(融合3頭)
3	1		37.3		実測(融合2頭)
3	2		38.1		実測(融合2頭)
3	3		37.3		実測(融合2頭)
3	5		38.1		実測(融合2頭)
3	6		38.2		実測
3	7		37.8		実測(融合3頭)
3	8		37.8		実測(融合3頭)
3	9		37.8		実測(融合3頭)
4	1		38.4		実測(融合3頭)
4	2		39.0		実測(融合2頭)
4	3		39.1		実測
4	4		38.4		実測(融合3頭)
4	5		39.4		実測
4	6		39.0		実測(融合2頭)
4	7		38.4		実測(融合3頭)
5	1		39.8		実測(融合3頭)
5	2		39.8		実測(融合3頭)
5	4		40.6		実測
5	5		40.4		実測
5	6		40.2		実測
5	7		39.8		実測(融合3頭)
5	8		39.4		実測
6	1		40.2		実測
6	2		39.2		実測(融合3頭)
6	3		38.7		実測(融合2頭)
6	4		39.5		実測
6	5		39.2		実測(融合3頭)
6	6		39.2		実測(融合3頭)
6	7		38.7		実測(融合2頭)
7	1		38.6		実測(融合3頭)
7	2		39.3		実測(融合3頭)
7	3		38.6		実測(融合3頭)
7	4		39.3		実測(融合3頭)
7	5		39.7		実測
7	6		39.3		実測(融合3頭)
7	7		39.9		実測
7	8		38.6		実測(融合3頭)
8	1		38.9		実測(融合3頭)
8	2		38.4		実測(融合2頭)
8	3		38.9		実測(融合3頭)
8	4		38.4		実測(融合2頭)
8	5		39.2		実測(融合2頭)
8	6		38.9		実測(融合3頭)
8	7		39.4		実測
8	8		39.2		実測(融合2頭)
9	1		39.7		実測
9	2		39.2		実測(融合3頭)
9	3		38.2		実測
9	4		38.7		実測(融合4頭)
9	5		38.7		実測(融合4頭)
9	6		40.0		実測
9	7		39.3		実測
9	8		38.5		実測
9	9		39.2		実測(融合3頭)
9	10		38.7		実測(融合4頭)
9	11		39.2		実測(融合3頭)
9	12		38.7		実測(融合4頭)
