レース	馬番	馬名	前半3F	向正面	出自
1	1		39.9		実測(融合3頭)
1	2		40.8		実測
1	3		39.9		実測(融合3頭)
1	4		39.2		実測
1	6		39.9		実測(融合3頭)
1	7		39.5		実測(融合3頭)
1	8		40.3		実測
1	9		39.5		実測(融合3頭)
1	10		40.6		実測
1	11		39.5		実測(融合3頭)
2	1		39.3		実測(融合5頭)
2	2		38.5		実測(融合3頭)
2	4		39.3		実測(融合5頭)
2	5		40.0		実測
2	6		38.5		実測(融合3頭)
2	7		39.3		実測(融合5頭)
2	8		39.3		実測(融合5頭)
2	9		40.4		実測
2	10		39.8		実測
2	11		38.5		実測(融合3頭)
3	1		38.9		実測
3	2		40.9		実測
3	3		39.3		実測(融合5頭)
3	4		41.2		実測
3	5		39.3		実測(融合5頭)
3	6		39.3		実測(融合5頭)
3	7		40.0		実測(融合3頭)
3	8		39.3		実測(融合5頭)
3	9		40.0		実測(融合3頭)
3	10		39.3		実測(融合5頭)
3	11		40.0		実測(融合3頭)
4	1		40.4		実測
4	2		39.9		実測(融合4頭)
4	3		39.2		実測(融合3頭)
4	4		39.2		実測(融合3頭)
4	5		39.9		実測(融合4頭)
4	6		39.9		実測(融合4頭)
4	7		40.2		実測(融合2頭)
4	8		40.8		実測
4	9		40.2		実測(融合2頭)
4	10		39.2		実測(融合3頭)
4	11		39.9		実測(融合4頭)
5	1		39.1		実測(融合7頭)
5	2		39.1		実測(融合7頭)
5	3		39.1		実測(融合7頭)
5	4		39.1		実測(融合7頭)
5	5		39.1		実測(融合7頭)
5	6		40.8		実測
5	7		39.1		実測(融合7頭)
5	8		38.7		実測
5	9		39.0		実測
5	10		39.1		実測(融合7頭)
6	1		38.1		実測(融合5頭)
6	2		38.1		実測(融合5頭)
6	3		38.1		実測(融合5頭)
6	4		40.8		実測
6	5		39.3		実測(融合2頭)
6	6		39.3		実測(融合2頭)
6	7		38.1		実測(融合5頭)
6	8		38.1		実測(融合5頭)
6	9		40.7		実測
6	10		40.9		実測
7	1		39.8		実測(融合3頭)
7	2		39.8		実測(融合3頭)
7	3		41.0		実測
7	4		39.4		実測(融合2頭)
7	5		39.8		実測(融合3頭)
7	6		39.6		実測(融合2頭)
7	7		39.4		実測(融合2頭)
7	8		40.3		実測
7	9		39.6		実測(融合2頭)
7	10		39.0		実測
8	1		39.6		実測(融合4頭)
8	2		39.6		実測(融合4頭)
8	3		39.6		実測(融合4頭)
8	4		40.1		実測(融合2頭)
8	5		40.5		実測
8	6		40.1		実測(融合2頭)
8	7		39.9		実測(融合2頭)
8	8		39.6		実測(融合4頭)
8	9		39.9		実測(融合2頭)
8	10		39.0		実測(融合2頭)
8	11		39.0		実測(融合2頭)
9	1		39.8		実測
9	2		39.1		実測
9	3		38.8		実測(融合3頭)
9	4		38.3		実測(融合2頭)
9	5		38.8		実測(融合3頭)
9	6		38.8		実測(融合3頭)
9	7		38.3		実測(融合2頭)
10	1		38.5		実測(融合3頭)
10	2		40.1		実測
10	3		38.5		実測(融合3頭)
10	4		40.4		実測
10	5		39.5		実測
10	6		39.4		実測
10	7		38.5		実測(融合3頭)
11	1		42.5		実測
11	2		39.8		実測
11	3		40.2		実測(融合7頭)
11	4		40.2		実測(融合7頭)
11	5		41.7		実測
11	6		40.2		実測(融合7頭)
11	7		42.3		実測
11	8		40.2		実測(融合7頭)
11	9		42.0		実測
11	10		40.2		実測(融合7頭)
11	11		40.2		実測(融合7頭)
11	12		40.2		実測(融合7頭)
