レース	馬番	馬名	前半3F	向正面	出自
1	1		39.0		推定
1	2		38.2		推定
1	3		38.3		推定
1	4		39.0		推定
1	5		38.6		推定
1	6		38.8		推定
1	7		39.1		推定
2	1		39.9		推定
2	2		41.2		推定
2	3		40.7		推定
2	4		40.7		推定
2	5		40.0		推定
2	6		38.5		推定
2	7		40.4		推定
2	8		38.3		推定
2	9		38.7		推定
3	1		40.0		推定
3	2		38.4		推定
3	3		38.9		推定
3	4		38.0		推定
3	5		40.1		推定
3	6		39.5		推定
3	7		38.0		推定
3	8		38.4		推定
4	1		43.0		推定
4	3		37.8		推定
4	4		38.2		推定
4	5		39.6		推定
4	6		38.2		推定
4	7		38.1		推定
4	8		38.1		推定
4	9		37.0		推定
4	10		37.1		推定
5	1		36.6		推定
5	2		39.4		推定
5	3		39.4		推定
5	4		36.8		推定
5	5		38.5		推定
5	6		37.6		推定
5	8		37.2		推定
5	9		37.4		推定
6	1		39.7		推定
6	2		38.9		推定
6	3		40.8		推定
6	4		39.2		推定
6	5		40.8		推定
6	6		40.5		推定
6	7		41.1		推定
6	8		38.8		推定
6	9		38.7		推定
7	1		38.0		推定
7	2		38.0		推定
7	3		37.5		推定
7	4		37.6		推定
7	5		38.5		推定
7	6		38.0		推定
7	7		38.8		推定
7	8		37.5		推定
7	9		37.2		推定
7	10		37.0		推定
8	1		38.5		推定
8	2		38.5		推定
8	3		37.1		推定
8	4		37.2		推定
8	5		38.8		推定
8	6		38.9		推定
8	7		37.5		推定
8	8		38.0		推定
8	9		37.8		推定
8	10		37.5		推定
8	11		37.6		推定
9	1		37.8		推定
9	2		38.1		推定
9	3		37.4		推定
9	4		37.8		推定
9	5		38.7		推定
9	7		39.0		推定
9	8		38.6		推定
9	9		39.5		推定
9	10		38.7		推定
9	11		38.0		推定
9	12		37.2		推定
